timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose,File Name
1.64502293368139e+18,-6368.0,-2071.0,5231.0,frame_219.jpeg
1.6450229238151365e+18,-6547.0,-1594.0,5310.0,frame_22.jpeg
1.6450229337265981e+18,-6349.0,-1741.0,5162.0,frame_220.jpeg
1.6450229337769495e+18,-6282.0,-1992.0,5255.0,frame_221.jpeg
1.6450229338270807e+18,-6445.0,-1818.0,5256.0,frame_222.jpeg
1.645022933875883e+18,-6300.0,-2004.0,5225.0,frame_223.jpeg
1.6450229339284902e+18,-6436.0,-1972.0,5362.0,frame_224.jpeg
1.6450229339783168e+18,-6349.0,-1943.0,5244.0,frame_225.jpeg
1.6450229340284367e+18,-6347.0,-2020.0,5303.0,frame_226.jpeg
1.645022934077249e+18,-6353.0,-1988.0,5238.0,frame_227.jpeg
1.6450229341317379e+18,-6507.0,-2053.0,5289.0,frame_228.jpeg
1.645022934182547e+18,-6521.0,-2004.0,5225.0,frame_229.jpeg
1.64502292386599e+18,-6518.0,-1637.0,5303.0,frame_23.jpeg
1.6450229342259543e+18,-6511.0,-1978.0,5190.0,frame_230.jpeg
1.645022934278646e+18,-6509.0,-1945.0,5178.0,frame_231.jpeg
1.645022934325826e+18,-6380.0,-1911.0,5242.0,frame_232.jpeg
1.64502293438339e+18,-6343.0,-1921.0,5262.0,frame_233.jpeg
1.6450229344250294e+18,-6384.0,-1947.0,5293.0,frame_234.jpeg
1.64502293448085e+18,-6408.0,-1931.0,5305.0,frame_235.jpeg
1.6450229345258668e+18,-6390.0,-1920.0,5339.0,frame_236.jpeg
1.645022934583149e+18,-6384.0,-1866.0,5330.0,frame_237.jpeg
1.6450229346330988e+18,-6365.0,-1963.0,5397.0,frame_238.jpeg
1.6450229346804086e+18,-6363.0,-1891.0,5337.0,frame_239.jpeg
1.6450229239153078e+18,-6588.0,-1576.0,5329.0,frame_24.jpeg
1.6450229347285356e+18,-6325.0,-1932.0,5328.0,frame_240.jpeg
1.6450229347812168e+18,-6306.0,-1931.0,5371.0,frame_241.jpeg
1.6450229348289728e+18,-6331.0,-1933.0,5306.0,frame_242.jpeg
1.6450229348807153e+18,-6327.0,-1943.0,5364.0,frame_243.jpeg
1.645022934930557e+18,-6321.0,-1922.0,5358.0,frame_244.jpeg
1.6450229349800358e+18,-6364.0,-1926.0,5324.0,frame_245.jpeg
1.6450229350311424e+18,-6350.0,-1954.0,5324.0,frame_246.jpeg
1.6450229350781944e+18,-6329.0,-1934.0,5352.0,frame_247.jpeg
1.6450229351277668e+18,-6350.0,-1908.0,5326.0,frame_248.jpeg
1.6450229351802604e+18,-6327.0,-1945.0,5324.0,frame_249.jpeg
1.645022923966601e+18,-6534.0,-1602.0,5260.0,frame_25.jpeg
1.6450229352301847e+18,-6350.0,-1954.0,5303.0,frame_250.jpeg
1.6450229352831352e+18,-6372.0,-1916.0,5317.0,frame_251.jpeg
1.6450229353309857e+18,-6354.0,-1908.0,5329.0,frame_252.jpeg
1.6450229353796493e+18,-6363.0,-1964.0,5310.0,frame_253.jpeg
1.6450229354289075e+18,-6343.0,-1975.0,5328.0,frame_254.jpeg
1.645022935482294e+18,-6356.0,-1913.0,5355.0,frame_255.jpeg
1.6450229355359677e+18,-6377.0,-1974.0,5355.0,frame_256.jpeg
1.6450229355800333e+18,-6348.0,-1932.0,5367.0,frame_257.jpeg
1.6450229356356908e+18,-6332.0,-1990.0,5339.0,frame_258.jpeg
1.64502305198087e+18,-4076.0,-398.0,9510.0,frame_2582.jpeg
1.6450230520275087e+18,-6064.0,-223.0,10339.0,frame_2583.jpeg
1.645023052076181e+18,-6347.0,-2463.0,7599.0,frame_2584.jpeg
1.6450230521263795e+18,-6398.0,-1834.0,7098.0,frame_2585.jpeg
1.6450230521750643e+18,-5077.0,-4232.0,6041.0,frame_2586.jpeg
1.6450230522303263e+18,-3845.0,-5379.0,6095.0,frame_2587.jpeg
1.6450230522771676e+18,-2647.0,-5289.0,5367.0,frame_2588.jpeg
1.6450230523240576e+18,-2442.0,-4979.0,4906.0,frame_2589.jpeg
1.6450229356798308e+18,-6366.0,-1935.0,5320.0,frame_259.jpeg
1.6450230523840215e+18,-2379.0,-5235.0,4753.0,frame_2590.jpeg
1.6450230524276677e+18,-2290.0,-5474.0,4603.0,frame_2591.jpeg
1.6450230524769672e+18,-1727.0,-7169.0,3261.0,frame_2592.jpeg
1.6450230525264113e+18,-1568.0,-7343.0,1061.0,frame_2593.jpeg
1.6450230525759176e+18,-1406.0,-7631.0,549.0,frame_2594.jpeg
1.6450230526293266e+18,-1174.0,-7756.0,86.0,frame_2595.jpeg
1.6450230526793482e+18,-1149.0,-8350.0,-168.0,frame_2596.jpeg
1.6450230527312397e+18,-1323.0,-7711.0,-5.0,frame_2597.jpeg
1.645023052779148e+18,-1498.0,-7789.0,350.0,frame_2598.jpeg
1.6450230528427697e+18,-1546.0,-8008.0,842.0,frame_2599.jpeg
1.64502292401585e+18,-6506.0,-1594.0,5274.0,frame_26.jpeg
1.645022935730071e+18,-6344.0,-1993.0,5367.0,frame_260.jpeg
1.645023052891947e+18,-1544.0,-8030.0,930.0,frame_2600.jpeg
1.6450230529288164e+18,-1530.0,-7346.0,1319.0,frame_2601.jpeg
1.6450230529797704e+18,-1440.0,-7864.0,1304.0,frame_2602.jpeg
1.6450230530295754e+18,-1938.0,-7845.0,1519.0,frame_2603.jpeg
1.6450230530791002e+18,-2259.0,-8086.0,1518.0,frame_2604.jpeg
1.6450230531294584e+18,-2276.0,-8204.0,1713.0,frame_2605.jpeg
1.645023053181417e+18,-2216.0,-7789.0,1844.0,frame_2606.jpeg
1.6450230532310784e+18,-2372.0,-6944.0,1879.0,frame_2607.jpeg
1.645023053280117e+18,-2274.0,-7707.0,2877.0,frame_2608.jpeg
1.6450230533349435e+18,-2144.0,-7394.0,2786.0,frame_2609.jpeg
1.645022935782065e+18,-6358.0,-1987.0,5356.0,frame_261.jpeg
1.6450230533820705e+18,-2418.0,-6840.0,3170.0,frame_2610.jpeg
1.6450230534287066e+18,-2602.0,-7574.0,3448.0,frame_2611.jpeg
1.645023053482196e+18,-2924.0,-6643.0,3610.0,frame_2612.jpeg
1.645023053528719e+18,-3409.0,-6080.0,3771.0,frame_2613.jpeg
1.645023053579588e+18,-3640.0,-6733.0,3972.0,frame_2614.jpeg
1.6450230536285545e+18,-3805.0,-6573.0,3774.0,frame_2615.jpeg
1.6450230536791688e+18,-3717.0,-6978.0,3404.0,frame_2616.jpeg
1.6450230537293064e+18,-3546.0,-6548.0,2898.0,frame_2617.jpeg
1.6450230537780997e+18,-3503.0,-6928.0,2632.0,frame_2618.jpeg
1.645023053829311e+18,-3476.0,-7180.0,2503.0,frame_2619.jpeg
1.6450229358353226e+18,-6388.0,-1971.0,5413.0,frame_262.jpeg
1.645023053880026e+18,-3431.0,-6929.0,2270.0,frame_2620.jpeg
1.6450230539296883e+18,-3438.0,-7427.0,1852.0,frame_2621.jpeg
1.6450230539737034e+18,-3414.0,-7518.0,1486.0,frame_2622.jpeg
1.6450230540311485e+18,-3483.0,-7701.0,1097.0,frame_2623.jpeg
1.645023054077458e+18,-3578.0,-7391.0,837.0,frame_2624.jpeg
1.6450230541265208e+18,-3660.0,-7604.0,789.0,frame_2625.jpeg
1.6450230541705464e+18,-3695.0,-7612.0,776.0,frame_2626.jpeg
1.6450230542165537e+18,-3706.0,-7554.0,774.0,frame_2627.jpeg
1.6450230542839304e+18,-3736.0,-7338.0,767.0,frame_2628.jpeg
1.645023054327254e+18,-3757.0,-7239.0,694.0,frame_2629.jpeg
1.6450229358801912e+18,-6376.0,-1954.0,5350.0,frame_263.jpeg
1.6450230543819492e+18,-3891.0,-7723.0,697.0,frame_2630.jpeg
1.6450230544269012e+18,-3845.0,-7231.0,1087.0,frame_2631.jpeg
1.6450230544828803e+18,-4014.0,-7113.0,1919.0,frame_2632.jpeg
1.6450230545315453e+18,-3751.0,-6732.0,2122.0,frame_2633.jpeg
1.645023054583616e+18,-3492.0,-6090.0,2687.0,frame_2634.jpeg
1.6450230546274202e+18,-3527.0,-7340.0,3205.0,frame_2635.jpeg
1.6450230546817605e+18,-3778.0,-7083.0,3802.0,frame_2636.jpeg
1.6450230547332472e+18,-3884.0,-6862.0,3818.0,frame_2637.jpeg
1.6450230547811848e+18,-3714.0,-5886.0,3888.0,frame_2638.jpeg
1.6450230548339873e+18,-3827.0,-3276.0,4931.0,frame_2639.jpeg
1.6450229359360394e+18,-6387.0,-2017.0,5322.0,frame_264.jpeg
1.6450230548817992e+18,-3496.0,-3132.0,5638.0,frame_2640.jpeg
1.6450230549314066e+18,-3951.0,-4517.0,5993.0,frame_2641.jpeg
1.6450230549815544e+18,-3836.0,-5145.0,5603.0,frame_2642.jpeg
1.6450230550332419e+18,-3011.0,-4894.0,7026.0,frame_2643.jpeg
1.6450230550807834e+18,-2891.0,-5161.0,7177.0,frame_2644.jpeg
1.6450230551336947e+18,-4189.0,-4338.0,6618.0,frame_2645.jpeg
1.645023055181696e+18,-4118.0,-4459.0,6090.0,frame_2646.jpeg
1.6450230552348073e+18,-3711.0,-4539.0,5790.0,frame_2647.jpeg
1.6450230552812055e+18,-3946.0,-4352.0,5830.0,frame_2648.jpeg
1.6450230553367713e+18,-3751.0,-4180.0,5820.0,frame_2649.jpeg
1.6450229359820224e+18,-6362.0,-1994.0,5335.0,frame_265.jpeg
1.6450230553825633e+18,-3720.0,-3779.0,5645.0,frame_2650.jpeg
1.6450230554311311e+18,-3766.0,-5186.0,6270.0,frame_2651.jpeg
1.645023055481192e+18,-3919.0,-4785.0,6444.0,frame_2652.jpeg
1.6450230555366917e+18,-4013.0,-4645.0,6463.0,frame_2653.jpeg
1.645023055609024e+18,-4094.0,-4554.0,6492.0,frame_2654.jpeg
1.6450230556453097e+18,-4178.0,-4471.0,6490.0,frame_2655.jpeg
1.645023055671128e+18,-4483.0,-4584.0,6577.0,frame_2656.jpeg
1.64502305576113e+18,-4525.0,-4766.0,6610.0,frame_2657.jpeg
1.6450230557960689e+18,-4544.0,-4787.0,6600.0,frame_2658.jpeg
1.6450230558152005e+18,-4565.0,-4765.0,6555.0,frame_2659.jpeg
1.645022936035058e+18,-6305.0,-1998.0,5384.0,frame_266.jpeg
1.6450230559074158e+18,-4573.0,-4697.0,6498.0,frame_2660.jpeg
1.6450230559074158e+18,-4573.0,-4697.0,6498.0,frame_2661.jpeg
1.645023055978264e+18,-4529.0,-4491.0,6317.0,frame_2662.jpeg
1.645023056034612e+18,-4620.0,-4465.0,6118.0,frame_2663.jpeg
1.6450230560780022e+18,-4550.0,-4276.0,5629.0,frame_2664.jpeg
1.6450230561326285e+18,-4638.0,-4106.0,6049.0,frame_2665.jpeg
1.6450230561821158e+18,-4715.0,-4158.0,5651.0,frame_2666.jpeg
1.645023056236198e+18,-4830.0,-4495.0,5731.0,frame_2667.jpeg
1.6450230562849467e+18,-4695.0,-4424.0,5838.0,frame_2668.jpeg
1.6450230563323098e+18,-4805.0,-4186.0,6044.0,frame_2669.jpeg
1.645022936079627e+18,-6306.0,-1973.0,5379.0,frame_267.jpeg
1.645023056385987e+18,-5361.0,-3958.0,6350.0,frame_2670.jpeg
1.645023056432407e+18,-5359.0,-3612.0,6262.0,frame_2671.jpeg
1.6450230564847846e+18,-4846.0,-3522.0,6136.0,frame_2672.jpeg
1.6450230565310692e+18,-4417.0,-4156.0,5969.0,frame_2673.jpeg
1.6450230565869537e+18,-4085.0,-4520.0,6156.0,frame_2674.jpeg
1.6450230568340526e+18,-2961.0,-718.0,7008.0,frame_2679.jpeg
1.6450229361310618e+18,-6321.0,-1987.0,5392.0,frame_268.jpeg
1.645023056884045e+18,-3179.0,-561.0,7061.0,frame_2680.jpeg
1.6450230569345055e+18,-3771.0,-746.0,8373.0,frame_2681.jpeg
1.6450230569858455e+18,-4363.0,260.0,8536.0,frame_2682.jpeg
1.6450230570338844e+18,-4543.0,1173.0,8156.0,frame_2683.jpeg
1.6450230570843581e+18,-4526.0,970.0,7631.0,frame_2684.jpeg
1.6450230571350182e+18,-4720.0,882.0,7695.0,frame_2685.jpeg
1.6450230571863626e+18,-4622.0,-56.0,7710.0,frame_2686.jpeg
1.6450230572348334e+18,-4844.0,725.0,7193.0,frame_2687.jpeg
1.6450230572844687e+18,-4964.0,-839.0,7232.0,frame_2688.jpeg
1.6450230573336133e+18,-4939.0,-1614.0,8054.0,frame_2689.jpeg
1.6450229361866934e+18,-6306.0,-2039.0,5380.0,frame_269.jpeg
1.645023057386338e+18,-4620.0,-1279.0,7526.0,frame_2690.jpeg
1.6450230574346683e+18,-4360.0,-2869.0,6990.0,frame_2691.jpeg
1.6450230574850644e+18,-3148.0,-4045.0,5727.0,frame_2692.jpeg
1.6450230575316344e+18,-2120.0,-6084.0,4270.0,frame_2693.jpeg
1.6450230575862147e+18,-1495.0,-7074.0,3598.0,frame_2694.jpeg
1.6450230576344504e+18,-1287.0,-7531.0,2738.0,frame_2695.jpeg
1.6450230576868163e+18,-1398.0,-7217.0,3418.0,frame_2696.jpeg
1.645023057734842e+18,-1640.0,-7181.0,4308.0,frame_2697.jpeg
1.6450230577828603e+18,-2605.0,-5583.0,5156.0,frame_2698.jpeg
1.645023057840415e+18,-3230.0,-6988.0,5675.0,frame_2699.jpeg
1.6450229240662973e+18,-6510.0,-1593.0,5302.0,frame_27.jpeg
1.6450229362363213e+18,-6303.0,-1961.0,5392.0,frame_270.jpeg
1.6450230578836088e+18,-3029.0,-5397.0,4361.0,frame_2700.jpeg
1.645023057939466e+18,-3282.0,-7231.0,3668.0,frame_2701.jpeg
1.6450230579828692e+18,-3154.0,-7848.0,2002.0,frame_2702.jpeg
1.6450230580392878e+18,-2663.0,-8235.0,2255.0,frame_2703.jpeg
1.6450230580827284e+18,-2530.0,-7845.0,2611.0,frame_2704.jpeg
1.6450230581381135e+18,-2807.0,-7711.0,3433.0,frame_2705.jpeg
1.6450230581852052e+18,-2974.0,-6961.0,4077.0,frame_2706.jpeg
1.6450230582381435e+18,-3193.0,-6068.0,4822.0,frame_2707.jpeg
1.6450230582870024e+18,-3414.0,-5598.0,4949.0,frame_2708.jpeg
1.6450230583381537e+18,-3578.0,-5455.0,5191.0,frame_2709.jpeg
1.6450229362795638e+18,-6288.0,-1964.0,5424.0,frame_271.jpeg
1.6450230583859228e+18,-3732.0,-5221.0,5830.0,frame_2710.jpeg
1.6450230584382748e+18,-3784.0,-5558.0,5901.0,frame_2711.jpeg
1.6450230584809964e+18,-3820.0,-5683.0,5606.0,frame_2712.jpeg
1.6450230585375606e+18,-3952.0,-5687.0,5459.0,frame_2713.jpeg
1.645023058580575e+18,-4003.0,-5419.0,5315.0,frame_2714.jpeg
1.645023058638498e+18,-4081.0,-5355.0,5103.0,frame_2715.jpeg
1.6450230586806333e+18,-4234.0,-4930.0,5041.0,frame_2716.jpeg
1.6450230587353748e+18,-4180.0,-5008.0,5080.0,frame_2717.jpeg
1.6450230587830482e+18,-3967.0,-5307.0,4713.0,frame_2718.jpeg
1.645023058837613e+18,-4112.0,-4801.0,5007.0,frame_2719.jpeg
1.6450229363357586e+18,-6280.0,-2006.0,5370.0,frame_272.jpeg
1.6450230588884887e+18,-4063.0,-5629.0,5290.0,frame_2720.jpeg
1.6450230589374833e+18,-4442.0,-4569.0,5299.0,frame_2721.jpeg
1.6450230589849316e+18,-4647.0,-4973.0,5714.0,frame_2722.jpeg
1.6450230590381957e+18,-4583.0,-5378.0,5696.0,frame_2723.jpeg
1.6450230590865715e+18,-4760.0,-4112.0,5565.0,frame_2724.jpeg
1.6450230591372923e+18,-4557.0,-4738.0,5422.0,frame_2725.jpeg
1.6450230591849121e+18,-4679.0,-4648.0,5338.0,frame_2726.jpeg
1.645023059233834e+18,-4689.0,-4876.0,5400.0,frame_2727.jpeg
1.6450230592868475e+18,-4601.0,-4603.0,5325.0,frame_2728.jpeg
1.6450230593384125e+18,-4597.0,-4606.0,5449.0,frame_2729.jpeg
1.6450229363840005e+18,-6278.0,-1927.0,5357.0,frame_273.jpeg
1.6450230593865444e+18,-4684.0,-4688.0,5340.0,frame_2730.jpeg
1.6450230594376515e+18,-4679.0,-4535.0,5393.0,frame_2731.jpeg
