timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose,File Name
1.6461470863547256e+18,-7743.0,-2446.0,2213.0,frame_100.jpeg
1.646147086402998e+18,-7756.0,-2453.0,2246.0,frame_101.jpeg
1.646147086457034e+18,-7715.0,-2391.0,2268.0,frame_102.jpeg
1.6461470865049976e+18,-7700.0,-2494.0,2269.0,frame_103.jpeg
1.6461470865554012e+18,-7729.0,-2548.0,2291.0,frame_104.jpeg
1.646147086603143e+18,-7709.0,-2544.0,2289.0,frame_105.jpeg
1.6461470866568538e+18,-7705.0,-2482.0,2282.0,frame_106.jpeg
1.646147086705667e+18,-7711.0,-2493.0,2254.0,frame_107.jpeg
1.646147086759559e+18,-7721.0,-2527.0,2267.0,frame_108.jpeg
1.646147086798735e+18,-7702.0,-2527.0,2289.0,frame_109.jpeg
1.646147086857403e+18,-7679.0,-2525.0,2304.0,frame_110.jpeg
1.646147635443916e+18,-3557.0,-2909.0,7195.0,frame_11068.jpeg
1.6461476354901112e+18,-3474.0,-2959.0,7186.0,frame_11069.jpeg
1.6461476355391058e+18,-3431.0,-2587.0,7280.0,frame_11070.jpeg
1.6461476355891482e+18,-3490.0,-2938.0,7180.0,frame_11071.jpeg
1.646147635642839e+18,-3470.0,-2734.0,7383.0,frame_11072.jpeg
1.6461476356898445e+18,-3555.0,-2868.0,7233.0,frame_11073.jpeg
1.6461476357390108e+18,-3496.0,-2551.0,7303.0,frame_11074.jpeg
1.6461476357881295e+18,-3498.0,-2732.0,7431.0,frame_11075.jpeg
1.6461476358381135e+18,-3454.0,-2702.0,7337.0,frame_11076.jpeg
1.6461476358935951e+18,-3602.0,-2673.0,7341.0,frame_11077.jpeg
1.6461476359381317e+18,-3487.0,-2547.0,7188.0,frame_11078.jpeg
1.6461476359940554e+18,-3496.0,-2547.0,7460.0,frame_11079.jpeg
1.646147636043478e+18,-3552.0,-2789.0,7349.0,frame_11080.jpeg
1.6461476360929482e+18,-3545.0,-2460.0,7330.0,frame_11081.jpeg
1.6461476361434752e+18,-3484.0,-2118.0,7192.0,frame_11082.jpeg
1.6461476361928207e+18,-3661.0,-2617.0,7598.0,frame_11083.jpeg
1.6461476362423393e+18,-3526.0,-2217.0,7498.0,frame_11084.jpeg
1.646147636293925e+18,-3571.0,-2280.0,7105.0,frame_11085.jpeg
1.6461476363434836e+18,-3796.0,-2653.0,7461.0,frame_11086.jpeg
1.6461476363953398e+18,-3635.0,-2304.0,7564.0,frame_11087.jpeg
1.6461476364418092e+18,-3540.0,-2554.0,7823.0,frame_11088.jpeg
1.6461476364941658e+18,-3534.0,-2468.0,7549.0,frame_11089.jpeg
1.646147636543578e+18,-3549.0,-2104.0,7381.0,frame_11090.jpeg
1.6461476365931566e+18,-3474.0,-2070.0,7246.0,frame_11091.jpeg
1.6461476366405207e+18,-3638.0,-2013.0,7190.0,frame_11092.jpeg
1.64614763669402e+18,-3584.0,-2150.0,7454.0,frame_11093.jpeg
1.646147636734451e+18,-3537.0,-2491.0,7548.0,frame_11094.jpeg
1.6461476367943826e+18,-3547.0,-2160.0,7294.0,frame_11095.jpeg
1.64614763684151e+18,-3521.0,-2149.0,7348.0,frame_11096.jpeg
1.646147636895317e+18,-3646.0,-2338.0,7677.0,frame_11097.jpeg
1.6461476369419226e+18,-3499.0,-2197.0,7459.0,frame_11098.jpeg
1.6461476369916616e+18,-3591.0,-2339.0,7248.0,frame_11099.jpeg
