timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose,File Name
1.64493192550708e+18,-3787.0,6663.0,3107.0,frame_1036.jpeg
1.6449319255623619e+18,-3559.0,7356.0,2481.0,frame_1037.jpeg
1.6449319256163784e+18,-3403.0,7517.0,2253.0,frame_1038.jpeg
1.6449319256382856e+18,-3324.0,7615.0,2128.0,frame_1039.jpeg
1.6449319257131645e+18,-3235.0,7662.0,2010.0,frame_1040.jpeg
1.6449319257497377e+18,-3187.0,7663.0,1944.0,frame_1041.jpeg
1.6449323952245652e+18,752.0,7340.0,91.0,frame_10419.jpeg
1.644931925808046e+18,-2559.0,7673.0,1151.0,frame_1042.jpeg
1.6449323952978555e+18,828.0,7612.0,136.0,frame_10420.jpeg
1.6449323953521938e+18,1340.0,8186.0,140.0,frame_10421.jpeg
1.6449323953521938e+18,1340.0,8186.0,140.0,frame_10422.jpeg
1.6449323954520968e+18,1377.0,8198.0,106.0,frame_10423.jpeg
1.6449323954988406e+18,359.0,8484.0,1123.0,frame_10424.jpeg
1.644932395547436e+18,2190.0,9206.0,202.0,frame_10425.jpeg
1.6449323956006024e+18,2997.0,10227.0,-756.0,frame_10426.jpeg
1.6449323956483287e+18,1954.0,8798.0,525.0,frame_10427.jpeg
1.6449323956990467e+18,1886.0,8090.0,1366.0,frame_10428.jpeg
1.6449323957537462e+18,548.0,8897.0,2747.0,frame_10429.jpeg
1.6449319258591997e+18,-1943.0,8117.0,1027.0,frame_1043.jpeg
1.6449323958006979e+18,903.0,7833.0,2040.0,frame_10430.jpeg
1.644932395853461e+18,1320.0,8311.0,1801.0,frame_10431.jpeg
1.6449323958993695e+18,1572.0,7646.0,1903.0,frame_10432.jpeg
1.6449323959526794e+18,2085.0,9432.0,1355.0,frame_10433.jpeg
1.6449323960016282e+18,628.0,7841.0,3691.0,frame_10434.jpeg
1.644932396050557e+18,367.0,6208.0,3056.0,frame_10435.jpeg
1.644932396100111e+18,21.0,7243.0,2645.0,frame_10436.jpeg
1.6449323961541107e+18,-280.0,7016.0,3108.0,frame_10437.jpeg
1.644932396199056e+18,1041.0,5916.0,2401.0,frame_10438.jpeg
1.644932396254024e+18,2856.0,9917.0,-281.0,frame_10439.jpeg
1.6449319259166656e+18,-1920.0,8407.0,906.0,frame_1044.jpeg
1.6449323962988506e+18,3557.0,9573.0,-774.0,frame_10440.jpeg
1.6449323963504714e+18,2259.0,10007.0,-243.0,frame_10441.jpeg
1.6449323963988209e+18,1323.0,6966.0,1894.0,frame_10442.jpeg
1.6449323964522012e+18,960.0,8944.0,3286.0,frame_10443.jpeg
1.6449323964983887e+18,1005.0,8094.0,2566.0,frame_10444.jpeg
1.6449323965505649e+18,825.0,8311.0,3018.0,frame_10445.jpeg
1.6449323965915233e+18,1699.0,7483.0,2458.0,frame_10446.jpeg
1.6449323966391493e+18,1015.0,7163.0,3389.0,frame_10447.jpeg
1.644932396701523e+18,1355.0,8869.0,2344.0,frame_10448.jpeg
1.6449323967459776e+18,1502.0,9699.0,2489.0,frame_10449.jpeg
1.6449319259644237e+18,-1680.0,8314.0,857.0,frame_1045.jpeg
1.6449323967920497e+18,22.0,6951.0,3378.0,frame_10450.jpeg
1.644932396835658e+18,729.0,7658.0,2054.0,frame_10451.jpeg
1.6449323968996575e+18,668.0,7608.0,2017.0,frame_10452.jpeg
1.6449323969515164e+18,1676.0,6828.0,1710.0,frame_10453.jpeg
1.6449323969987607e+18,3306.0,9820.0,-436.0,frame_10454.jpeg
1.6449323970507825e+18,3134.0,8702.0,-230.0,frame_10455.jpeg
1.6449323970984236e+18,2517.0,8546.0,603.0,frame_10456.jpeg
1.644932397151666e+18,1504.0,6582.0,2953.0,frame_10457.jpeg
1.6449323971985585e+18,1283.0,8921.0,3319.0,frame_10458.jpeg
1.6449323972555968e+18,1074.0,8496.0,3505.0,frame_10459.jpeg
1.6449319260163668e+18,-1559.0,8398.0,613.0,frame_1046.jpeg
1.6449323972970476e+18,1145.0,7272.0,3840.0,frame_10460.jpeg
1.6449323973741422e+18,1082.0,7432.0,3459.0,frame_10461.jpeg
1.644932397399619e+18,1302.0,7885.0,2967.0,frame_10462.jpeg
1.6449323974548616e+18,1501.0,7084.0,3037.0,frame_10463.jpeg
1.644932397503507e+18,1742.0,7810.0,2350.0,frame_10464.jpeg
1.6449323975343004e+18,1272.0,8134.0,2644.0,frame_10465.jpeg
1.6449323975867164e+18,1234.0,8325.0,2993.0,frame_10466.jpeg
1.6449323976970655e+18,1241.0,8370.0,3143.0,frame_10467.jpeg
1.6449323977054845e+18,1228.0,8415.0,3292.0,frame_10468.jpeg
1.6449323977514865e+18,2281.0,9911.0,1317.0,frame_10469.jpeg
1.644931926059183e+18,-1404.0,8161.0,496.0,frame_1047.jpeg
1.644932397803831e+18,3032.0,8383.0,2065.0,frame_10470.jpeg
1.644932397851096e+18,2537.0,6968.0,3205.0,frame_10471.jpeg
1.644932397901807e+18,2386.0,5756.0,4410.0,frame_10472.jpeg
1.644932397953868e+18,1436.0,6929.0,6279.0,frame_10473.jpeg
1.6449323980078828e+18,1415.0,7275.0,6667.0,frame_10474.jpeg
1.6449323980445711e+18,993.0,7375.0,6256.0,frame_10475.jpeg
1.6449323981006116e+18,26.0,6173.0,5220.0,frame_10476.jpeg
1.6449323981006116e+18,26.0,6173.0,5220.0,frame_10477.jpeg
1.6449323982538621e+18,-58.0,6288.0,5034.0,frame_10478.jpeg
1.6449323982538621e+18,-58.0,6288.0,5034.0,frame_10479.jpeg
1.6449319261167905e+18,-1241.0,8207.0,129.0,frame_1048.jpeg
1.6449323983058755e+18,-85.0,7013.0,4840.0,frame_10480.jpeg
1.6449323983524995e+18,596.0,7956.0,5361.0,frame_10481.jpeg
1.6449323984032904e+18,328.0,6316.0,370.0,frame_10482.jpeg
1.644932398451426e+18,-235.0,7225.0,-694.0,frame_10483.jpeg
1.6449323985028252e+18,-87.0,11740.0,-2738.0,frame_10484.jpeg
1.6449323985516884e+18,710.0,6879.0,-497.0,frame_10485.jpeg
1.6449323986039286e+18,1616.0,9348.0,781.0,frame_10486.jpeg
1.6449323986525937e+18,2734.0,10758.0,-810.0,frame_10487.jpeg
1.644932398712708e+18,2783.0,10609.0,-717.0,frame_10488.jpeg
1.6449323987583565e+18,2683.0,10315.0,-139.0,frame_10489.jpeg
1.6449319261598838e+18,-976.0,7957.0,-41.0,frame_1049.jpeg
1.6449323988115628e+18,2408.0,6319.0,775.0,frame_10490.jpeg
1.64493239885446e+18,2161.0,5913.0,1240.0,frame_10491.jpeg
1.644932398903167e+18,608.0,7641.0,3563.0,frame_10492.jpeg
1.6449323989569551e+18,327.0,7524.0,2882.0,frame_10493.jpeg
1.644932399002808e+18,2180.0,9285.0,2890.0,frame_10494.jpeg
1.6449323990570273e+18,548.0,7021.0,2331.0,frame_10495.jpeg
1.6449323991005517e+18,-631.0,7909.0,1716.0,frame_10496.jpeg
1.6449323991570885e+18,-115.0,11408.0,611.0,frame_10497.jpeg
1.6449323992005942e+18,394.0,7875.0,1757.0,frame_10498.jpeg
1.6449323992562527e+18,-439.0,8053.0,697.0,frame_10499.jpeg
1.6449319262119598e+18,-625.0,7820.0,-324.0,frame_1050.jpeg
1.644932399302127e+18,-1198.0,8048.0,-35.0,frame_10500.jpeg
1.6449323993571945e+18,-1918.0,7654.0,-527.0,frame_10501.jpeg
1.6449323994070326e+18,-2266.0,7670.0,-743.0,frame_10502.jpeg
1.644932399449056e+18,-2366.0,7830.0,-1075.0,frame_10503.jpeg
1.6449323995061276e+18,-2406.0,8108.0,-1975.0,frame_10504.jpeg
1.6449319262629489e+18,-558.0,7946.0,-427.0,frame_1051.jpeg
1.64493192631454e+18,-510.0,8665.0,-856.0,frame_1052.jpeg
1.64493192635943e+18,-337.0,8728.0,-1323.0,frame_1053.jpeg
1.6449319264146483e+18,-108.0,8586.0,-1547.0,frame_1054.jpeg
1.64493192646224e+18,108.0,8829.0,-2095.0,frame_1055.jpeg
1.6449319265125924e+18,182.0,8614.0,-2257.0,frame_1056.jpeg
1.6449319265592197e+18,212.0,8770.0,-2500.0,frame_1057.jpeg
1.6449319266155382e+18,613.0,8412.0,-2698.0,frame_1058.jpeg
1.644931926662465e+18,966.0,7808.0,-2701.0,frame_1059.jpeg
1.644931926714341e+18,1327.0,7664.0,-2744.0,frame_1060.jpeg
1.6449319267592558e+18,1348.0,7828.0,-2680.0,frame_1061.jpeg
1.6449319268152077e+18,1356.0,8133.0,-2548.0,frame_1062.jpeg
1.644931926864071e+18,1375.0,8181.0,-2113.0,frame_1063.jpeg
1.6449319269113836e+18,1584.0,7790.0,-1618.0,frame_1064.jpeg
1.6449319269606876e+18,2119.0,7530.0,-1612.0,frame_1065.jpeg
1.6449319270121477e+18,2673.0,7309.0,-1362.0,frame_1066.jpeg
1.6449319270560108e+18,2966.0,7550.0,-1318.0,frame_1067.jpeg
1.6449319271157164e+18,3260.0,7993.0,-1544.0,frame_1068.jpeg
1.6449319271617836e+18,3492.0,8414.0,-1349.0,frame_1069.jpeg
1.6449319272143657e+18,3815.0,8864.0,-1473.0,frame_1070.jpeg
1.6449319272606351e+18,3780.0,8838.0,-1258.0,frame_1071.jpeg
1.6449319273156762e+18,4138.0,8713.0,-1392.0,frame_1072.jpeg
1.6449319273605637e+18,4557.0,8427.0,-1252.0,frame_1073.jpeg
1.6449319274138808e+18,4658.0,8539.0,-825.0,frame_1074.jpeg
1.6449319274658734e+18,4600.0,8287.0,-425.0,frame_1075.jpeg
1.6449319275134188e+18,4476.0,7627.0,18.0,frame_1076.jpeg
1.644931927566822e+18,4552.0,6511.0,630.0,frame_1077.jpeg
1.6449319276143636e+18,4946.0,5702.0,958.0,frame_1078.jpeg
1.644931927666397e+18,5243.0,5815.0,1341.0,frame_1079.jpeg
1.644931927714495e+18,5315.0,5693.0,1898.0,frame_1080.jpeg
1.6449319277673065e+18,5506.0,5788.0,2248.0,frame_1081.jpeg
1.6449319278149222e+18,5480.0,5426.0,2678.0,frame_1082.jpeg
1.6449319278670917e+18,5715.0,5433.0,2763.0,frame_1083.jpeg
1.6449319279156972e+18,5966.0,5116.0,3288.0,frame_1084.jpeg
1.644931927966254e+18,6069.0,4475.0,3521.0,frame_1085.jpeg
1.6449319280152074e+18,5889.0,4984.0,3545.0,frame_1086.jpeg
1.6449319280670372e+18,5774.0,4641.0,3826.0,frame_1087.jpeg
1.6449319281155039e+18,5582.0,4429.0,3985.0,frame_1088.jpeg
1.6449319281658744e+18,5414.0,5241.0,4223.0,frame_1089.jpeg
1.6449324188807992e+18,-2570.0,-1788.0,-7636.0,frame_10891.jpeg
1.644932418929066e+18,-2597.0,-1766.0,-7557.0,frame_10892.jpeg
1.6449324189813788e+18,-2626.0,-1773.0,-7545.0,frame_10893.jpeg
1.6449324190290314e+18,-2638.0,-1850.0,-7699.0,frame_10894.jpeg
1.644932419081319e+18,-2649.0,-1816.0,-7580.0,frame_10895.jpeg
1.6449324191292206e+18,-2626.0,-1751.0,-7605.0,frame_10896.jpeg
1.6449324191761933e+18,-2650.0,-1732.0,-7616.0,frame_10897.jpeg
1.6449324192298918e+18,-2645.0,-1701.0,-7666.0,frame_10898.jpeg
1.6449324192784855e+18,-2617.0,-1654.0,-7665.0,frame_10899.jpeg
1.6449319282141676e+18,5030.0,4742.0,4629.0,frame_1090.jpeg
1.6449324193337582e+18,-2529.0,-1615.0,-7691.0,frame_10900.jpeg
1.6449324193807908e+18,-2477.0,-1599.0,-7557.0,frame_10901.jpeg
1.6449324194301258e+18,-2387.0,-1686.0,-7577.0,frame_10902.jpeg
1.6449324194783557e+18,-2341.0,-1770.0,-7728.0,frame_10903.jpeg
1.6449324195303885e+18,-2348.0,-1818.0,-7820.0,frame_10904.jpeg
1.6449324195788526e+18,-2314.0,-1838.0,-7872.0,frame_10905.jpeg
1.6449324196317169e+18,-2284.0,-1830.0,-7876.0,frame_10906.jpeg
1.6449324196792412e+18,-2372.0,-1922.0,-7878.0,frame_10907.jpeg
1.6449324197307738e+18,-2341.0,-1934.0,-7906.0,frame_10908.jpeg
1.6449324197802406e+18,-2407.0,-1786.0,-7801.0,frame_10909.jpeg
1.6449319282651177e+18,5334.0,4835.0,4599.0,frame_1091.jpeg
1.6449324198293614e+18,-2527.0,-1708.0,-7660.0,frame_10910.jpeg
1.6449324198798758e+18,-2576.0,-1820.0,-7659.0,frame_10911.jpeg
1.644932419933839e+18,-2662.0,-1694.0,-7608.0,frame_10912.jpeg
1.6449324199783887e+18,-2712.0,-1610.0,-7541.0,frame_10913.jpeg
1.6449324200343076e+18,-2755.0,-1588.0,-7520.0,frame_10914.jpeg
1.6449324200786616e+18,-2783.0,-1588.0,-7527.0,frame_10915.jpeg
1.6449324201302364e+18,-2821.0,-1561.0,-7574.0,frame_10916.jpeg
1.6449324201806577e+18,-2844.0,-1551.0,-7552.0,frame_10917.jpeg
1.644932420230847e+18,-2824.0,-1630.0,-7570.0,frame_10918.jpeg
1.6449324202798272e+18,-2894.0,-1690.0,-7531.0,frame_10919.jpeg
1.6449319283159808e+18,5354.0,4771.0,4662.0,frame_1092.jpeg
1.644932420330512e+18,-2779.0,-1624.0,-7533.0,frame_10920.jpeg
1.6449324203800855e+18,-2736.0,-1574.0,-7545.0,frame_10921.jpeg
1.644932420429656e+18,-2793.0,-1584.0,-7545.0,frame_10922.jpeg
1.644932420478971e+18,-2870.0,-1568.0,-7570.0,frame_10923.jpeg
1.6449324205320474e+18,-2865.0,-1494.0,-7494.0,frame_10924.jpeg
1.6449324205824594e+18,-2735.0,-1514.0,-7594.0,frame_10925.jpeg
1.644932420631203e+18,-2803.0,-1511.0,-7565.0,frame_10926.jpeg
1.644932420685496e+18,-2952.0,-1507.0,-7602.0,frame_10927.jpeg
1.6449324207306967e+18,-2888.0,-1500.0,-7726.0,frame_10928.jpeg
1.644932420782063e+18,-3006.0,-1419.0,-7657.0,frame_10929.jpeg
1.644931928368073e+18,5194.0,4958.0,4748.0,frame_1093.jpeg
1.644932420831544e+18,-3039.0,-1484.0,-7716.0,frame_10930.jpeg
1.644932420885531e+18,-3081.0,-1415.0,-7782.0,frame_10931.jpeg
1.644932420933028e+18,-3144.0,-1270.0,-7536.0,frame_10932.jpeg
1.6449324209849288e+18,-3146.0,-1175.0,-7468.0,frame_10933.jpeg
1.644932421033068e+18,-3175.0,-1164.0,-7400.0,frame_10934.jpeg
1.6449324210854177e+18,-3181.0,-1194.0,-7371.0,frame_10935.jpeg
1.644932421127222e+18,-3242.0,-1201.0,-7374.0,frame_10936.jpeg
1.6449324211821489e+18,-3234.0,-1249.0,-7395.0,frame_10937.jpeg
1.6449324212342886e+18,-3175.0,-1185.0,-7411.0,frame_10938.jpeg
1.6449324212851407e+18,-3132.0,-1218.0,-7358.0,frame_10939.jpeg
1.6449319284121027e+18,5354.0,4565.0,4670.0,frame_1094.jpeg
1.644932421329573e+18,-3356.0,-1255.0,-7726.0,frame_10940.jpeg
1.6449324213823575e+18,-3390.0,-1114.0,-7479.0,frame_10941.jpeg
1.6449324214284047e+18,-3130.0,-1033.0,-7674.0,frame_10942.jpeg
1.6449324214841385e+18,-3334.0,-1301.0,-7039.0,frame_10943.jpeg
1.6449324215318062e+18,-2777.0,-752.0,-7849.0,frame_10944.jpeg
1.6449324215851213e+18,-3350.0,-618.0,-7688.0,frame_10945.jpeg
1.6449324216308923e+18,-3108.0,-1303.0,-7312.0,frame_10946.jpeg
1.6449324216855153e+18,-3065.0,-1560.0,-7295.0,frame_10947.jpeg
1.644932421731298e+18,-3331.0,-1485.0,-7509.0,frame_10948.jpeg
1.6449324217827003e+18,-3315.0,-1176.0,-7540.0,frame_10949.jpeg
1.6449319284956467e+18,5250.0,4656.0,4678.0,frame_1095.jpeg
1.6449324218305375e+18,-3219.0,-1031.0,-7471.0,frame_10950.jpeg
1.644932421885176e+18,-3301.0,-1173.0,-7377.0,frame_10951.jpeg
1.6449324219329802e+18,-3442.0,-1057.0,-7457.0,frame_10952.jpeg
1.6449324219843116e+18,-3502.0,-1057.0,-7425.0,frame_10953.jpeg
1.644932422032531e+18,-3482.0,-1074.0,-7359.0,frame_10954.jpeg
1.6449324220916076e+18,-3558.0,-1122.0,-7245.0,frame_10955.jpeg
1.6449324221300634e+18,-3576.0,-1074.0,-7189.0,frame_10956.jpeg
1.6449324221838766e+18,-3631.0,-1102.0,-7240.0,frame_10957.jpeg
1.6449324222320724e+18,-3694.0,-1189.0,-7202.0,frame_10958.jpeg
1.644932422284209e+18,-3695.0,-1210.0,-7213.0,frame_10959.jpeg
1.6449319284956467e+18,5250.0,4656.0,4678.0,frame_1096.jpeg
1.644932422332895e+18,-3696.0,-1218.0,-7211.0,frame_10960.jpeg
1.6449324223824653e+18,-3684.0,-1305.0,-7208.0,frame_10961.jpeg
1.6449324224381332e+18,-3683.0,-1309.0,-7174.0,frame_10962.jpeg
1.6449324224829148e+18,-3653.0,-1299.0,-7260.0,frame_10963.jpeg
1.6449324225354258e+18,-3669.0,-1327.0,-7318.0,frame_10964.jpeg
1.6449324225835804e+18,-3684.0,-1317.0,-7206.0,frame_10965.jpeg
1.6449324226370186e+18,-3583.0,-1330.0,-7292.0,frame_10966.jpeg
1.6449324226855782e+18,-3665.0,-1313.0,-7210.0,frame_10967.jpeg
1.64493242273093e+18,-3638.0,-1313.0,-7209.0,frame_10968.jpeg
1.644932422783281e+18,-3569.0,-1356.0,-7271.0,frame_10969.jpeg
1.644931928565309e+18,5160.0,4807.0,4676.0,frame_1097.jpeg
1.6449324228356772e+18,-3612.0,-1328.0,-7261.0,frame_10970.jpeg
1.6449324228831386e+18,-3620.0,-1300.0,-7242.0,frame_10971.jpeg
1.644932422938452e+18,-3615.0,-1264.0,-7265.0,frame_10972.jpeg
1.6449324229827983e+18,-3636.0,-1285.0,-7221.0,frame_10973.jpeg
1.644932423040389e+18,-3629.0,-1329.0,-7245.0,frame_10974.jpeg
1.6449324230853604e+18,-3632.0,-1288.0,-7254.0,frame_10975.jpeg
1.6449324231378744e+18,-3626.0,-1263.0,-7228.0,frame_10976.jpeg
1.6449324231842806e+18,-3590.0,-1279.0,-7264.0,frame_10977.jpeg
1.6449324232369754e+18,-3652.0,-1286.0,-7211.0,frame_10978.jpeg
1.644932423284309e+18,-3621.0,-1292.0,-7314.0,frame_10979.jpeg
1.6449319286090836e+18,5034.0,4813.0,5020.0,frame_1098.jpeg
1.6449324233327066e+18,-3667.0,-1302.0,-7226.0,frame_10980.jpeg
1.6449324233886272e+18,-3589.0,-1222.0,-7276.0,frame_10981.jpeg
1.644932423434093e+18,-3662.0,-1246.0,-7247.0,frame_10982.jpeg
1.6449324234849185e+18,-3667.0,-1226.0,-7242.0,frame_10983.jpeg
1.6449324235384558e+18,-3668.0,-1193.0,-7265.0,frame_10984.jpeg
1.6449324235852547e+18,-3625.0,-1223.0,-7209.0,frame_10985.jpeg
1.6449324236376102e+18,-3634.0,-1202.0,-7280.0,frame_10986.jpeg
1.6449324236845414e+18,-3700.0,-1220.0,-7232.0,frame_10987.jpeg
1.6449324237315256e+18,-3703.0,-1230.0,-7261.0,frame_10988.jpeg
1.644932423784017e+18,-3695.0,-1232.0,-7248.0,frame_10989.jpeg
1.644931928669723e+18,5288.0,5046.0,4568.0,frame_1099.jpeg
1.6449324238369313e+18,-3723.0,-1220.0,-7167.0,frame_10990.jpeg
1.6449324238859226e+18,-3646.0,-1235.0,-7193.0,frame_10991.jpeg
1.6449324239385062e+18,-3585.0,-1089.0,-7270.0,frame_10992.jpeg
1.6449324239888942e+18,-3629.0,-1037.0,-7181.0,frame_10993.jpeg
1.6449324240359324e+18,-3496.0,-862.0,-7292.0,frame_10994.jpeg
1.6449324240880325e+18,-3541.0,-900.0,-7175.0,frame_10995.jpeg
1.6449324241370122e+18,-3566.0,-1035.0,-7120.0,frame_10996.jpeg
1.6449324241885015e+18,-3412.0,-1132.0,-7319.0,frame_10997.jpeg
1.6449324242371484e+18,-3488.0,-1188.0,-7438.0,frame_10998.jpeg
1.6449324242886973e+18,-3344.0,-1055.0,-7581.0,frame_10999.jpeg
1.6449319287112507e+18,5225.0,5298.0,4712.0,frame_1100.jpeg
1.6449324243333025e+18,-3214.0,-950.0,-7672.0,frame_11000.jpeg
1.6449324243877763e+18,-3388.0,-764.0,-7624.0,frame_11001.jpeg
1.64493242443378e+18,-3332.0,-671.0,-7492.0,frame_11002.jpeg
1.6449324244878697e+18,-3208.0,-596.0,-7690.0,frame_11003.jpeg
1.644932424538423e+18,-3028.0,-253.0,-7604.0,frame_11004.jpeg
1.644932424587893e+18,-3054.0,-317.0,-7670.0,frame_11005.jpeg
1.6449324246349268e+18,-3193.0,-464.0,-7542.0,frame_11006.jpeg
1.6449324246896156e+18,-3042.0,-464.0,-7689.0,frame_11007.jpeg
1.644932424733647e+18,-2577.0,-832.0,-8108.0,frame_11008.jpeg
1.6449324247872893e+18,-2916.0,-1140.0,-7962.0,frame_11009.jpeg
1.6449319287671027e+18,5207.0,4963.0,4719.0,frame_1101.jpeg
1.644932424836865e+18,-3076.0,-1081.0,-8195.0,frame_11010.jpeg
1.6449324248874788e+18,-3133.0,-1060.0,-7448.0,frame_11011.jpeg
1.6449324249338719e+18,-2668.0,-755.0,-7451.0,frame_11012.jpeg
1.644932424988174e+18,-2243.0,-854.0,-7797.0,frame_11013.jpeg
1.6449324250370609e+18,-2559.0,-812.0,-7665.0,frame_11014.jpeg
1.6449324250873708e+18,-2637.0,-820.0,-7711.0,frame_11015.jpeg
1.6449324251343795e+18,-2495.0,-781.0,-7763.0,frame_11016.jpeg
1.6449324251889528e+18,-2366.0,-772.0,-7889.0,frame_11017.jpeg
1.644932425235638e+18,-2478.0,-962.0,-7844.0,frame_11018.jpeg
1.6449324252890245e+18,-2386.0,-1027.0,-7933.0,frame_11019.jpeg
1.6449319288151785e+18,5161.0,4701.0,4698.0,frame_1102.jpeg
1.6449324253348257e+18,-2297.0,-1083.0,-7852.0,frame_11020.jpeg
1.6449324253892572e+18,-2186.0,-1317.0,-7725.0,frame_11021.jpeg
1.644932425435432e+18,-2226.0,-1419.0,-7737.0,frame_11022.jpeg
1.6449324254883249e+18,-2263.0,-1616.0,-7704.0,frame_11023.jpeg
1.6449324255389407e+18,-2118.0,-1595.0,-7792.0,frame_11024.jpeg
1.6449324255869612e+18,-2173.0,-1717.0,-7736.0,frame_11025.jpeg
1.6449324256384215e+18,-2193.0,-1906.0,-7940.0,frame_11026.jpeg
1.6449324256887516e+18,-2005.0,-1758.0,-8127.0,frame_11027.jpeg
1.6449324257394568e+18,-1714.0,-1576.0,-7885.0,frame_11028.jpeg
1.6449324257874074e+18,-1520.0,-1648.0,-7607.0,frame_11029.jpeg
1.6449319288645962e+18,5232.0,5006.0,4341.0,frame_1103.jpeg
1.644932425840125e+18,-1554.0,-1651.0,-8018.0,frame_11030.jpeg
1.6449324258892982e+18,-2227.0,-1995.0,-8700.0,frame_11031.jpeg
1.6449324259403666e+18,-2967.0,-2378.0,-8347.0,frame_11032.jpeg
1.6449324259891725e+18,-2389.0,-2309.0,-7240.0,frame_11033.jpeg
1.644932426040044e+18,-989.0,-1786.0,-7485.0,frame_11034.jpeg
1.644932426083789e+18,-1198.0,-1810.0,-8112.0,frame_11035.jpeg
1.6449324261413197e+18,-2542.0,-1819.0,-7825.0,frame_11036.jpeg
1.644932426187432e+18,-2335.0,-1952.0,-7774.0,frame_11037.jpeg
1.6449324262391913e+18,-1840.0,-2023.0,-7679.0,frame_11038.jpeg
1.644932426287796e+18,-1892.0,-1884.0,-7672.0,frame_11039.jpeg
1.6449319289108518e+18,5252.0,4559.0,4590.0,frame_1104.jpeg
1.6449319289657866e+18,4939.0,4570.0,4721.0,frame_1105.jpeg
1.644931929016081e+18,4542.0,4495.0,4880.0,frame_1106.jpeg
1.6449324273416197e+18,-5205.0,4976.0,-4056.0,frame_11060.jpeg
1.644932427389572e+18,-3938.0,7561.0,-3000.0,frame_11061.jpeg
1.644932427441055e+18,-2542.0,9042.0,-2105.0,frame_11062.jpeg
1.6449324274937477e+18,-40.0,9900.0,-1308.0,frame_11063.jpeg
1.6449324275375585e+18,2001.0,6684.0,-2227.0,frame_11064.jpeg
1.6449324275946217e+18,4586.0,9150.0,-2175.0,frame_11065.jpeg
1.6449324276360645e+18,4162.0,6040.0,467.0,frame_11066.jpeg
1.6449324276906312e+18,6347.0,4244.0,3317.0,frame_11067.jpeg
1.644932427741469e+18,6048.0,4953.0,4946.0,frame_11068.jpeg
1.6449324277909699e+18,3298.0,7185.0,3238.0,frame_11069.jpeg
1.6449319290689065e+18,4444.0,4769.0,4517.0,frame_1107.jpeg
1.64493242783702e+18,-1387.0,8156.0,2260.0,frame_11070.jpeg
1.6449324278877207e+18,-3874.0,9956.0,2017.0,frame_11071.jpeg
1.6449324279393682e+18,-2240.0,8179.0,1587.0,frame_11072.jpeg
1.644932427992075e+18,434.0,8610.0,353.0,frame_11073.jpeg
