timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6461502266872799e+18,2306.0,1230.0,-8169.0,frame_1148.jpeg
1.6461502267413711e+18,1616.0,575.0,-7862.0,frame_1149.jpeg
1.6461501749748987e+18,1364.0,1948.0,-7671.0,frame_115.jpeg
1.6461502267900093e+18,2607.0,1103.0,-6348.0,frame_1150.jpeg
1.6461502268446843e+18,3617.0,2742.0,-1844.0,frame_1151.jpeg
1.6461502268848013e+18,1676.0,-2.0,3436.0,frame_1152.jpeg
1.6461502269419505e+18,-2648.0,-1401.0,7219.0,frame_1153.jpeg
1.646150226989117e+18,-1300.0,-1367.0,4510.0,frame_1154.jpeg
1.6461502270428575e+18,7652.0,4715.0,-10379.0,frame_1155.jpeg
1.646150227088794e+18,9623.0,-448.0,-14250.0,frame_1156.jpeg
1.6461502271408886e+18,4793.0,-1851.0,-14073.0,frame_1157.jpeg
1.6461502271900132e+18,2400.0,1201.0,-14717.0,frame_1158.jpeg
1.6461502272410655e+18,3888.0,-1630.0,-11993.0,frame_1159.jpeg
1.6461501750259576e+18,1373.0,1964.0,-7680.0,frame_116.jpeg
1.646150227289211e+18,2633.0,-489.0,-14708.0,frame_1160.jpeg
1.6461502273259174e+18,4562.0,-2874.0,-15645.0,frame_1161.jpeg
1.6461502273908285e+18,10353.0,-3233.0,-13974.0,frame_1162.jpeg
1.6461502274408e+18,5412.0,-733.0,-4066.0,frame_1163.jpeg
1.6461502274893627e+18,2155.0,-46.0,2295.0,frame_1164.jpeg
1.646150227537344e+18,777.0,-923.0,3197.0,frame_1165.jpeg
1.646150227594295e+18,1577.0,-1284.0,-1033.0,frame_1166.jpeg
1.6461502276443876e+18,-1200.0,-2736.0,-3924.0,frame_1167.jpeg
1.6461502276947123e+18,-2009.0,-3544.0,-4506.0,frame_1168.jpeg
1.6461502277382236e+18,-2692.0,-5157.0,-5706.0,frame_1169.jpeg
1.646150175078205e+18,1394.0,1938.0,-7669.0,frame_117.jpeg
1.6461502277941588e+18,-2459.0,-4492.0,-4930.0,frame_1170.jpeg
1.6461502278376223e+18,-1315.0,-4960.0,-5037.0,frame_1171.jpeg
1.6461502278936387e+18,-517.0,-4903.0,-6036.0,frame_1172.jpeg
1.6461502279440476e+18,-2085.0,-4384.0,-5344.0,frame_1173.jpeg
1.6461502279944614e+18,1091.0,-3855.0,-6692.0,frame_1174.jpeg
1.646150228044829e+18,-1936.0,-5135.0,-6671.0,frame_1175.jpeg
1.6461502280924598e+18,-2426.0,-5338.0,-6908.0,frame_1176.jpeg
1.6461502281432404e+18,-138.0,-4248.0,-7150.0,frame_1177.jpeg
1.6461502281917115e+18,-954.0,-4513.0,-6432.0,frame_1178.jpeg
1.6461502282444826e+18,-1322.0,-4985.0,-6266.0,frame_1179.jpeg
1.6461501751282312e+18,1416.0,2064.0,-7670.0,frame_118.jpeg
1.6461502282925268e+18,-880.0,-5044.0,-6406.0,frame_1180.jpeg
1.6461502283428972e+18,-701.0,-5087.0,-6171.0,frame_1181.jpeg
1.6461502283931535e+18,-537.0,-4868.0,-6378.0,frame_1182.jpeg
1.6461502284442068e+18,0.0,-5076.0,-5921.0,frame_1183.jpeg
1.6461502284918817e+18,-333.0,-5458.0,-6253.0,frame_1184.jpeg
1.6461502285433047e+18,307.0,-5909.0,-5154.0,frame_1185.jpeg
1.646150228592927e+18,-595.0,-5315.0,-6100.0,frame_1186.jpeg
1.646150228648028e+18,115.0,-5515.0,-6237.0,frame_1187.jpeg
1.6461502286919252e+18,-613.0,-5421.0,-5970.0,frame_1188.jpeg
1.6461502287475003e+18,-1300.0,-5917.0,-5637.0,frame_1189.jpeg
1.6461501751802708e+18,1428.0,2181.0,-7572.0,frame_119.jpeg
1.6461502287941678e+18,-1265.0,-5945.0,-5565.0,frame_1190.jpeg
1.646150228846066e+18,-1210.0,-5113.0,-6596.0,frame_1191.jpeg
1.6461502288938017e+18,-1259.0,-5331.0,-5840.0,frame_1192.jpeg
1.6461502289481618e+18,-1329.0,-5420.0,-5741.0,frame_1193.jpeg
1.646150228992355e+18,-761.0,-5672.0,-5804.0,frame_1194.jpeg
1.646150229046874e+18,-792.0,-5976.0,-5644.0,frame_1195.jpeg
1.6461502290944717e+18,-672.0,-5754.0,-5971.0,frame_1196.jpeg
1.6461502291483848e+18,111.0,-6040.0,-5246.0,frame_1197.jpeg
1.646150229193082e+18,148.0,-6121.0,-5130.0,frame_1198.jpeg
1.6461502292472937e+18,-419.0,-5816.0,-5501.0,frame_1199.jpeg
1.646150175229055e+18,1452.0,2222.0,-7517.0,frame_120.jpeg
1.6461502292916452e+18,-232.0,-5982.0,-5122.0,frame_1200.jpeg
1.6461502293475284e+18,-21.0,-6904.0,-4183.0,frame_1201.jpeg
1.6461502293940585e+18,-888.0,-7145.0,-4904.0,frame_1202.jpeg
1.6461502294405402e+18,-463.0,-7080.0,-4019.0,frame_1203.jpeg
1.646150229496967e+18,-39.0,-6554.0,-3755.0,frame_1204.jpeg
1.6461502295463252e+18,-352.0,-6745.0,-4160.0,frame_1205.jpeg
1.6461502295934976e+18,-1350.0,-7771.0,-4053.0,frame_1206.jpeg
1.6461502296473564e+18,1396.0,-7629.0,-3961.0,frame_1207.jpeg
1.6461502296937902e+18,482.0,-7038.0,-3141.0,frame_1208.jpeg
1.6461502297456783e+18,-664.0,-7573.0,-3686.0,frame_1209.jpeg
1.646150175277912e+18,1455.0,2201.0,-7567.0,frame_121.jpeg
1.6461502297946186e+18,-869.0,-7392.0,-3929.0,frame_1210.jpeg
1.646150775181724e+18,299.0,-3054.0,-6249.0,frame_12104.jpeg
1.6461507752302467e+18,-777.0,-1719.0,-6874.0,frame_12105.jpeg
1.6461507752804823e+18,2546.0,-360.0,-8191.0,frame_12106.jpeg
1.6461507753303485e+18,3743.0,-1379.0,-8034.0,frame_12107.jpeg
1.6461507753800579e+18,3782.0,-1725.0,-7013.0,frame_12108.jpeg
1.6461507754302336e+18,4862.0,-3334.0,-5958.0,frame_12109.jpeg
1.6461502298466483e+18,1635.0,-6889.0,-3975.0,frame_1211.jpeg
1.646150775478903e+18,5592.0,-3176.0,-4591.0,frame_12110.jpeg
1.6461507755246958e+18,5160.0,-715.0,-5653.0,frame_12111.jpeg
1.6461507755777027e+18,3805.0,1656.0,-6115.0,frame_12112.jpeg
1.6461507756293645e+18,3210.0,4787.0,-4528.0,frame_12113.jpeg
1.6461507756797522e+18,8271.0,6819.0,-4089.0,frame_12114.jpeg
1.6461507757285924e+18,4244.0,3891.0,-4072.0,frame_12115.jpeg
1.6461507757790876e+18,3104.0,1726.0,-4612.0,frame_12116.jpeg
1.6461507758294548e+18,4716.0,1255.0,-4537.0,frame_12117.jpeg
1.6461507758782257e+18,7725.0,1258.0,-4924.0,frame_12118.jpeg
1.6461507759304924e+18,7239.0,1874.0,-5890.0,frame_12119.jpeg
1.6461502298923172e+18,267.0,-6923.0,-3411.0,frame_1212.jpeg
1.6461507759787517e+18,8146.0,1012.0,-4706.0,frame_12120.jpeg
1.646150776030351e+18,8395.0,2035.0,-3626.0,frame_12121.jpeg
1.6461507760804982e+18,7782.0,2547.0,-2754.0,frame_12122.jpeg
1.6461507761293018e+18,7281.0,2543.0,-2566.0,frame_12123.jpeg
1.6461507761810483e+18,6992.0,2155.0,-1785.0,frame_12124.jpeg
1.6461507762012854e+18,7104.0,2199.0,-1706.0,frame_12125.jpeg
1.64615077628004e+18,7214.0,2234.0,-1644.0,frame_12126.jpeg
1.64615077628004e+18,7214.0,2234.0,-1644.0,frame_12127.jpeg
1.6461507763846717e+18,7324.0,2285.0,-1590.0,frame_12128.jpeg
1.6461507764623521e+18,7431.0,2366.0,-1561.0,frame_12129.jpeg
1.6461502299460672e+18,-521.0,-7505.0,-4039.0,frame_1213.jpeg
1.6461507764623521e+18,7431.0,2366.0,-1561.0,frame_12130.jpeg
1.646150776519676e+18,7523.0,2469.0,-1594.0,frame_12131.jpeg
1.64615077656979e+18,7588.0,2568.0,-1650.0,frame_12132.jpeg
1.6461507766885914e+18,7641.0,2622.0,-1723.0,frame_12133.jpeg
1.6461507766885914e+18,7641.0,2622.0,-1723.0,frame_12134.jpeg
1.646150776745233e+18,7687.0,2623.0,-1778.0,frame_12135.jpeg
1.6461507767913577e+18,7721.0,2598.0,-1795.0,frame_12136.jpeg
1.6461507768364813e+18,7732.0,2563.0,-1804.0,frame_12137.jpeg
1.6461507768364813e+18,7732.0,2563.0,-1804.0,frame_12138.jpeg
1.6461507769274772e+18,7725.0,2526.0,-1793.0,frame_12139.jpeg
1.6461502299913603e+18,984.0,-6732.0,-3736.0,frame_1214.jpeg
1.6461507769799188e+18,7626.0,2465.0,-1707.0,frame_12140.jpeg
1.6461507770562788e+18,7253.0,2216.0,-1610.0,frame_12141.jpeg
1.6461507770562788e+18,7253.0,2216.0,-1610.0,frame_12142.jpeg
1.6461507771730045e+18,7262.0,2192.0,-1603.0,frame_12143.jpeg
1.6461507771730045e+18,7262.0,2192.0,-1603.0,frame_12144.jpeg
1.646150777229715e+18,7295.0,2197.0,-1613.0,frame_12145.jpeg
1.6461507772646607e+18,7344.0,2184.0,-1620.0,frame_12146.jpeg
1.6461507773444506e+18,7441.0,2175.0,-1624.0,frame_12147.jpeg
1.646150777381635e+18,7556.0,2182.0,-1609.0,frame_12148.jpeg
1.6461507774365148e+18,7667.0,2199.0,-1581.0,frame_12149.jpeg
1.6461502300467487e+18,735.0,-7085.0,-4209.0,frame_1215.jpeg
1.6461507774365148e+18,7667.0,2199.0,-1581.0,frame_12150.jpeg
1.6461507775279885e+18,7638.0,2070.0,-994.0,frame_12151.jpeg
1.6461507775806226e+18,7653.0,2113.0,-1025.0,frame_12152.jpeg
1.6461507775806226e+18,7653.0,2113.0,-1025.0,frame_12153.jpeg
1.6461507776908672e+18,7809.0,2450.0,-1159.0,frame_12154.jpeg
1.6461507776908672e+18,7809.0,2450.0,-1159.0,frame_12155.jpeg
1.6461507778053148e+18,8216.0,2215.0,-369.0,frame_12156.jpeg
1.6461507778427968e+18,7387.0,1707.0,-253.0,frame_12157.jpeg
1.64615077788724e+18,7403.0,1895.0,-512.0,frame_12158.jpeg
1.646150777931112e+18,7609.0,1695.0,-36.0,frame_12159.jpeg
1.6461502300968955e+18,-426.0,-7667.0,-3407.0,frame_1216.jpeg
1.646150777949281e+18,7660.0,1682.0,-17.0,frame_12160.jpeg
1.6461507780211983e+18,7691.0,1699.0,280.0,frame_12161.jpeg
1.6461507780794867e+18,7721.0,1558.0,-379.0,frame_12162.jpeg
1.6461507780901622e+18,7591.0,1852.0,253.0,frame_12163.jpeg
1.6461507781831112e+18,7552.0,2169.0,723.0,frame_12164.jpeg
1.6461507782367493e+18,8752.0,2317.0,114.0,frame_12165.jpeg
1.6461507782829174e+18,8017.0,2046.0,412.0,frame_12166.jpeg
1.646150778345978e+18,8244.0,1439.0,-36.0,frame_12167.jpeg
1.6461507784082952e+18,7536.0,905.0,-109.0,frame_12168.jpeg
1.6461507784389773e+18,9018.0,2288.0,-121.0,frame_12169.jpeg
1.6461502301501391e+18,-371.0,-7340.0,-3567.0,frame_1217.jpeg
1.6461507784788173e+18,7910.0,1114.0,-59.0,frame_12170.jpeg
1.6461507785488666e+18,7847.0,1158.0,-12.0,frame_12171.jpeg
1.646150778599569e+18,7888.0,1331.0,216.0,frame_12172.jpeg
1.6461507786336274e+18,8221.0,1840.0,1258.0,frame_12173.jpeg
1.6461507786853443e+18,9016.0,1868.0,-486.0,frame_12174.jpeg
1.6461507787323958e+18,7615.0,1443.0,268.0,frame_12175.jpeg
1.6461507787668844e+18,7514.0,1453.0,-20.0,frame_12176.jpeg
1.6461507788505613e+18,7572.0,1385.0,-118.0,frame_12177.jpeg
1.646150778867292e+18,7765.0,1281.0,-218.0,frame_12178.jpeg
1.6461507789435052e+18,7845.0,1259.0,-233.0,frame_12179.jpeg
1.646150230192947e+18,508.0,-7209.0,-3726.0,frame_1218.jpeg
1.6461507789790403e+18,8037.0,1167.0,-309.0,frame_12180.jpeg
1.646150779031607e+18,7416.0,1491.0,156.0,frame_12181.jpeg
1.6461507790840315e+18,7759.0,1340.0,-2.0,frame_12182.jpeg
1.646150779128945e+18,7382.0,1283.0,-296.0,frame_12183.jpeg
1.6461507791862566e+18,7174.0,1201.0,-201.0,frame_12184.jpeg
1.6461507792300695e+18,8000.0,1263.0,-964.0,frame_12185.jpeg
1.6461507792786975e+18,7942.0,1333.0,-1012.0,frame_12186.jpeg
1.6461507793424458e+18,7720.0,1365.0,-1009.0,frame_12187.jpeg
1.6461507793704512e+18,7433.0,1194.0,-904.0,frame_12188.jpeg
1.6461507794215265e+18,7111.0,1188.0,-691.0,frame_12189.jpeg
1.646150230246638e+18,607.0,-7334.0,-3513.0,frame_1219.jpeg
1.6461507794843008e+18,8157.0,531.0,-21.0,frame_12190.jpeg
1.646150779531447e+18,7389.0,1406.0,-765.0,frame_12191.jpeg
1.6461507795862817e+18,7999.0,1045.0,-1394.0,frame_12192.jpeg
1.6461507796301435e+18,7452.0,1301.0,-482.0,frame_12193.jpeg
1.6461507796870497e+18,7594.0,419.0,-824.0,frame_12194.jpeg
1.646150779731338e+18,8593.0,1056.0,-1112.0,frame_12195.jpeg
1.646150779778558e+18,8706.0,935.0,-1343.0,frame_12196.jpeg
1.646150779836433e+18,8098.0,1487.0,-1413.0,frame_12197.jpeg
1.6461507798794806e+18,7785.0,1119.0,-1139.0,frame_12198.jpeg
1.6461507799364897e+18,7803.0,1158.0,-1159.0,frame_12199.jpeg
1.6461501753245138e+18,1444.0,2207.0,-7572.0,frame_122.jpeg
1.646150230296093e+18,518.0,-7351.0,-3607.0,frame_1220.jpeg
1.6461507799856463e+18,7438.0,652.0,-863.0,frame_12200.jpeg
1.6461507800341734e+18,7979.0,830.0,-858.0,frame_12201.jpeg
1.6461507800802524e+18,8504.0,2165.0,-1390.0,frame_12202.jpeg
1.6461507801346074e+18,7533.0,714.0,-1194.0,frame_12203.jpeg
1.6461507801817085e+18,8362.0,304.0,-371.0,frame_12204.jpeg
1.646150780234492e+18,8336.0,1023.0,-1291.0,frame_12205.jpeg
1.646150780284704e+18,7998.0,2262.0,-1022.0,frame_12206.jpeg
1.64615078033527e+18,7113.0,979.0,-1236.0,frame_12207.jpeg
1.6461507803825487e+18,7639.0,457.0,-856.0,frame_12208.jpeg
1.6461507804350326e+18,7403.0,1014.0,-1027.0,frame_12209.jpeg
1.646150230346145e+18,534.0,-7725.0,-3006.0,frame_1221.jpeg
1.6461507804861993e+18,7918.0,1872.0,-1224.0,frame_12210.jpeg
1.6461507805350275e+18,8133.0,915.0,-688.0,frame_12211.jpeg
1.6461507805819156e+18,7563.0,751.0,-1007.0,frame_12212.jpeg
1.6461507806363556e+18,7929.0,444.0,-1105.0,frame_12213.jpeg
1.6461507806804518e+18,7843.0,632.0,-807.0,frame_12214.jpeg
1.646150780731629e+18,7978.0,837.0,-1181.0,frame_12215.jpeg
1.646150780785074e+18,8077.0,1153.0,-1117.0,frame_12216.jpeg
1.6461507808365484e+18,7756.0,1338.0,-1018.0,frame_12217.jpeg
1.6461507808842414e+18,8163.0,1103.0,-1352.0,frame_12218.jpeg
1.6461507809342748e+18,7333.0,1157.0,-835.0,frame_12219.jpeg
1.6461502303989885e+18,741.0,-7512.0,-3229.0,frame_1222.jpeg
1.6461507809848573e+18,8534.0,1356.0,-1711.0,frame_12220.jpeg
1.6461507810359104e+18,7414.0,1139.0,-1273.0,frame_12221.jpeg
1.6461507810870287e+18,8870.0,1556.0,-597.0,frame_12222.jpeg
1.6461507811349307e+18,7280.0,750.0,-1113.0,frame_12223.jpeg
1.6461507811853407e+18,7818.0,997.0,-1943.0,frame_12224.jpeg
1.646150781235466e+18,7832.0,1358.0,-1647.0,frame_12225.jpeg
1.646150781284766e+18,7584.0,780.0,-1265.0,frame_12226.jpeg
1.6461507813382234e+18,7882.0,784.0,-1775.0,frame_12227.jpeg
1.6461507813727393e+18,8038.0,985.0,-2059.0,frame_12228.jpeg
1.6461507814377009e+18,7688.0,658.0,-1874.0,frame_12229.jpeg
1.6461502304464584e+18,-75.0,-7220.0,-2906.0,frame_1223.jpeg
1.6461507814862397e+18,7462.0,589.0,-1655.0,frame_12230.jpeg
1.646150781537335e+18,8421.0,1274.0,-2243.0,frame_12231.jpeg
1.6461507815865203e+18,7578.0,90.0,-1552.0,frame_12232.jpeg
1.646150781641128e+18,7758.0,1132.0,-1634.0,frame_12233.jpeg
1.646150781689196e+18,7299.0,1610.0,-1788.0,frame_12234.jpeg
1.646150781736392e+18,7484.0,1414.0,-1762.0,frame_12235.jpeg
1.646150230495464e+18,580.0,-6995.0,-3195.0,frame_1224.jpeg
1.646150230549318e+18,209.0,-7654.0,-3424.0,frame_1225.jpeg
1.6461502305972104e+18,740.0,-7281.0,-3407.0,frame_1226.jpeg
1.646150230646123e+18,-94.0,-8292.0,-2549.0,frame_1227.jpeg
1.6461502307002458e+18,404.0,-8926.0,-1954.0,frame_1228.jpeg
1.6461502307449795e+18,1284.0,-7606.0,-2576.0,frame_1229.jpeg
1.6461501753780493e+18,1494.0,2150.0,-7619.0,frame_123.jpeg
1.646150230794795e+18,1398.0,-7148.0,-1398.0,frame_1230.jpeg
1.6461502308473144e+18,1947.0,-6367.0,-1363.0,frame_1231.jpeg
1.6461502309021612e+18,1447.0,-7107.0,-359.0,frame_1232.jpeg
1.646150230946249e+18,390.0,-6494.0,260.0,frame_1233.jpeg
1.6461502309995162e+18,529.0,-5097.0,2387.0,frame_1234.jpeg
1.6461502310467756e+18,221.0,-3080.0,2574.0,frame_1235.jpeg
1.646150231095896e+18,465.0,-816.0,2282.0,frame_1236.jpeg
1.6461502311459459e+18,1684.0,-1266.0,932.0,frame_1237.jpeg
1.6461502311995036e+18,5999.0,1248.0,-5249.0,frame_1238.jpeg
1.6461502312363684e+18,8689.0,418.0,-7777.0,frame_1239.jpeg
1.6461501754237883e+18,1458.0,2163.0,-7566.0,frame_124.jpeg
1.6461502313187213e+18,8965.0,269.0,-7830.0,frame_1240.jpeg
1.6461502313465823e+18,12889.0,2255.0,-9437.0,frame_1241.jpeg
1.646150231399352e+18,6649.0,1170.0,-9831.0,frame_1242.jpeg
1.6461502314481623e+18,2647.0,338.0,-8961.0,frame_1243.jpeg
1.6461502314992778e+18,162.0,-311.0,-8232.0,frame_1244.jpeg
1.646150231549503e+18,-1349.0,-1386.0,-9967.0,frame_1245.jpeg
1.6461502315986652e+18,-1274.0,-752.0,-9302.0,frame_1246.jpeg
1.646150231645361e+18,133.0,-43.0,-7936.0,frame_1247.jpeg
1.6461502316979405e+18,1398.0,970.0,-7624.0,frame_1248.jpeg
1.6461502317441464e+18,3714.0,342.0,-6375.0,frame_1249.jpeg
1.6461501754770058e+18,1459.0,2201.0,-7564.0,frame_125.jpeg
1.6461502317998118e+18,2740.0,1372.0,-6710.0,frame_1250.jpeg
1.6461502318479951e+18,1037.0,1215.0,-8240.0,frame_1251.jpeg
1.6461502319007017e+18,939.0,1533.0,-8444.0,frame_1252.jpeg
1.6461502319728087e+18,631.0,1586.0,-8722.0,frame_1253.jpeg
1.6461501755273846e+18,1498.0,2176.0,-7612.0,frame_126.jpeg
1.6461501755797046e+18,1460.0,2244.0,-7557.0,frame_127.jpeg
1.646150232850144e+18,5371.0,-670.0,-4229.0,frame_1271.jpeg
1.646150232898127e+18,6109.0,-466.0,-4822.0,frame_1272.jpeg
1.6461502329485568e+18,4903.0,-1240.0,-4411.0,frame_1273.jpeg
1.6461502329972708e+18,4791.0,-1219.0,-5375.0,frame_1274.jpeg
1.6461502330478984e+18,4821.0,-1583.0,-5316.0,frame_1275.jpeg
1.6461502330983222e+18,4873.0,-2606.0,-4860.0,frame_1276.jpeg
1.646150233148506e+18,3624.0,-3200.0,-4869.0,frame_1277.jpeg
1.6461502331982525e+18,2363.0,-3019.0,-5574.0,frame_1278.jpeg
1.646150233251805e+18,3827.0,-2435.0,-6954.0,frame_1279.jpeg
1.6461501756245873e+18,1484.0,2241.0,-7549.0,frame_128.jpeg
1.6461502332983204e+18,3127.0,-2281.0,-7348.0,frame_1280.jpeg
1.6461502333477169e+18,3976.0,-2841.0,-6973.0,frame_1281.jpeg
1.6461502333992274e+18,2322.0,-2387.0,-6894.0,frame_1282.jpeg
1.6461502334520668e+18,4374.0,-2672.0,-6554.0,frame_1283.jpeg
1.646150233502592e+18,2316.0,-2615.0,-6304.0,frame_1284.jpeg
1.6461502335531077e+18,2399.0,-1380.0,-7198.0,frame_1285.jpeg
1.6461502336022715e+18,1688.0,-1263.0,-7528.0,frame_1286.jpeg
1.6461502336507366e+18,2313.0,-1249.0,-7386.0,frame_1287.jpeg
1.6461502337034301e+18,1683.0,-713.0,-7755.0,frame_1288.jpeg
1.6461502337517806e+18,3574.0,-120.0,-8526.0,frame_1289.jpeg
1.64615017568227e+18,1536.0,2236.0,-7559.0,frame_129.jpeg
1.6461502338034386e+18,3787.0,-1562.0,-7155.0,frame_1290.jpeg
1.646150233851964e+18,3336.0,-1117.0,-7073.0,frame_1291.jpeg
1.646150233902878e+18,1709.0,-733.0,-7281.0,frame_1292.jpeg
1.646150233953299e+18,3928.0,144.0,-6815.0,frame_1293.jpeg
1.6461502339973325e+18,2550.0,66.0,-5838.0,frame_1294.jpeg
1.6461502340489224e+18,3634.0,-26.0,-3850.0,frame_1295.jpeg
1.6461502341037896e+18,7686.0,991.0,-1612.0,frame_1296.jpeg
1.6461502341517806e+18,9182.0,1729.0,-950.0,frame_1297.jpeg
1.6461502342026816e+18,10092.0,2523.0,-297.0,frame_1298.jpeg
1.646150234247618e+18,9743.0,3592.0,-2107.0,frame_1299.jpeg
1.6461501757283732e+18,1451.0,2265.0,-7543.0,frame_130.jpeg
1.6461502343057687e+18,9392.0,1841.0,18.0,frame_1300.jpeg
1.6461502343477612e+18,6190.0,1312.0,-714.0,frame_1301.jpeg
1.6461502344044321e+18,6341.0,1592.0,-2399.0,frame_1302.jpeg
1.6461502344474847e+18,6439.0,835.0,-2056.0,frame_1303.jpeg
1.6461508218885727e+18,5321.0,2947.0,6142.0,frame_13037.jpeg
1.6461508219322703e+18,4754.0,2367.0,5833.0,frame_13038.jpeg
1.6461508219881746e+18,3692.0,2517.0,5949.0,frame_13039.jpeg
1.646150234502738e+18,4316.0,3559.0,-5312.0,frame_1304.jpeg
1.646150822037669e+18,3429.0,3166.0,6586.0,frame_13040.jpeg
1.646150822084226e+18,3392.0,3240.0,6911.0,frame_13041.jpeg
1.6461508221369193e+18,3728.0,2920.0,7032.0,frame_13042.jpeg
1.646150822188614e+18,3597.0,2584.0,6890.0,frame_13043.jpeg
1.6461508222369661e+18,3052.0,2786.0,6964.0,frame_13044.jpeg
1.646150822287802e+18,2905.0,2378.0,6832.0,frame_13045.jpeg
1.646150822335041e+18,3029.0,2319.0,6822.0,frame_13046.jpeg
1.6461508223882102e+18,3398.0,2232.0,6821.0,frame_13047.jpeg
1.6461508224364247e+18,3378.0,2434.0,6940.0,frame_13048.jpeg
1.6461508224879283e+18,3044.0,2116.0,7172.0,frame_13049.jpeg
1.646150234547489e+18,5795.0,5109.0,-1874.0,frame_1305.jpeg
1.646150822540636e+18,3124.0,2200.0,7361.0,frame_13050.jpeg
1.646150822586284e+18,3665.0,2292.0,7121.0,frame_13051.jpeg
