timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6450217129860296e+18,2391.0,4656.0,-6051.0,frame_100.jpeg
1.6450217130359816e+18,2309.0,4660.0,-6043.0,frame_101.jpeg
1.6450217130850673e+18,2367.0,4642.0,-6088.0,frame_102.jpeg
1.645021713132791e+18,2435.0,4637.0,-6100.0,frame_103.jpeg
1.6450217131849262e+18,2392.0,4610.0,-6131.0,frame_104.jpeg
1.645021713231844e+18,2339.0,4595.0,-6088.0,frame_105.jpeg
1.6450217132886244e+18,2363.0,4633.0,-6113.0,frame_106.jpeg
1.6450217133346532e+18,2438.0,4614.0,-6149.0,frame_107.jpeg
1.645021713385511e+18,2450.0,4583.0,-6135.0,frame_108.jpeg
1.6450217134368732e+18,2361.0,4565.0,-6168.0,frame_109.jpeg
1.6450217134856266e+18,2369.0,4598.0,-6046.0,frame_110.jpeg
1.6450217135323249e+18,2456.0,4547.0,-6128.0,frame_111.jpeg
1.6450217135871619e+18,2412.0,4528.0,-6180.0,frame_112.jpeg
1.64502171363578e+18,2440.0,4527.0,-6196.0,frame_113.jpeg
1.6450222779461926e+18,9372.0,3479.0,1099.0,frame_11385.jpeg
1.6450222780112248e+18,9026.0,2930.0,997.0,frame_11386.jpeg
1.6450222780441178e+18,8761.0,2277.0,925.0,frame_11387.jpeg
1.6450222780917972e+18,7589.0,1466.0,325.0,frame_11388.jpeg
1.645022278141422e+18,7333.0,619.0,-181.0,frame_11389.jpeg
1.6450222781882903e+18,6553.0,-597.0,-859.0,frame_11390.jpeg
1.645022278243151e+18,6394.0,-1537.0,-1787.0,frame_11391.jpeg
1.6450222782901225e+18,6014.0,-2090.0,-2258.0,frame_11392.jpeg
1.6450222783435308e+18,5297.0,-2842.0,-2959.0,frame_11393.jpeg
1.6450222783903276e+18,4592.0,-3430.0,-3394.0,frame_11394.jpeg
1.645022278442064e+18,4091.0,-3740.0,-3728.0,frame_11395.jpeg
1.6450222784891978e+18,3708.0,-4143.0,-3936.0,frame_11396.jpeg
1.6450222785446006e+18,3343.0,-4248.0,-4063.0,frame_11397.jpeg
1.6450222785920768e+18,3896.0,-4412.0,-4247.0,frame_11398.jpeg
1.6450222786436365e+18,4359.0,-4372.0,-4412.0,frame_11399.jpeg
1.645021713686304e+18,2394.0,4504.0,-6110.0,frame_114.jpeg
1.645022278691163e+18,4224.0,-4283.0,-4467.0,frame_11400.jpeg
1.6450222787448911e+18,4170.0,-4320.0,-4594.0,frame_11401.jpeg
1.645022278790413e+18,4114.0,-4139.0,-4746.0,frame_11402.jpeg
1.6450222788452145e+18,4258.0,-3898.0,-4853.0,frame_11403.jpeg
1.6450222788908646e+18,4157.0,-3767.0,-5004.0,frame_11404.jpeg
1.645022278945041e+18,4140.0,-3381.0,-5273.0,frame_11405.jpeg
1.6450222789955738e+18,4020.0,-3014.0,-5428.0,frame_11406.jpeg
1.645022279042731e+18,4352.0,-2853.0,-5570.0,frame_11407.jpeg
1.6450222790944655e+18,4689.0,-2489.0,-5701.0,frame_11408.jpeg
1.6450222791414136e+18,4948.0,-2322.0,-5853.0,frame_11409.jpeg
1.6450222791953787e+18,5070.0,-1966.0,-5795.0,frame_11410.jpeg
1.6450222792419e+18,5580.0,-1741.0,-5736.0,frame_11411.jpeg
1.645022279297338e+18,5189.0,-1671.0,-5995.0,frame_11412.jpeg
1.645022279340638e+18,5117.0,-1566.0,-5952.0,frame_11413.jpeg
1.6450222793962368e+18,5311.0,-1064.0,-5821.0,frame_11414.jpeg
1.6450222794441856e+18,5212.0,-1014.0,-5957.0,frame_11415.jpeg
1.645022279486528e+18,4812.0,-732.0,-6125.0,frame_11416.jpeg
1.6450222795435663e+18,4798.0,-588.0,-6147.0,frame_11417.jpeg
1.645022279596085e+18,5101.0,-217.0,-6591.0,frame_11418.jpeg
1.6450222796438917e+18,5009.0,-143.0,-6888.0,frame_11419.jpeg
1.6450222796960911e+18,4047.0,-867.0,-6768.0,frame_11420.jpeg
1.6450222797405522e+18,4137.0,-1019.0,-6457.0,frame_11421.jpeg
1.6450222797945638e+18,5579.0,-1134.0,-6078.0,frame_11422.jpeg
1.6450222798426273e+18,5775.0,-1186.0,-5728.0,frame_11423.jpeg
1.6450222798978726e+18,5465.0,-1333.0,-5967.0,frame_11424.jpeg
1.6450222799459894e+18,5449.0,-1487.0,-5974.0,frame_11425.jpeg
1.6450222799943398e+18,5152.0,-1301.0,-6082.0,frame_11426.jpeg
