timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.645543075055955e+18,1881.0,5917.0,-5150.0,frame_100.jpeg
1.6455431201179753e+18,5415.0,-1294.0,-5007.0,frame_1000.jpeg
1.6455431201600376e+18,5300.0,-1320.0,-5109.0,frame_1001.jpeg
1.6455431202155668e+18,6233.0,-1017.0,-5257.0,frame_1002.jpeg
1.645543120260123e+18,5965.0,-1045.0,-4885.0,frame_1003.jpeg
1.6455431203174907e+18,6413.0,-1295.0,-5790.0,frame_1004.jpeg
1.6455431203676168e+18,6168.0,-1670.0,-5396.0,frame_1005.jpeg
1.6455431204142904e+18,5656.0,-1444.0,-4619.0,frame_1006.jpeg
1.645543120465483e+18,6278.0,-1255.0,-4907.0,frame_1007.jpeg
1.6455431205101635e+18,5775.0,-1380.0,-5169.0,frame_1008.jpeg
1.645543120564525e+18,6756.0,-1436.0,-4824.0,frame_1009.jpeg
1.6455430751129595e+18,1891.0,5905.0,-5162.0,frame_101.jpeg
1.6455431206175347e+18,6900.0,-1801.0,-4714.0,frame_1010.jpeg
1.645543120664493e+18,4980.0,-781.0,-4781.0,frame_1011.jpeg
1.6455431207159736e+18,5911.0,-596.0,-5035.0,frame_1012.jpeg
1.6455431207673974e+18,6140.0,-624.0,-4837.0,frame_1013.jpeg
1.6455431208151862e+18,6648.0,-508.0,-4587.0,frame_1014.jpeg
1.6455431208673728e+18,6508.0,-313.0,-4754.0,frame_1015.jpeg
1.6455431209176704e+18,6341.0,-425.0,-5104.0,frame_1016.jpeg
1.645543120964875e+18,6122.0,-384.0,-5236.0,frame_1017.jpeg
1.6455431210153354e+18,5957.0,-342.0,-5251.0,frame_1018.jpeg
1.6455431210680548e+18,5879.0,-250.0,-5545.0,frame_1019.jpeg
1.6455430751561902e+18,1877.0,5890.0,-5149.0,frame_102.jpeg
1.6455431211177208e+18,5996.0,141.0,-5249.0,frame_1020.jpeg
1.645543121165118e+18,6036.0,378.0,-5452.0,frame_1021.jpeg
1.6455431212164283e+18,5624.0,668.0,-5484.0,frame_1022.jpeg
1.6455431212639224e+18,6168.0,488.0,-5690.0,frame_1023.jpeg
1.645543121316404e+18,4339.0,756.0,-6058.0,frame_1024.jpeg
1.6455431213652255e+18,5582.0,816.0,-6133.0,frame_1025.jpeg
1.645543121414487e+18,4593.0,307.0,-6429.0,frame_1026.jpeg
1.6455431214628014e+18,4042.0,498.0,-6550.0,frame_1027.jpeg
1.6455431215148206e+18,3657.0,947.0,-6615.0,frame_1028.jpeg
1.6455431215643814e+18,3583.0,1045.0,-6772.0,frame_1029.jpeg
1.6455430752093742e+18,1856.0,5903.0,-5112.0,frame_103.jpeg
1.645543121612758e+18,3261.0,1240.0,-7511.0,frame_1030.jpeg
1.6455431216645576e+18,2112.0,1661.0,-7497.0,frame_1031.jpeg
1.6455431217186235e+18,1279.0,1509.0,-6810.0,frame_1032.jpeg
1.645543121766614e+18,-249.0,2005.0,-7172.0,frame_1033.jpeg
1.6455431218162104e+18,-3576.0,1039.0,-6234.0,frame_1034.jpeg
1.645543121866001e+18,333.0,1393.0,-6543.0,frame_1035.jpeg
1.64554312192081e+18,4817.0,3806.0,-6038.0,frame_1036.jpeg
1.645543121967527e+18,6806.0,5529.0,-7656.0,frame_1037.jpeg
1.6455431220137252e+18,7898.0,5698.0,-6785.0,frame_1038.jpeg
1.645543122068018e+18,3873.0,5514.0,-5355.0,frame_1039.jpeg
1.6455430752560266e+18,1880.0,5899.0,-5144.0,frame_104.jpeg
1.6455431221057413e+18,4391.0,6766.0,-8028.0,frame_1040.jpeg
1.6455431221689e+18,3707.0,6387.0,-8395.0,frame_1041.jpeg
1.6455430753064049e+18,1884.0,5903.0,-5153.0,frame_105.jpeg
1.6455430753564221e+18,1866.0,5893.0,-5106.0,frame_106.jpeg
1.6455430754098317e+18,1890.0,5915.0,-5163.0,frame_107.jpeg
1.645543605874709e+18,8485.0,-2068.0,2685.0,frame_10703.jpeg
1.6455436059221082e+18,9203.0,-2314.0,2611.0,frame_10704.jpeg
1.6455436059747763e+18,9464.0,-2913.0,2340.0,frame_10705.jpeg
1.6455436060228255e+18,8508.0,-2514.0,1469.0,frame_10706.jpeg
1.6455436060691868e+18,8435.0,-2125.0,802.0,frame_10707.jpeg
1.645543606120098e+18,8089.0,-1975.0,272.0,frame_10708.jpeg
1.6455436061717243e+18,6677.0,-1602.0,-856.0,frame_10709.jpeg
1.6455436062222252e+18,6624.0,-1266.0,-1531.0,frame_10710.jpeg
1.6455436062720095e+18,6530.0,-910.0,-2550.0,frame_10711.jpeg
1.6455436063247854e+18,5888.0,-1226.0,-2939.0,frame_10712.jpeg
1.6455436063740636e+18,6507.0,-907.0,-3823.0,frame_10713.jpeg
1.6455436064223795e+18,6350.0,-817.0,-4297.0,frame_10714.jpeg
1.645543606482718e+18,6257.0,-877.0,-4361.0,frame_10715.jpeg
1.6455436065180206e+18,6026.0,-838.0,-4538.0,frame_10716.jpeg
1.6455436065759967e+18,6920.0,-1470.0,-4906.0,frame_10717.jpeg
1.6455436066235313e+18,6182.0,-1464.0,-4699.0,frame_10718.jpeg
1.645543606670121e+18,6673.0,-1981.0,-4118.0,frame_10719.jpeg
1.6455436067231962e+18,6678.0,-2851.0,-3750.0,frame_10720.jpeg
1.6455436067753283e+18,6322.0,-3227.0,-3476.0,frame_10721.jpeg
1.6455436068230308e+18,6232.0,-3555.0,-3537.0,frame_10722.jpeg
1.6455436068721702e+18,6322.0,-3641.0,-3745.0,frame_10723.jpeg
1.6455436069271206e+18,6360.0,-3454.0,-3606.0,frame_10724.jpeg
1.6455436069740196e+18,6502.0,-3363.0,-3226.0,frame_10725.jpeg
1.6455436070272056e+18,6376.0,-3397.0,-3378.0,frame_10726.jpeg
1.64554360707051e+18,6347.0,-3480.0,-3580.0,frame_10727.jpeg
1.6455436071267889e+18,6271.0,-3121.0,-3594.0,frame_10728.jpeg
1.6455436071739917e+18,6253.0,-3229.0,-3909.0,frame_10729.jpeg
1.6455436072279485e+18,6201.0,-3154.0,-3943.0,frame_10730.jpeg
1.6455436072727437e+18,6093.0,-3083.0,-4192.0,frame_10731.jpeg
1.6455436073257582e+18,6309.0,-3097.0,-3954.0,frame_10732.jpeg
1.6455436073716024e+18,6140.0,-3103.0,-4138.0,frame_10733.jpeg
1.6455436074270228e+18,6565.0,-2749.0,-4043.0,frame_10734.jpeg
1.6455436074754045e+18,5928.0,-2979.0,-4038.0,frame_10735.jpeg
1.6455436075269112e+18,5846.0,-2753.0,-4125.0,frame_10736.jpeg
1.6455436075724838e+18,6254.0,-2735.0,-4097.0,frame_10737.jpeg
1.645543607626773e+18,6724.0,-2228.0,-5045.0,frame_10738.jpeg
1.6455436076723876e+18,7349.0,-965.0,-6155.0,frame_10739.jpeg
1.6455436077236283e+18,7996.0,101.0,-5669.0,frame_10740.jpeg
1.6455436077756787e+18,6993.0,-2322.0,-4239.0,frame_10741.jpeg
1.6455436078264947e+18,6534.0,-3332.0,-2992.0,frame_10742.jpeg
1.6455436078760507e+18,5365.0,-4984.0,-1120.0,frame_10743.jpeg
1.645543607927037e+18,4593.0,-7327.0,-1394.0,frame_10744.jpeg
1.6455436079756547e+18,2951.0,-7084.0,-1951.0,frame_10745.jpeg
1.645543608027382e+18,2186.0,-6724.0,-1775.0,frame_10746.jpeg
1.6455436080683502e+18,3257.0,-7188.0,-1701.0,frame_10747.jpeg
1.6455436081274173e+18,2717.0,-6957.0,-1234.0,frame_10748.jpeg
1.645543608171047e+18,2620.0,-7065.0,-890.0,frame_10749.jpeg
1.6455430754561784e+18,1872.0,5891.0,-5120.0,frame_108.jpeg
1.6455430755114716e+18,1837.0,5888.0,-5176.0,frame_109.jpeg
1.6455430755575662e+18,1908.0,5896.0,-5165.0,frame_110.jpeg
1.6455430756084447e+18,1911.0,5883.0,-5144.0,frame_111.jpeg
1.64554307565655e+18,1869.0,5917.0,-5152.0,frame_112.jpeg
1.6455430757046602e+18,1866.0,5894.0,-5123.0,frame_113.jpeg
1.645543075756606e+18,1880.0,5913.0,-5123.0,frame_114.jpeg
1.6455430758096305e+18,1877.0,5914.0,-5151.0,frame_115.jpeg
1.6455430758617464e+18,1880.0,5888.0,-5140.0,frame_116.jpeg
1.6455430759104028e+18,1868.0,5931.0,-5135.0,frame_117.jpeg
1.6455430759577326e+18,1847.0,5908.0,-5125.0,frame_118.jpeg
1.6455430760059448e+18,1861.0,5934.0,-5139.0,frame_119.jpeg
1.6455430760617508e+18,1849.0,5914.0,-5115.0,frame_120.jpeg
1.6455430761074545e+18,1865.0,5916.0,-5128.0,frame_121.jpeg
1.6455430761584343e+18,1814.0,5933.0,-5111.0,frame_122.jpeg
1.6455430762064893e+18,1878.0,5930.0,-5120.0,frame_123.jpeg
1.6455430762576558e+18,1874.0,5881.0,-5112.0,frame_124.jpeg
1.645543076305846e+18,1895.0,5893.0,-5110.0,frame_125.jpeg
1.6455430763617812e+18,1911.0,5914.0,-5156.0,frame_126.jpeg
1.645543133134318e+18,3074.0,-6480.0,1001.0,frame_1260.jpeg
1.6455431331722844e+18,6325.0,-4962.0,-2919.0,frame_1261.jpeg
1.64554313323346e+18,5943.0,-1197.0,-10709.0,frame_1262.jpeg
1.6455431332774006e+18,3914.0,-3735.0,-8471.0,frame_1263.jpeg
1.6455431333332493e+18,1414.0,-4167.0,-6758.0,frame_1264.jpeg
1.6455431333833994e+18,1224.0,-3930.0,-7123.0,frame_1265.jpeg
1.6455431334330092e+18,-96.0,-3955.0,-8389.0,frame_1266.jpeg
1.6455431334829064e+18,-743.0,-3220.0,-8237.0,frame_1267.jpeg
1.645543133531729e+18,-1082.0,-3101.0,-8010.0,frame_1268.jpeg
1.645543133577343e+18,-929.0,-2771.0,-8061.0,frame_1269.jpeg
1.6455430764105812e+18,1931.0,5872.0,-5171.0,frame_127.jpeg
1.6455431336338557e+18,-1436.0,-2759.0,-7413.0,frame_1270.jpeg
