timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6461476361932006e+18,2751.0,-3.0,-7856.0,frame_11083.jpeg
1.6461476362426483e+18,2246.0,-279.0,-7589.0,frame_11084.jpeg
1.646147636294321e+18,2304.0,100.0,-7464.0,frame_11085.jpeg
1.6461476363391693e+18,2704.0,87.0,-7794.0,frame_11086.jpeg
1.6461476363956175e+18,2400.0,-310.0,-7590.0,frame_11087.jpeg
1.64614763644225e+18,2724.0,-508.0,-7662.0,frame_11088.jpeg
1.6461476364945405e+18,2545.0,-119.0,-7706.0,frame_11089.jpeg
1.6461476365439421e+18,2069.0,29.0,-7603.0,frame_11090.jpeg
1.6461476365935677e+18,1978.0,244.0,-7569.0,frame_11091.jpeg
1.6461476366408484e+18,2001.0,413.0,-7631.0,frame_11092.jpeg
1.646147636694405e+18,2191.0,149.0,-7652.0,frame_11093.jpeg
1.6461476367346752e+18,2553.0,232.0,-7820.0,frame_11094.jpeg
1.6461476367948142e+18,2128.0,289.0,-7545.0,frame_11095.jpeg
1.64614763684198e+18,2148.0,219.0,-7555.0,frame_11096.jpeg
1.646147636895701e+18,2500.0,159.0,-7825.0,frame_11097.jpeg
1.6461476369422323e+18,2310.0,118.0,-7617.0,frame_11098.jpeg
1.6461476369919624e+18,2429.0,490.0,-7554.0,frame_11099.jpeg
1.6461470869115172e+18,1870.0,7706.0,-1679.0,frame_111.jpeg
1.6461476370430774e+18,2507.0,278.0,-7759.0,frame_11100.jpeg
1.646147637094411e+18,2405.0,353.0,-7484.0,frame_11101.jpeg
1.6461476371416858e+18,2300.0,303.0,-7557.0,frame_11102.jpeg
1.646147637193845e+18,2956.0,12.0,-7717.0,frame_11103.jpeg
1.646147637242471e+18,2695.0,192.0,-7604.0,frame_11104.jpeg
1.646147637292372e+18,2869.0,295.0,-7689.0,frame_11105.jpeg
1.6461476373421865e+18,2595.0,179.0,-7387.0,frame_11106.jpeg
1.6461476373861563e+18,2760.0,180.0,-7597.0,frame_11107.jpeg
1.646147637442198e+18,2700.0,295.0,-7471.0,frame_11108.jpeg
1.6461476374960822e+18,2598.0,157.0,-7438.0,frame_11109.jpeg
1.6461476375465833e+18,3105.0,510.0,-7537.0,frame_11110.jpeg
1.6461476375914337e+18,2633.0,484.0,-7843.0,frame_11111.jpeg
1.6461476376429166e+18,3148.0,-274.0,-7348.0,frame_11112.jpeg
1.6461476376973537e+18,2671.0,-1232.0,-7263.0,frame_11113.jpeg
1.6461476377459328e+18,3852.0,-342.0,-7208.0,frame_11114.jpeg
1.6461476377902036e+18,2736.0,-699.0,-7368.0,frame_11115.jpeg
1.6461476378470205e+18,3416.0,37.0,-7170.0,frame_11116.jpeg
1.646147637891042e+18,3192.0,-390.0,-7329.0,frame_11117.jpeg
1.6461476379426312e+18,2990.0,504.0,-7068.0,frame_11118.jpeg
1.646147637991852e+18,2822.0,260.0,-7069.0,frame_11119.jpeg
1.646147638042751e+18,3696.0,331.0,-7830.0,frame_11120.jpeg
1.6461476380956365e+18,3105.0,-822.0,-7911.0,frame_11121.jpeg
1.6461476381474e+18,4541.0,-1280.0,-5985.0,frame_11122.jpeg
1.6461476381924183e+18,3579.0,-239.0,-6917.0,frame_11123.jpeg
1.6461476382471826e+18,3727.0,-305.0,-7075.0,frame_11124.jpeg
1.6461476382909844e+18,4242.0,-449.0,-6453.0,frame_11125.jpeg
1.6461476383474683e+18,4499.0,-631.0,-6402.0,frame_11126.jpeg
1.6461476383921981e+18,4076.0,-337.0,-6317.0,frame_11127.jpeg
1.6461476384463933e+18,4458.0,-973.0,-7046.0,frame_11128.jpeg
1.6461476384953533e+18,4953.0,-1083.0,-6968.0,frame_11129.jpeg
1.6461476385477263e+18,3920.0,-1095.0,-6605.0,frame_11130.jpeg
1.6461476385948155e+18,4102.0,-1572.0,-6487.0,frame_11131.jpeg
1.646147638647415e+18,4512.0,-1455.0,-6570.0,frame_11132.jpeg
1.6461476386950415e+18,5001.0,-1639.0,-6042.0,frame_11133.jpeg
1.646147638743016e+18,4707.0,-1065.0,-6081.0,frame_11134.jpeg
1.6461476387965583e+18,4165.0,-1666.0,-6391.0,frame_11135.jpeg
1.646147638846202e+18,4053.0,-1239.0,-6325.0,frame_11136.jpeg
1.6461476388912428e+18,4411.0,-409.0,-6490.0,frame_11137.jpeg
1.6461476389468838e+18,6344.0,-1098.0,-6374.0,frame_11138.jpeg
1.6461476389962685e+18,5421.0,-1885.0,-6041.0,frame_11139.jpeg
1.6461471371183475e+18,5727.0,-1618.0,-5879.0,frame_1114.jpeg
1.646147639042466e+18,4902.0,-1037.0,-6537.0,frame_11140.jpeg
1.6461476390989448e+18,4462.0,-676.0,-6160.0,frame_11141.jpeg
1.6461476391421176e+18,4324.0,-513.0,-6512.0,frame_11142.jpeg
1.6461476391992307e+18,4488.0,-1259.0,-6601.0,frame_11143.jpeg
1.646147639240948e+18,5807.0,-818.0,-5610.0,frame_11144.jpeg
1.6461476392992067e+18,4534.0,-1263.0,-5864.0,frame_11145.jpeg
1.6461476393472558e+18,4276.0,-11.0,-6101.0,frame_11146.jpeg
1.646147639400025e+18,5396.0,-484.0,-6345.0,frame_11147.jpeg
1.6461476394459126e+18,5502.0,-1348.0,-6166.0,frame_11148.jpeg
1.6461476394948426e+18,4956.0,-1295.0,-6873.0,frame_11149.jpeg
1.6461471371663547e+18,4762.0,-2529.0,-3647.0,frame_1115.jpeg
1.6461476395441994e+18,4999.0,-923.0,-6603.0,frame_11150.jpeg
1.6461476395992893e+18,4388.0,-188.0,-6479.0,frame_11151.jpeg
1.6461476396454592e+18,4547.0,-344.0,-6455.0,frame_11152.jpeg
1.6461476396999304e+18,4502.0,-581.0,-6360.0,frame_11153.jpeg
1.6461476397448394e+18,4517.0,-513.0,-6601.0,frame_11154.jpeg
1.6461476397985748e+18,4611.0,-673.0,-6565.0,frame_11155.jpeg
1.6461476398463534e+18,4542.0,-531.0,-6534.0,frame_11156.jpeg
1.6461476398948984e+18,4798.0,-628.0,-6611.0,frame_11157.jpeg
1.6461476399458127e+18,4559.0,-472.0,-6349.0,frame_11158.jpeg
1.646147640001041e+18,4688.0,-646.0,-6431.0,frame_11159.jpeg
1.6461471372143004e+18,4309.0,-2906.0,-2594.0,frame_1116.jpeg
1.6461476400404163e+18,4894.0,-580.0,-6344.0,frame_11160.jpeg
1.6461476400999373e+18,4611.0,-490.0,-6287.0,frame_11161.jpeg
1.6461476401439104e+18,5003.0,-605.0,-6393.0,frame_11162.jpeg
1.6461476401959987e+18,4668.0,-741.0,-6407.0,frame_11163.jpeg
1.6461476402448584e+18,4747.0,-617.0,-6440.0,frame_11164.jpeg
1.6461476402956283e+18,4648.0,-576.0,-6403.0,frame_11165.jpeg
1.6461476403445965e+18,4900.0,-673.0,-6431.0,frame_11166.jpeg
1.6461476403981379e+18,4630.0,-607.0,-6301.0,frame_11167.jpeg
1.6461476404494339e+18,4778.0,-599.0,-6437.0,frame_11168.jpeg
1.6461476404989857e+18,4773.0,-656.0,-6271.0,frame_11169.jpeg
1.6461471372675354e+18,2626.0,-4159.0,-266.0,frame_1117.jpeg
1.6461476405436024e+18,4639.0,-532.0,-6340.0,frame_11170.jpeg
1.646147640599658e+18,4908.0,-794.0,-6495.0,frame_11171.jpeg
1.6461476406435092e+18,4307.0,-628.0,-6363.0,frame_11172.jpeg
1.6461476406953165e+18,4794.0,-737.0,-6613.0,frame_11173.jpeg
1.6461476407487834e+18,4725.0,-762.0,-6327.0,frame_11174.jpeg
1.646147640798298e+18,4482.0,-638.0,-6392.0,frame_11175.jpeg
1.6461476408489866e+18,4666.0,-693.0,-6523.0,frame_11176.jpeg
1.646147640894844e+18,4611.0,-714.0,-6220.0,frame_11177.jpeg
1.6461476409491722e+18,4908.0,-644.0,-6354.0,frame_11178.jpeg
1.6461476409953306e+18,5023.0,-738.0,-6276.0,frame_11179.jpeg
1.6461471373165932e+18,3368.0,-4073.0,-667.0,frame_1118.jpeg
1.6461476410474893e+18,4777.0,-578.0,-6197.0,frame_11180.jpeg
1.6461476410945846e+18,4657.0,-1022.0,-6549.0,frame_11181.jpeg
1.6461476411496008e+18,4655.0,-874.0,-6420.0,frame_11182.jpeg
1.646147641195213e+18,4944.0,-1087.0,-6545.0,frame_11183.jpeg
1.6461476412491896e+18,4638.0,-800.0,-6072.0,frame_11184.jpeg
1.646147641294645e+18,4674.0,-776.0,-6383.0,frame_11185.jpeg
1.6461476413480579e+18,4841.0,-885.0,-6140.0,frame_11186.jpeg
1.6461476413998797e+18,4674.0,-831.0,-6143.0,frame_11187.jpeg
1.646147641446753e+18,5075.0,-1000.0,-6514.0,frame_11188.jpeg
1.646147641499955e+18,4760.0,-810.0,-6229.0,frame_11189.jpeg
1.6461471373720233e+18,2374.0,-3830.0,-1634.0,frame_1119.jpeg
1.6461476415471887e+18,4656.0,-939.0,-6326.0,frame_11190.jpeg
1.6461470869556805e+18,1874.0,7733.0,-1713.0,frame_112.jpeg
1.646147137422323e+18,2520.0,-4004.0,-2557.0,frame_1120.jpeg
1.646147137466607e+18,2464.0,-3579.0,-4214.0,frame_1121.jpeg
1.6461471375155643e+18,2359.0,-2585.0,-5990.0,frame_1122.jpeg
1.6461471375693586e+18,2600.0,-3031.0,-6667.0,frame_1123.jpeg
1.64614713761639e+18,1669.0,-2439.0,-7236.0,frame_1124.jpeg
1.6461471376666972e+18,2332.0,-1915.0,-7672.0,frame_1125.jpeg
1.6461471377167672e+18,1345.0,-1588.0,-7801.0,frame_1126.jpeg
1.6461471377711493e+18,2651.0,-271.0,-8679.0,frame_1127.jpeg
1.6461471378219612e+18,2358.0,-379.0,-8141.0,frame_1128.jpeg
1.646147137872753e+18,1657.0,-712.0,-7501.0,frame_1129.jpeg
1.646147087007228e+18,1807.0,7683.0,-1682.0,frame_113.jpeg
1.6461471379215176e+18,1977.0,-421.0,-7526.0,frame_1130.jpeg
1.6461471379658253e+18,1564.0,-405.0,-7714.0,frame_1131.jpeg
1.6461471380208161e+18,2728.0,-225.0,-7219.0,frame_1132.jpeg
1.6461471380711798e+18,2624.0,-300.0,-7368.0,frame_1133.jpeg
1.6461471381219722e+18,3395.0,3.0,-7128.0,frame_1134.jpeg
1.646147649457225e+18,4719.0,-943.0,-6329.0,frame_11348.jpeg
1.6461476495109548e+18,4672.0,-914.0,-6357.0,frame_11349.jpeg
1.6461471381717962e+18,3590.0,-114.0,-6965.0,frame_1135.jpeg
1.646147649558295e+18,4543.0,-1112.0,-6326.0,frame_11350.jpeg
1.6461476496099848e+18,4610.0,-1042.0,-6257.0,frame_11351.jpeg
1.6461476496606684e+18,4968.0,-932.0,-6175.0,frame_11352.jpeg
1.6461476497104773e+18,4664.0,-1114.0,-6245.0,frame_11353.jpeg
1.6461476497582193e+18,5404.0,-716.0,-6230.0,frame_11354.jpeg
1.6461476498084995e+18,5697.0,-309.0,-6043.0,frame_11355.jpeg
1.6461476498553226e+18,5219.0,-330.0,-6035.0,frame_11356.jpeg
1.6461476499085315e+18,4958.0,-454.0,-6037.0,frame_11357.jpeg
1.6461476499566003e+18,5331.0,-420.0,-5901.0,frame_11358.jpeg
1.6461476500085978e+18,4854.0,-767.0,-6220.0,frame_11359.jpeg
1.646147138222351e+18,3993.0,270.0,-6857.0,frame_1136.jpeg
1.6461476500570644e+18,4581.0,-857.0,-6339.0,frame_11360.jpeg
1.6461476501085332e+18,4660.0,-1000.0,-6333.0,frame_11361.jpeg
1.6461476501563827e+18,4857.0,-1081.0,-6352.0,frame_11362.jpeg
1.6461476502106755e+18,4516.0,-1203.0,-6375.0,frame_11363.jpeg
1.6461476502593219e+18,4704.0,-996.0,-6253.0,frame_11364.jpeg
1.6461476503083617e+18,4551.0,-1001.0,-6335.0,frame_11365.jpeg
1.6461476503614257e+18,4494.0,-1298.0,-6438.0,frame_11366.jpeg
1.646147650407126e+18,5342.0,-1120.0,-6151.0,frame_11367.jpeg
1.646147650461998e+18,4801.0,-1054.0,-5878.0,frame_11368.jpeg
1.6461476505113088e+18,5508.0,-970.0,-6053.0,frame_11369.jpeg
1.6461471382703596e+18,4286.0,160.0,-7658.0,frame_1137.jpeg
1.6461476505609907e+18,5440.0,-989.0,-5862.0,frame_11370.jpeg
1.6461476506067197e+18,4965.0,-1082.0,-6000.0,frame_11371.jpeg
1.6461476506584366e+18,5094.0,-939.0,-6059.0,frame_11372.jpeg
1.6461476507106885e+18,5543.0,-1033.0,-6039.0,frame_11373.jpeg
1.6461476507622566e+18,5625.0,-1122.0,-5675.0,frame_11374.jpeg
1.6461476508086054e+18,5444.0,-1139.0,-5710.0,frame_11375.jpeg
1.6461476508583217e+18,5039.0,-1236.0,-5772.0,frame_11376.jpeg
1.6461476509091448e+18,5453.0,-1583.0,-6055.0,frame_11377.jpeg
1.6461476509662026e+18,5349.0,-1709.0,-6171.0,frame_11378.jpeg
1.6461476510111777e+18,4952.0,-1786.0,-6126.0,frame_11379.jpeg
1.646147138321669e+18,4144.0,402.0,-7724.0,frame_1138.jpeg
1.6461476510606863e+18,4922.0,-1687.0,-5868.0,frame_11380.jpeg
1.6461476511106716e+18,4480.0,-1937.0,-6177.0,frame_11381.jpeg
1.646147651159581e+18,4530.0,-1943.0,-6327.0,frame_11382.jpeg
1.6461476512100623e+18,4226.0,-1865.0,-6150.0,frame_11383.jpeg
1.6461476512628326e+18,4154.0,-1979.0,-6281.0,frame_11384.jpeg
1.6461476513112e+18,3953.0,-2178.0,-6430.0,frame_11385.jpeg
1.6461476513577518e+18,4148.0,-1827.0,-6046.0,frame_11386.jpeg
1.6461476514117908e+18,4757.0,-1463.0,-6634.0,frame_11387.jpeg
1.6461476514618954e+18,4921.0,-1841.0,-6070.0,frame_11388.jpeg
1.6461476515078098e+18,5636.0,-1927.0,-5823.0,frame_11389.jpeg
1.6461471383662886e+18,5581.0,-473.0,-5556.0,frame_1139.jpeg
1.6461476515627684e+18,4405.0,-2294.0,-6214.0,frame_11390.jpeg
1.6461476516060137e+18,5037.0,-1935.0,-6044.0,frame_11391.jpeg
1.6461476516615278e+18,4486.0,-1983.0,-6303.0,frame_11392.jpeg
1.6461476517093804e+18,5626.0,-1497.0,-6070.0,frame_11393.jpeg
1.646147651759785e+18,4069.0,-1835.0,-6145.0,frame_11394.jpeg
1.6461476518103619e+18,4393.0,-1735.0,-6176.0,frame_11395.jpeg
1.6461476518606953e+18,4297.0,-1281.0,-5949.0,frame_11396.jpeg
1.6461476519071962e+18,3931.0,-1898.0,-6355.0,frame_11397.jpeg
1.646147651962786e+18,5118.0,-1660.0,-6553.0,frame_11398.jpeg
1.6461476520146322e+18,4448.0,-1804.0,-6367.0,frame_11399.jpeg
1.6461470870577687e+18,1866.0,7708.0,-1713.0,frame_114.jpeg
1.6461471384212813e+18,5390.0,-2997.0,-655.0,frame_1140.jpeg
1.6461476520623104e+18,5038.0,-1659.0,-6235.0,frame_11400.jpeg
1.6461476521127516e+18,4606.0,-1660.0,-6157.0,frame_11401.jpeg
1.6461476521592443e+18,4644.0,-1639.0,-6513.0,frame_11402.jpeg
1.6461476522120105e+18,3915.0,-1321.0,-6622.0,frame_11403.jpeg
1.646147652258934e+18,4444.0,-1386.0,-6718.0,frame_11404.jpeg
1.6461476523124116e+18,3927.0,-1781.0,-6423.0,frame_11405.jpeg
1.6461476523616486e+18,4655.0,-2508.0,-5998.0,frame_11406.jpeg
1.6461476524143951e+18,5275.0,-2587.0,-5968.0,frame_11407.jpeg
1.6461476524610268e+18,5216.0,-2138.0,-5981.0,frame_11408.jpeg
1.6461476525150712e+18,4630.0,-1936.0,-5956.0,frame_11409.jpeg
1.6461471384649016e+18,5100.0,-3478.0,-1202.0,frame_1141.jpeg
1.646147652561701e+18,4879.0,-1784.0,-5850.0,frame_11410.jpeg
1.6461476526137894e+18,5147.0,-1875.0,-5967.0,frame_11411.jpeg
1.6461476526622897e+18,4291.0,-1907.0,-5845.0,frame_11412.jpeg
1.6461476527146437e+18,4765.0,-1828.0,-6083.0,frame_11413.jpeg
1.6461476527630659e+18,5045.0,-1811.0,-6238.0,frame_11414.jpeg
1.646147652813235e+18,4603.0,-1524.0,-5977.0,frame_11415.jpeg
1.6461476528599183e+18,5163.0,-2166.0,-6601.0,frame_11416.jpeg
1.6461476529141824e+18,4376.0,-2045.0,-6140.0,frame_11417.jpeg
1.6461476529618573e+18,4608.0,-1940.0,-6526.0,frame_11418.jpeg
1.646147653013447e+18,4529.0,-2064.0,-6192.0,frame_11419.jpeg
1.6461471385232259e+18,4959.0,-4205.0,-4663.0,frame_1142.jpeg
1.6461476530624338e+18,5235.0,-1762.0,-6039.0,frame_11420.jpeg
1.6461476531145485e+18,5005.0,-1865.0,-6247.0,frame_11421.jpeg
1.6461476531623135e+18,4394.0,-1632.0,-6063.0,frame_11422.jpeg
1.646147653214306e+18,5151.0,-1219.0,-6173.0,frame_11423.jpeg
1.6461476532643904e+18,4379.0,-1459.0,-5897.0,frame_11424.jpeg
1.6461476533128008e+18,4701.0,-1264.0,-6221.0,frame_11425.jpeg
1.6461476533634573e+18,4468.0,-1174.0,-6370.0,frame_11426.jpeg
1.646147653415821e+18,5494.0,-1089.0,-5873.0,frame_11427.jpeg
1.6461476534629422e+18,5015.0,-1363.0,-6194.0,frame_11428.jpeg
1.6461476535104494e+18,5025.0,-1592.0,-6430.0,frame_11429.jpeg
1.6461471385649329e+18,6759.0,-2575.0,-6513.0,frame_1143.jpeg
1.6461476535668966e+18,4707.0,-1329.0,-5663.0,frame_11430.jpeg
1.6461476536121626e+18,5658.0,-2652.0,-6343.0,frame_11431.jpeg
1.6461476536640364e+18,5203.0,-2279.0,-5231.0,frame_11432.jpeg
1.6461476537144223e+18,5379.0,-1551.0,-6362.0,frame_11433.jpeg
1.6461476537650854e+18,3970.0,-1428.0,-6140.0,frame_11434.jpeg
1.646147653814354e+18,4803.0,-1245.0,-6116.0,frame_11435.jpeg
1.6461476538634258e+18,5343.0,-1460.0,-6214.0,frame_11436.jpeg
1.646147653910851e+18,3313.0,-1438.0,-5914.0,frame_11437.jpeg
1.646147653967469e+18,4535.0,-1515.0,-6590.0,frame_11438.jpeg
1.6461476540137203e+18,5235.0,-628.0,-7215.0,frame_11439.jpeg
1.6461471386229466e+18,8261.0,-3227.0,-6404.0,frame_1144.jpeg
1.646147654062399e+18,4188.0,-665.0,-5867.0,frame_11440.jpeg
1.6461476541133814e+18,5454.0,-1537.0,-6820.0,frame_11441.jpeg
1.6461476541670185e+18,2466.0,-1232.0,-6874.0,frame_11442.jpeg
1.6461476542141059e+18,4050.0,-301.0,-6833.0,frame_11443.jpeg
1.6461476542639076e+18,3549.0,-731.0,-6894.0,frame_11444.jpeg
1.6461476543129416e+18,4655.0,-1101.0,-6805.0,frame_11445.jpeg
1.64614765436604e+18,3820.0,-924.0,-6763.0,frame_11446.jpeg
1.6461476544142374e+18,4448.0,-1066.0,-6867.0,frame_11447.jpeg
1.6461476544674903e+18,3911.0,-1099.0,-6879.0,frame_11448.jpeg
1.6461476545145375e+18,4584.0,-837.0,-6690.0,frame_11449.jpeg
1.64614713867084e+18,6878.0,-3134.0,-3781.0,frame_1145.jpeg
1.646147654567148e+18,4158.0,-1095.0,-6847.0,frame_11450.jpeg
1.6461476546134705e+18,5010.0,-618.0,-6703.0,frame_11451.jpeg
1.646147654666527e+18,4860.0,234.0,-6646.0,frame_11452.jpeg
1.6461476547167283e+18,4524.0,256.0,-6499.0,frame_11453.jpeg
1.6461476547668977e+18,3557.0,769.0,-6446.0,frame_11454.jpeg
1.6461476548144607e+18,4824.0,530.0,-6356.0,frame_11455.jpeg
1.646147654863152e+18,5161.0,312.0,-6142.0,frame_11456.jpeg
1.6461476549138066e+18,5123.0,289.0,-6217.0,frame_11457.jpeg
1.6461476549677038e+18,5549.0,195.0,-6690.0,frame_11458.jpeg
1.6461476550122212e+18,3988.0,868.0,-6274.0,frame_11459.jpeg
1.646147138721327e+18,8240.0,-1670.0,-5926.0,frame_1146.jpeg
1.6461476550638461e+18,4242.0,694.0,-6785.0,frame_11460.jpeg
1.6461476551115574e+18,4224.0,764.0,-6707.0,frame_11461.jpeg
1.646147655167669e+18,4419.0,583.0,-6681.0,frame_11462.jpeg
1.6461476552170145e+18,4157.0,595.0,-6790.0,frame_11463.jpeg
1.6461476552676867e+18,3260.0,264.0,-6534.0,frame_11464.jpeg
1.6461476553169733e+18,4397.0,546.0,-6585.0,frame_11465.jpeg
1.6461476553642616e+18,4294.0,338.0,-6646.0,frame_11466.jpeg
1.6461476554167242e+18,4185.0,166.0,-6491.0,frame_11467.jpeg
1.6461476554673772e+18,4612.0,223.0,-6858.0,frame_11468.jpeg
1.646147655516934e+18,4304.0,-375.0,-6722.0,frame_11469.jpeg
1.6461471387713098e+18,7422.0,-3082.0,-6497.0,frame_1147.jpeg
1.6461476555660746e+18,4702.0,-57.0,-6638.0,frame_11470.jpeg
1.6461476556160128e+18,4607.0,174.0,-6399.0,frame_11471.jpeg
1.6461476556665756e+18,4744.0,-519.0,-6738.0,frame_11472.jpeg
1.6461476557172086e+18,4569.0,-84.0,-6372.0,frame_11473.jpeg
1.6461476557659748e+18,5172.0,-125.0,-6497.0,frame_11474.jpeg
1.646147655817441e+18,4844.0,-632.0,-5756.0,frame_11475.jpeg
1.6461476558650358e+18,4863.0,-796.0,-6725.0,frame_11476.jpeg
1.6461476559166095e+18,4858.0,-687.0,-6110.0,frame_11477.jpeg
1.6461476559654464e+18,5744.0,-538.0,-5796.0,frame_11478.jpeg
1.6461476560175493e+18,5533.0,-418.0,-5327.0,frame_11479.jpeg
1.6461471388181243e+18,3691.0,-4473.0,-2826.0,frame_1148.jpeg
1.6461476560660224e+18,6972.0,-36.0,-4939.0,frame_11480.jpeg
1.6461476561205663e+18,5173.0,-484.0,-5859.0,frame_11481.jpeg
1.6461476561664335e+18,5451.0,-629.0,-6054.0,frame_11482.jpeg
1.646147656219591e+18,5340.0,-989.0,-5975.0,frame_11483.jpeg
1.6461476562654031e+18,4877.0,-679.0,-5794.0,frame_11484.jpeg
1.6461476563180268e+18,4776.0,-1024.0,-5918.0,frame_11485.jpeg
1.6461476563669757e+18,5307.0,-645.0,-6167.0,frame_11486.jpeg
1.646147656415355e+18,4603.0,-713.0,-6220.0,frame_11487.jpeg
1.6461476564674353e+18,5395.0,-786.0,-6307.0,frame_11488.jpeg
1.6461476565162688e+18,4466.0,-1275.0,-6141.0,frame_11489.jpeg
1.6461471388655437e+18,4222.0,-2236.0,-3330.0,frame_1149.jpeg
1.6461476565672476e+18,5189.0,-555.0,-6348.0,frame_11490.jpeg
1.6461476566139727e+18,4464.0,-1106.0,-6400.0,frame_11491.jpeg
1.6461476566672522e+18,4512.0,-1077.0,-6400.0,frame_11492.jpeg
1.6461476567160538e+18,4667.0,-1153.0,-6441.0,frame_11493.jpeg
1.6461476567707622e+18,4367.0,-1249.0,-6515.0,frame_11494.jpeg
1.6461476568192835e+18,4643.0,-1166.0,-6446.0,frame_11495.jpeg
1.646147656870119e+18,4749.0,-1192.0,-6520.0,frame_11496.jpeg
1.6461476569187428e+18,4117.0,-1330.0,-6545.0,frame_11497.jpeg
1.6461476569674086e+18,4703.0,-1039.0,-6508.0,frame_11498.jpeg
1.646147657016082e+18,3972.0,-1170.0,-6465.0,frame_11499.jpeg
1.6461470871046042e+18,1847.0,7698.0,-1760.0,frame_115.jpeg
1.6461471389184036e+18,3061.0,71.0,-5744.0,frame_1150.jpeg
1.6461476570670528e+18,4614.0,-1213.0,-6419.0,frame_11500.jpeg
1.646147657118495e+18,4599.0,-1059.0,-6418.0,frame_11501.jpeg
1.646147657166974e+18,4402.0,-1065.0,-6459.0,frame_11502.jpeg
1.646147657218317e+18,4541.0,-1064.0,-6521.0,frame_11503.jpeg
1.646147657271519e+18,4552.0,-1120.0,-6544.0,frame_11504.jpeg
1.6461476573204137e+18,4482.0,-864.0,-6443.0,frame_11505.jpeg
1.6461476573696428e+18,4742.0,-1059.0,-6602.0,frame_11506.jpeg
1.6461476574143334e+18,4535.0,-1179.0,-6581.0,frame_11507.jpeg
1.6461476574696602e+18,4802.0,-1489.0,-6865.0,frame_11508.jpeg
1.6461476575228864e+18,4620.0,-1042.0,-6488.0,frame_11509.jpeg
1.6461471389715264e+18,1855.0,-249.0,-8574.0,frame_1151.jpeg
1.6461476575682235e+18,3960.0,-1182.0,-6163.0,frame_11510.jpeg
1.64614765761863e+18,5101.0,-1545.0,-6687.0,frame_11511.jpeg
1.646147657668594e+18,4561.0,-1242.0,-6320.0,frame_11512.jpeg
1.6461476577170734e+18,4779.0,-1159.0,-6232.0,frame_11513.jpeg
1.6461476577725112e+18,4503.0,-1124.0,-6308.0,frame_11514.jpeg
1.6461476578180751e+18,4695.0,-1177.0,-6243.0,frame_11515.jpeg
1.646147657869968e+18,4552.0,-1364.0,-6447.0,frame_11516.jpeg
1.646147657918063e+18,4389.0,-1294.0,-6482.0,frame_11517.jpeg
1.6461476579701294e+18,4735.0,-1216.0,-6522.0,frame_11518.jpeg
1.6461476580181773e+18,4992.0,-1038.0,-6270.0,frame_11519.jpeg
1.6461471390215547e+18,1732.0,-1499.0,-8985.0,frame_1152.jpeg
1.6461476580675914e+18,3871.0,-1334.0,-6021.0,frame_11520.jpeg
1.6461476581185905e+18,4140.0,-854.0,-6245.0,frame_11521.jpeg
1.646147658169005e+18,4436.0,-1335.0,-6587.0,frame_11522.jpeg
1.6461476582187796e+18,4743.0,-1134.0,-6433.0,frame_11523.jpeg
1.6461476582674488e+18,4311.0,-1545.0,-6909.0,frame_11524.jpeg
1.64614765831299e+18,4798.0,-1762.0,-7040.0,frame_11525.jpeg
1.64614765836774e+18,5185.0,-1101.0,-7812.0,frame_11526.jpeg
