timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6455447331803702e+18,7912.0,-201.0,-5190.0,frame_2199.jpeg
1.6455446341212902e+18,242.0,6526.0,-4781.0,frame_220.jpeg
1.6455447332432028e+18,7718.0,-223.0,-5147.0,frame_2200.jpeg
1.6455447332894436e+18,5618.0,996.0,-5244.0,frame_2201.jpeg
1.6455447333445796e+18,5448.0,1138.0,-4658.0,frame_2202.jpeg
1.6455447333921708e+18,5413.0,755.0,-4032.0,frame_2203.jpeg
1.6455447334419625e+18,6946.0,2135.0,-4329.0,frame_2204.jpeg
1.6455447334875748e+18,5798.0,2333.0,-3177.0,frame_2205.jpeg
1.645544733545508e+18,4266.0,4643.0,-4375.0,frame_2206.jpeg
1.6455447335910705e+18,5856.0,5766.0,-4798.0,frame_2207.jpeg
1.645544733646782e+18,5559.0,4947.0,-3635.0,frame_2208.jpeg
1.645544733691566e+18,5162.0,4780.0,-3567.0,frame_2209.jpeg
1.6455446341600184e+18,230.0,6582.0,-4726.0,frame_221.jpeg
1.6455447337231483e+18,4440.0,4587.0,-4059.0,frame_2210.jpeg
1.645544733768529e+18,4278.0,4541.0,-4117.0,frame_2211.jpeg
1.6455446342203763e+18,312.0,6452.0,-4783.0,frame_222.jpeg
1.6455446342698301e+18,423.0,6358.0,-4912.0,frame_223.jpeg
1.6455446343218094e+18,342.0,6400.0,-4903.0,frame_224.jpeg
1.645544634368159e+18,261.0,6548.0,-4818.0,frame_225.jpeg
1.645544634421105e+18,167.0,6608.0,-4737.0,frame_226.jpeg
1.6455447363956554e+18,6024.0,1818.0,-2436.0,frame_2263.jpeg
1.6455447364503828e+18,5783.0,-440.0,-297.0,frame_2264.jpeg
1.645544736495567e+18,5848.0,-1815.0,1327.0,frame_2265.jpeg
1.6455447365501952e+18,6159.0,-1462.0,2082.0,frame_2266.jpeg
1.6455447365950925e+18,5882.0,-319.0,2071.0,frame_2267.jpeg
1.6455447366475635e+18,7319.0,198.0,1039.0,frame_2268.jpeg
1.6455447366965983e+18,7673.0,730.0,739.0,frame_2269.jpeg
1.645544634464523e+18,305.0,6484.0,-4760.0,frame_227.jpeg
1.6455447367471557e+18,7586.0,781.0,-391.0,frame_2270.jpeg
1.6455447367966636e+18,7977.0,1075.0,-558.0,frame_2271.jpeg
1.6455447368471178e+18,8493.0,1539.0,-545.0,frame_2272.jpeg
1.6455447368966879e+18,9234.0,1613.0,-1001.0,frame_2273.jpeg
1.6455447369496799e+18,9466.0,1364.0,-1477.0,frame_2274.jpeg
1.6455447369961114e+18,9391.0,1486.0,-2551.0,frame_2275.jpeg
1.6455447370489672e+18,7290.0,1686.0,-3507.0,frame_2276.jpeg
1.6455447370932127e+18,6153.0,1790.0,-4257.0,frame_2277.jpeg
1.6455447371496676e+18,5790.0,1786.0,-5006.0,frame_2278.jpeg
1.6455447371945958e+18,5881.0,1683.0,-5617.0,frame_2279.jpeg
1.6455446345212316e+18,403.0,6417.0,-4847.0,frame_228.jpeg
1.6455447372544223e+18,5424.0,1355.0,-5748.0,frame_2280.jpeg
1.645544737291417e+18,5072.0,1144.0,-5973.0,frame_2281.jpeg
1.6455447373490514e+18,4402.0,1432.0,-5804.0,frame_2282.jpeg
1.6455447373998769e+18,4141.0,1501.0,-6185.0,frame_2283.jpeg
1.6455447374492465e+18,4106.0,1669.0,-7625.0,frame_2284.jpeg
1.6455447374955448e+18,3756.0,1773.0,-6434.0,frame_2285.jpeg
1.6455447375489876e+18,3385.0,1324.0,-6635.0,frame_2286.jpeg
1.6455447375881687e+18,3808.0,1371.0,-7049.0,frame_2287.jpeg
1.6455447376496136e+18,4328.0,1594.0,-6771.0,frame_2288.jpeg
1.645544737698905e+18,4749.0,2041.0,-6350.0,frame_2289.jpeg
1.6455446345651128e+18,343.0,6419.0,-4849.0,frame_229.jpeg
1.6455447377495247e+18,3955.0,1991.0,-6577.0,frame_2290.jpeg
1.6455447377971453e+18,4028.0,1601.0,-6827.0,frame_2291.jpeg
1.6455447378459694e+18,3566.0,1377.0,-6887.0,frame_2292.jpeg
1.645544737900342e+18,4275.0,1546.0,-7059.0,frame_2293.jpeg
1.6455447379497452e+18,4473.0,1884.0,-6433.0,frame_2294.jpeg
1.6455447379948403e+18,4079.0,1611.0,-6457.0,frame_2295.jpeg
1.64554473804298e+18,3928.0,1491.0,-6568.0,frame_2296.jpeg
1.645544738107461e+18,3384.0,908.0,-7216.0,frame_2297.jpeg
1.6455447381468275e+18,3238.0,763.0,-7359.0,frame_2298.jpeg
1.645544738189005e+18,3077.0,657.0,-7479.0,frame_2299.jpeg
1.6455446346212352e+18,257.0,6492.0,-4825.0,frame_230.jpeg
1.6455447382375933e+18,2868.0,560.0,-7547.0,frame_2300.jpeg
1.6455447382978025e+18,2407.0,384.0,-7594.0,frame_2301.jpeg
1.6455447383497562e+18,1240.0,101.0,-7578.0,frame_2302.jpeg
1.645544738402899e+18,2089.0,-6.0,-7931.0,frame_2303.jpeg
1.6455447384494664e+18,1346.0,1088.0,-8098.0,frame_2304.jpeg
1.6455447384996244e+18,1436.0,3255.0,-7648.0,frame_2305.jpeg
1.645544738547508e+18,256.0,2777.0,-7049.0,frame_2306.jpeg
1.6455447386016673e+18,1235.0,2947.0,-7683.0,frame_2307.jpeg
1.6455447386481554e+18,1112.0,2631.0,-6921.0,frame_2308.jpeg
1.6455447386971878e+18,474.0,2538.0,-6657.0,frame_2309.jpeg
1.6455446346695677e+18,180.0,6606.0,-4707.0,frame_231.jpeg
1.6455447387481452e+18,-229.0,2357.0,-8220.0,frame_2310.jpeg
1.6455447387992023e+18,-315.0,2350.0,-7268.0,frame_2311.jpeg
1.645544738847967e+18,-15.0,1835.0,-7888.0,frame_2312.jpeg
1.6455447389027092e+18,76.0,1985.0,-8111.0,frame_2313.jpeg
1.645544738949055e+18,58.0,2033.0,-7493.0,frame_2314.jpeg
1.6455447389969295e+18,175.0,2429.0,-8047.0,frame_2315.jpeg
1.6455447390465764e+18,441.0,2363.0,-7812.0,frame_2316.jpeg
1.645544739101607e+18,-261.0,2368.0,-7484.0,frame_2317.jpeg
1.6455447391482903e+18,-159.0,1992.0,-7939.0,frame_2318.jpeg
1.6455447392011617e+18,-392.0,2072.0,-7705.0,frame_2319.jpeg
1.6455446347202179e+18,162.0,6615.0,-4684.0,frame_232.jpeg
1.6455447392487828e+18,-265.0,2225.0,-7873.0,frame_2320.jpeg
1.645544739300521e+18,-662.0,2308.0,-7624.0,frame_2321.jpeg
1.6455447393488804e+18,-798.0,2099.0,-7642.0,frame_2322.jpeg
1.6455447393976215e+18,-1232.0,1954.0,-7571.0,frame_2323.jpeg
1.645544739453333e+18,-1112.0,1774.0,-7936.0,frame_2324.jpeg
1.645544739501117e+18,-1061.0,1859.0,-7738.0,frame_2325.jpeg
1.645544739556128e+18,-901.0,1746.0,-7728.0,frame_2326.jpeg
1.6455447395975373e+18,-906.0,1651.0,-7843.0,frame_2327.jpeg
1.6455447396514345e+18,-967.0,1675.0,-7837.0,frame_2328.jpeg
1.6455447396976596e+18,-90.0,1113.0,-7889.0,frame_2329.jpeg
1.6455446347659643e+18,245.0,6546.0,-4738.0,frame_233.jpeg
1.645544739752459e+18,-510.0,891.0,-8123.0,frame_2330.jpeg
1.6455447398003763e+18,-2270.0,429.0,-7047.0,frame_2331.jpeg
1.6455447398452106e+18,-1958.0,1484.0,-7932.0,frame_2332.jpeg
1.645544739898596e+18,-3237.0,853.0,-7032.0,frame_2333.jpeg
1.6455447399389965e+18,-3292.0,1109.0,-8224.0,frame_2334.jpeg
1.645544740013263e+18,-3968.0,1153.0,-7956.0,frame_2335.jpeg
1.645544740013263e+18,-3968.0,1153.0,-7956.0,frame_2336.jpeg
1.645544740096903e+18,-4110.0,1124.0,-7825.0,frame_2337.jpeg
1.645544740096903e+18,-4110.0,1124.0,-7825.0,frame_2338.jpeg
1.6455447402072632e+18,-4184.0,1072.0,-7730.0,frame_2339.jpeg
1.6455446348189146e+18,252.0,6529.0,-4753.0,frame_234.jpeg
1.6455447402452544e+18,-4115.0,929.0,-7633.0,frame_2340.jpeg
1.645544740302602e+18,-4139.0,1051.0,-7503.0,frame_2341.jpeg
1.645544740362765e+18,-3902.0,1135.0,-7476.0,frame_2342.jpeg
1.645544740362765e+18,-3902.0,1135.0,-7476.0,frame_2343.jpeg
1.6455447405093847e+18,-3835.0,1155.0,-7511.0,frame_2344.jpeg
1.6455447405093847e+18,-3835.0,1155.0,-7511.0,frame_2345.jpeg
1.6455447405522468e+18,1796.0,2181.0,-7236.0,frame_2346.jpeg
1.6455447406002143e+18,-1117.0,-825.0,-8850.0,frame_2347.jpeg
1.6455447406503813e+18,2358.0,1696.0,-8170.0,frame_2348.jpeg
1.645544740700098e+18,4745.0,3618.0,-6865.0,frame_2349.jpeg
1.6455446348703982e+18,269.0,6482.0,-4790.0,frame_235.jpeg
1.6455447407502515e+18,1615.0,1175.0,-7358.0,frame_2350.jpeg
1.6455447408006067e+18,-834.0,-590.0,-8315.0,frame_2351.jpeg
1.6455447408512942e+18,716.0,1080.0,-8076.0,frame_2352.jpeg
1.6455447409005545e+18,2678.0,2422.0,-7814.0,frame_2353.jpeg
1.645544740950875e+18,885.0,1929.0,-7929.0,frame_2354.jpeg
