timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.6450229277196987e+18,1840.0,2383.0,-7400.0,frame_100.jpeg
1.645022972764805e+18,4061.0,5318.0,-4475.0,frame_1000.jpeg
1.6450229728071816e+18,4036.0,5304.0,-4460.0,frame_1001.jpeg
1.6450229728595937e+18,4021.0,5300.0,-4456.0,frame_1002.jpeg
1.6450229729588628e+18,3992.0,5294.0,-4448.0,frame_1003.jpeg
1.6450229729588628e+18,3992.0,5294.0,-4448.0,frame_1004.jpeg
1.645022973004437e+18,3982.0,5288.0,-4443.0,frame_1005.jpeg
1.6450229730827052e+18,3979.0,5277.0,-4436.0,frame_1006.jpeg
1.6450229731695826e+18,3977.0,5272.0,-4438.0,frame_1007.jpeg
1.6450229731695826e+18,3977.0,5272.0,-4438.0,frame_1008.jpeg
1.6450229732414502e+18,3980.0,5262.0,-4439.0,frame_1009.jpeg
1.645022927773286e+18,1842.0,2382.0,-7403.0,frame_101.jpeg
1.6450229732692682e+18,3985.0,5267.0,-4450.0,frame_1010.jpeg
1.6450229733446275e+18,4012.0,5272.0,-4451.0,frame_1011.jpeg
1.6450229733595894e+18,4034.0,5273.0,-4457.0,frame_1012.jpeg
1.645022973427459e+18,4086.0,5298.0,-4436.0,frame_1013.jpeg
1.6450229734582254e+18,4336.0,5174.0,-4363.0,frame_1014.jpeg
1.6450229735236314e+18,4480.0,5195.0,-4217.0,frame_1015.jpeg
1.645022973575305e+18,4487.0,5148.0,-4171.0,frame_1016.jpeg
1.6450229736299185e+18,4543.0,5115.0,-4193.0,frame_1017.jpeg
1.6450229736775442e+18,4521.0,5114.0,-4208.0,frame_1018.jpeg
1.6450229737274235e+18,4484.0,5129.0,-4217.0,frame_1019.jpeg
1.6450229278201423e+18,1842.0,2367.0,-7413.0,frame_102.jpeg
1.6450229737758984e+18,4497.0,5117.0,-4188.0,frame_1020.jpeg
1.6450229738220882e+18,4540.0,5140.0,-4185.0,frame_1021.jpeg
1.64502297387604e+18,4530.0,5134.0,-4184.0,frame_1022.jpeg
1.6450229739294328e+18,4511.0,5112.0,-4178.0,frame_1023.jpeg
1.6450229739748966e+18,4542.0,5032.0,-4247.0,frame_1024.jpeg
1.6450229740282145e+18,4531.0,5193.0,-4258.0,frame_1025.jpeg
1.6450229740778708e+18,4495.0,5117.0,-4274.0,frame_1026.jpeg
1.6450229741255864e+18,4625.0,5110.0,-4198.0,frame_1027.jpeg
1.6450229741798461e+18,4487.0,5010.0,-4209.0,frame_1028.jpeg
1.645022974229074e+18,4606.0,5098.0,-4214.0,frame_1029.jpeg
1.6450229278720133e+18,1845.0,2341.0,-7417.0,frame_103.jpeg
1.6450229742810086e+18,4527.0,5039.0,-4272.0,frame_1030.jpeg
1.6450229743302769e+18,4611.0,5049.0,-4149.0,frame_1031.jpeg
1.645022974381472e+18,4496.0,5050.0,-4304.0,frame_1032.jpeg
1.645022974429191e+18,4581.0,5050.0,-4237.0,frame_1033.jpeg
1.64502297447585e+18,4565.0,5047.0,-4239.0,frame_1034.jpeg
1.6450229745311892e+18,4551.0,5052.0,-4197.0,frame_1035.jpeg
1.6450229745800364e+18,4539.0,5057.0,-4217.0,frame_1036.jpeg
1.6450229746255846e+18,4587.0,5024.0,-4227.0,frame_1037.jpeg
1.6450229746803622e+18,4538.0,5060.0,-4241.0,frame_1038.jpeg
1.6450229747313206e+18,4570.0,5040.0,-4231.0,frame_1039.jpeg
1.6450229279207357e+18,1847.0,2344.0,-7431.0,frame_104.jpeg
1.6450229747806825e+18,4592.0,5064.0,-4204.0,frame_1040.jpeg
1.6450229748310602e+18,4589.0,5040.0,-4227.0,frame_1041.jpeg
1.6450229748797215e+18,4581.0,5038.0,-4233.0,frame_1042.jpeg
1.6450229749310564e+18,4555.0,5062.0,-4223.0,frame_1043.jpeg
1.6450229749796396e+18,4588.0,5035.0,-4202.0,frame_1044.jpeg
1.6450229750228063e+18,4581.0,5054.0,-4221.0,frame_1045.jpeg
1.6450229750805665e+18,4544.0,5066.0,-4223.0,frame_1046.jpeg
1.6450229751306122e+18,4541.0,5060.0,-4199.0,frame_1047.jpeg
1.645022975180534e+18,4583.0,5056.0,-4177.0,frame_1048.jpeg
1.6450229752306488e+18,4511.0,5072.0,-4237.0,frame_1049.jpeg
1.6450229279761418e+18,1876.0,2335.0,-7428.0,frame_105.jpeg
1.6450229752794452e+18,4541.0,5015.0,-4231.0,frame_1050.jpeg
1.6450229753304604e+18,4543.0,5078.0,-4256.0,frame_1051.jpeg
