timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose,File Name
1.645543607325675e+18,-1028.0,8011.0,2323.0,frame_10732.jpeg
1.6455436073751176e+18,-1007.0,8022.0,2296.0,frame_10733.jpeg
1.6455436074261332e+18,-1024.0,8012.0,2278.0,frame_10734.jpeg
1.6455436074762734e+18,-975.0,8023.0,2256.0,frame_10735.jpeg
1.645543607525984e+18,-985.0,7988.0,2255.0,frame_10736.jpeg
1.6455436075709228e+18,-1044.0,8062.0,2270.0,frame_10737.jpeg
1.6455436076259812e+18,-1017.0,8042.0,2270.0,frame_10738.jpeg
1.645543607676395e+18,-1119.0,8011.0,2331.0,frame_10739.jpeg
1.6455436077265546e+18,-1226.0,7858.0,2356.0,frame_10740.jpeg
1.6455436077761533e+18,-1230.0,7720.0,2131.0,frame_10741.jpeg
1.6455436078271572e+18,-862.0,7808.0,2028.0,frame_10742.jpeg
1.6455436078704338e+18,-746.0,8207.0,1963.0,frame_10743.jpeg
1.6455436079279532e+18,-660.0,8441.0,2021.0,frame_10744.jpeg
1.6455436079757532e+18,-568.0,8565.0,1998.0,frame_10745.jpeg
1.645543608026316e+18,-789.0,9166.0,2096.0,frame_10746.jpeg
1.645543608076431e+18,-778.0,9244.0,2230.0,frame_10747.jpeg
1.6455436081275517e+18,-830.0,9652.0,2478.0,frame_10748.jpeg
1.6455436081738304e+18,-895.0,9636.0,2393.0,frame_10749.jpeg
1.645543075458049e+18,-3826.0,3639.0,6115.0,frame_108.jpeg
1.6455430755075827e+18,-3835.0,3609.0,6123.0,frame_109.jpeg
1.6455430755555722e+18,-3820.0,3637.0,6159.0,frame_110.jpeg
1.64554307560675e+18,-3825.0,3651.0,6107.0,frame_111.jpeg
1.6455430756538747e+18,-3844.0,3647.0,6116.0,frame_112.jpeg
1.645543075705305e+18,-3827.0,3623.0,6108.0,frame_113.jpeg
1.6455430757535514e+18,-3836.0,3676.0,6106.0,frame_114.jpeg
1.6455430758054748e+18,-3864.0,3635.0,6110.0,frame_115.jpeg
1.6455430758586555e+18,-3848.0,3649.0,6091.0,frame_116.jpeg
1.6455430759056765e+18,-3841.0,3670.0,6096.0,frame_117.jpeg
1.645543075959056e+18,-3849.0,3677.0,6141.0,frame_118.jpeg
1.6455430760079276e+18,-3811.0,3708.0,6064.0,frame_119.jpeg
1.6455430760593597e+18,-3822.0,3711.0,6090.0,frame_120.jpeg
1.6455430761078748e+18,-3831.0,3716.0,6041.0,frame_121.jpeg
1.645543076159062e+18,-3810.0,3753.0,6095.0,frame_122.jpeg
1.6455430762078285e+18,-3846.0,3753.0,5997.0,frame_123.jpeg
1.6455430762577997e+18,-3836.0,3779.0,6081.0,frame_124.jpeg
1.6455430763083277e+18,-3874.0,3743.0,6044.0,frame_125.jpeg
1.6455430763626204e+18,-3916.0,3748.0,5993.0,frame_126.jpeg
1.6455431331350797e+18,-4074.0,3647.0,5714.0,frame_1260.jpeg
1.645543133177168e+18,-3924.0,3664.0,6121.0,frame_1261.jpeg
1.645543133233684e+18,-3761.0,3378.0,6392.0,frame_1262.jpeg
1.6455431332761628e+18,-3876.0,3477.0,6261.0,frame_1263.jpeg
1.645543133333181e+18,-4080.0,3702.0,5910.0,frame_1264.jpeg
1.6455431333858593e+18,-4053.0,3705.0,5910.0,frame_1265.jpeg
1.6455431334353787e+18,-3826.0,3626.0,6256.0,frame_1266.jpeg
1.6455431334763494e+18,-3742.0,3675.0,6630.0,frame_1267.jpeg
1.6455431335223542e+18,-3720.0,3583.0,6435.0,frame_1268.jpeg
1.6455431335801362e+18,-3733.0,3566.0,6257.0,frame_1269.jpeg
1.645543076411104e+18,-3889.0,3738.0,5990.0,frame_127.jpeg
1.6455431336361774e+18,-3763.0,3738.0,6123.0,frame_1270.jpeg
1.6455431336750525e+18,-3884.0,3831.0,6163.0,frame_1271.jpeg
1.6455431337336302e+18,-3742.0,3935.0,6577.0,frame_1272.jpeg
1.6455431337780518e+18,-3608.0,4077.0,7074.0,frame_1273.jpeg
1.6455431338304335e+18,-3395.0,3815.0,7335.0,frame_1274.jpeg
1.645543133880097e+18,-2855.0,5162.0,7834.0,frame_1275.jpeg
1.6455431339324065e+18,-2072.0,5127.0,8122.0,frame_1276.jpeg
1.6455431339796196e+18,-1482.0,5826.0,7853.0,frame_1277.jpeg
1.645543134030739e+18,-1072.0,5655.0,7386.0,frame_1278.jpeg
1.645543134080302e+18,-491.0,5284.0,7133.0,frame_1279.jpeg
1.645543076463162e+18,-3838.0,3785.0,6009.0,frame_128.jpeg
1.6455431341320899e+18,111.0,5350.0,6564.0,frame_1280.jpeg
1.645543134178885e+18,572.0,4594.0,6315.0,frame_1281.jpeg
1.6455431342285135e+18,952.0,5562.0,5558.0,frame_1282.jpeg
1.6455431342782938e+18,1225.0,4623.0,5340.0,frame_1283.jpeg
1.6455431343301092e+18,1724.0,6152.0,4814.0,frame_1284.jpeg
1.6455431343832576e+18,1970.0,5254.0,4467.0,frame_1285.jpeg
1.6455431344328394e+18,2603.0,5729.0,3984.0,frame_1286.jpeg
1.6455431344803584e+18,2806.0,5390.0,3786.0,frame_1287.jpeg
1.6455431345342674e+18,3038.0,6910.0,2558.0,frame_1288.jpeg
1.6455431345817408e+18,3140.0,7408.0,2070.0,frame_1289.jpeg
1.645543076506087e+18,-3850.0,3790.0,6005.0,frame_129.jpeg
1.645543134629481e+18,3203.0,7191.0,2025.0,frame_1290.jpeg
1.6455431346859732e+18,3645.0,7313.0,1060.0,frame_1291.jpeg
1.6455431347333727e+18,3538.0,7376.0,342.0,frame_1292.jpeg
1.6455431347830195e+18,3487.0,7949.0,-35.0,frame_1293.jpeg
1.6455431348338465e+18,3412.0,7806.0,-1511.0,frame_1294.jpeg
1.6455431348838467e+18,3827.0,6459.0,-2010.0,frame_1295.jpeg
1.6455431349333604e+18,4173.0,6537.0,-2727.0,frame_1296.jpeg
1.6455431349874847e+18,4230.0,6925.0,-3569.0,frame_1297.jpeg
1.6455431350265472e+18,4728.0,5712.0,-3497.0,frame_1298.jpeg
1.6455431350818158e+18,4549.0,7307.0,-4129.0,frame_1299.jpeg
1.6455430765590313e+18,-3861.0,3761.0,5974.0,frame_130.jpeg
1.645543135134862e+18,4116.0,6404.0,-4150.0,frame_1300.jpeg
1.6455431351825966e+18,4383.0,6167.0,-5550.0,frame_1301.jpeg
1.6455431352339602e+18,4326.0,6279.0,-5121.0,frame_1302.jpeg
1.6455431352839273e+18,4746.0,6175.0,-4851.0,frame_1303.jpeg
1.645543135329038e+18,4585.0,6375.0,-4321.0,frame_1304.jpeg
1.6455431353837025e+18,4147.0,6207.0,-4737.0,frame_1305.jpeg
1.645543135433869e+18,3811.0,6150.0,-4825.0,frame_1306.jpeg
1.6455431354845153e+18,3693.0,6334.0,-4866.0,frame_1307.jpeg
1.6455431355342208e+18,3570.0,5897.0,-5458.0,frame_1308.jpeg
1.6455431355830482e+18,3659.0,5872.0,-5110.0,frame_1309.jpeg
1.64554307660714e+18,-3842.0,3793.0,5992.0,frame_131.jpeg
1.6455431356317957e+18,3453.0,6373.0,-5194.0,frame_1310.jpeg
1.6455431356934912e+18,3321.0,6019.0,-5034.0,frame_1311.jpeg
1.645543135732467e+18,3713.0,6194.0,-4843.0,frame_1312.jpeg
1.645543135785459e+18,4122.0,5897.0,-4505.0,frame_1313.jpeg
1.6455431358304438e+18,4069.0,5997.0,-4475.0,frame_1314.jpeg
1.6455431358828595e+18,4161.0,6156.0,-4737.0,frame_1315.jpeg
1.645543135927864e+18,4126.0,6134.0,-4757.0,frame_1316.jpeg
1.6455431359824113e+18,4183.0,5747.0,-4725.0,frame_1317.jpeg
1.6455431360326305e+18,4101.0,5814.0,-4704.0,frame_1318.jpeg
1.6455431360820342e+18,4015.0,6046.0,-4584.0,frame_1319.jpeg
1.6455430766584028e+18,-3841.0,3780.0,6039.0,frame_132.jpeg
1.6455431361327782e+18,4107.0,6101.0,-4713.0,frame_1320.jpeg
1.6455431361836332e+18,4104.0,6252.0,-4903.0,frame_1321.jpeg
1.6455431362336466e+18,3709.0,6008.0,-4493.0,frame_1322.jpeg
1.645543136283061e+18,3582.0,5738.0,-4745.0,frame_1323.jpeg
1.6455431363336543e+18,3677.0,5595.0,-4690.0,frame_1324.jpeg
1.645543136383699e+18,3837.0,6271.0,-5342.0,frame_1325.jpeg
1.6455431364369434e+18,3839.0,6244.0,-4948.0,frame_1326.jpeg
1.6455431364834975e+18,4081.0,7102.0,-5010.0,frame_1327.jpeg
1.6455431365376566e+18,4164.0,7345.0,-4200.0,frame_1328.jpeg
1.6455431365830144e+18,4308.0,6721.0,-3306.0,frame_1329.jpeg
1.645543076711325e+18,-3832.0,3811.0,6050.0,frame_133.jpeg
1.6455431366339965e+18,3720.0,7095.0,-2376.0,frame_1330.jpeg
1.6455431366869512e+18,4524.0,6481.0,-3508.0,frame_1331.jpeg
1.6455431367403825e+18,4770.0,6571.0,-4985.0,frame_1332.jpeg
1.645543136784462e+18,3901.0,6141.0,-3815.0,frame_1333.jpeg
1.6455431368355615e+18,3289.0,6173.0,-3311.0,frame_1334.jpeg
1.6455431368849876e+18,3677.0,6115.0,-3744.0,frame_1335.jpeg
1.6455431369394703e+18,4391.0,6435.0,-4442.0,frame_1336.jpeg
1.6455431369860987e+18,4244.0,6733.0,-4365.0,frame_1337.jpeg
1.645543137037854e+18,3882.0,6606.0,-4847.0,frame_1338.jpeg
1.6455431370809037e+18,3630.0,6523.0,-4729.0,frame_1339.jpeg
1.6455430767591852e+18,-3867.0,3769.0,6045.0,frame_134.jpeg
1.645543137137539e+18,3556.0,6541.0,-4728.0,frame_1340.jpeg
1.6455431371851162e+18,3629.0,6530.0,-4694.0,frame_1341.jpeg
1.645543137237894e+18,3584.0,6584.0,-4613.0,frame_1342.jpeg
1.6455431372843758e+18,3492.0,6580.0,-4607.0,frame_1343.jpeg
1.645543137338133e+18,3444.0,6656.0,-4479.0,frame_1344.jpeg
1.6455431373850388e+18,3410.0,6676.0,-4457.0,frame_1345.jpeg
1.6455431374337313e+18,3420.0,6745.0,-4505.0,frame_1346.jpeg
1.6455431374805484e+18,3414.0,6704.0,-4550.0,frame_1347.jpeg
1.6455431375335043e+18,3522.0,6644.0,-4629.0,frame_1348.jpeg
1.645543137580103e+18,3495.0,6504.0,-4552.0,frame_1349.jpeg
1.645543076805968e+18,-3866.0,3809.0,5978.0,frame_135.jpeg
1.6455431376406774e+18,3479.0,6522.0,-4787.0,frame_1350.jpeg
1.6455431376908165e+18,3385.0,6520.0,-4684.0,frame_1351.jpeg
1.6455431377372303e+18,3443.0,6617.0,-4561.0,frame_1352.jpeg
1.6455431377914225e+18,3370.0,6616.0,-4558.0,frame_1353.jpeg
1.6455431378376215e+18,3217.0,6578.0,-4369.0,frame_1354.jpeg
1.6455431378932956e+18,3053.0,6885.0,-4637.0,frame_1355.jpeg
1.6455431379331233e+18,2926.0,7372.0,-4504.0,frame_1356.jpeg
1.6455431379916644e+18,3376.0,6831.0,-4195.0,frame_1357.jpeg
1.6455431380342653e+18,3739.0,7379.0,-3925.0,frame_1358.jpeg
1.6455431380843233e+18,4321.0,6675.0,-3247.0,frame_1359.jpeg
1.6455430768639532e+18,-3851.0,3788.0,6043.0,frame_136.jpeg
1.6455431381376246e+18,4263.0,6783.0,-2233.0,frame_1360.jpeg
1.645543138186135e+18,3888.0,6839.0,-1301.0,frame_1361.jpeg
1.64554313823412e+18,4080.0,6616.0,-1625.0,frame_1362.jpeg
1.6455431382796818e+18,4017.0,8324.0,-2240.0,frame_1363.jpeg
1.645543138334078e+18,4118.0,6609.0,-2235.0,frame_1364.jpeg
1.645543138390319e+18,3895.0,7158.0,-2734.0,frame_1365.jpeg
1.6455431384390968e+18,3898.0,7709.0,-3746.0,frame_1366.jpeg
1.6455431384884695e+18,3981.0,6511.0,-3608.0,frame_1367.jpeg
1.6455431385375918e+18,4072.0,6524.0,-3480.0,frame_1368.jpeg
1.6455431385891162e+18,4042.0,6600.0,-3790.0,frame_1369.jpeg
1.6455430769051525e+18,-3858.0,3791.0,6016.0,frame_137.jpeg
1.645543138634519e+18,4100.0,6775.0,-3875.0,frame_1370.jpeg
1.645543138689e+18,4169.0,6749.0,-3835.0,frame_1371.jpeg
1.6455431387382236e+18,4130.0,6982.0,-3781.0,frame_1372.jpeg
1.6455431387870246e+18,3827.0,6973.0,-3756.0,frame_1373.jpeg
1.645543138834506e+18,3630.0,7108.0,-3672.0,frame_1374.jpeg
1.6455431388880325e+18,3665.0,6988.0,-3738.0,frame_1375.jpeg
1.645543138938228e+18,3637.0,7021.0,-3693.0,frame_1376.jpeg
1.645543138988439e+18,3570.0,7068.0,-3665.0,frame_1377.jpeg
1.6455431390344125e+18,3538.0,7106.0,-3644.0,frame_1378.jpeg
1.6455431390878129e+18,3488.0,7116.0,-3498.0,frame_1379.jpeg
1.645543076957082e+18,-3871.0,3806.0,5953.0,frame_138.jpeg
1.645543139136872e+18,3528.0,7057.0,-3505.0,frame_1380.jpeg
1.645543139184376e+18,3548.0,7083.0,-3502.0,frame_1381.jpeg
1.6455431392350687e+18,3437.0,7153.0,-3528.0,frame_1382.jpeg
1.645543139288742e+18,3505.0,7036.0,-3649.0,frame_1383.jpeg
1.6455431393373873e+18,3475.0,6958.0,-3484.0,frame_1384.jpeg
1.6455431393863452e+18,3495.0,7106.0,-3674.0,frame_1385.jpeg
1.6455431394404078e+18,3461.0,7165.0,-3609.0,frame_1386.jpeg
1.64554313948406e+18,3448.0,7182.0,-3550.0,frame_1387.jpeg
1.6455431395358715e+18,3389.0,7286.0,-3434.0,frame_1388.jpeg
1.6455431395866493e+18,3319.0,7313.0,-3404.0,frame_1389.jpeg
1.6455430770092188e+18,-3866.0,3797.0,6038.0,frame_139.jpeg
1.6455431396404493e+18,3314.0,7327.0,-3380.0,frame_1390.jpeg
1.6455431396887575e+18,3366.0,7264.0,-3443.0,frame_1391.jpeg
1.645543139739479e+18,3337.0,7224.0,-3500.0,frame_1392.jpeg
1.645543139791315e+18,3253.0,7125.0,-3456.0,frame_1393.jpeg
1.6455431398432115e+18,3273.0,7216.0,-3424.0,frame_1394.jpeg
1.6455431398913454e+18,3278.0,7262.0,-3440.0,frame_1395.jpeg
1.6455431399389517e+18,3228.0,7395.0,-3451.0,frame_1396.jpeg
1.6455431399890883e+18,3222.0,7387.0,-3411.0,frame_1397.jpeg
1.6455431400366584e+18,3220.0,7335.0,-3354.0,frame_1398.jpeg
1.6455431400864596e+18,3192.0,7354.0,-3383.0,frame_1399.jpeg
1.6455430707515318e+18,-3745.0,3697.0,6361.0,frame_14.jpeg
1.6455430770664927e+18,-3866.0,3772.0,6003.0,frame_140.jpeg
1.6455431401369784e+18,3175.0,7283.0,-3368.0,frame_1400.jpeg
1.6455431401891139e+18,3169.0,7290.0,-3442.0,frame_1401.jpeg
1.6455431402389335e+18,3128.0,7259.0,-3468.0,frame_1402.jpeg
1.6455431402865777e+18,3034.0,7220.0,-3425.0,frame_1403.jpeg
1.6455431403400397e+18,2595.0,7335.0,-3252.0,frame_1404.jpeg
1.645543140389201e+18,1982.0,7324.0,-3040.0,frame_1405.jpeg
1.645543140442392e+18,1793.0,6651.0,-2916.0,frame_1406.jpeg
1.6455431404894735e+18,1845.0,6270.0,-3032.0,frame_1407.jpeg
1.6455431405420815e+18,1698.0,6303.0,-3423.0,frame_1408.jpeg
1.6455431405653932e+18,1789.0,6340.0,-3651.0,frame_1409.jpeg
1.6455430771067436e+18,-3882.0,3798.0,5982.0,frame_141.jpeg
1.645543140636965e+18,1748.0,6840.0,-3594.0,frame_1410.jpeg
1.645543140687206e+18,1196.0,8054.0,-3502.0,frame_1411.jpeg
1.6455431407393661e+18,375.0,8289.0,-3387.0,frame_1412.jpeg
1.64554314078637e+18,50.0,9239.0,-3189.0,frame_1413.jpeg
1.6455431408397727e+18,124.0,9174.0,-2879.0,frame_1414.jpeg
1.6455431408871626e+18,-188.0,9236.0,-2859.0,frame_1415.jpeg
1.6455430771614868e+18,-3840.0,3809.0,6020.0,frame_142.jpeg
1.6455430772087882e+18,-3878.0,3775.0,5969.0,frame_143.jpeg
1.6455430772586499e+18,-3884.0,3804.0,5928.0,frame_144.jpeg
1.6455430773063227e+18,-3795.0,3832.0,6023.0,frame_145.jpeg
1.6455430773561892e+18,-3779.0,3896.0,6059.0,frame_146.jpeg
1.6455438040690967e+18,-4565.0,4787.0,6573.0,frame_14662.jpeg
1.6455438041185728e+18,-4661.0,4504.0,4486.0,frame_14663.jpeg
1.6455438041698982e+18,-5528.0,5514.0,4794.0,frame_14664.jpeg
1.6455438042197742e+18,-5249.0,3295.0,6297.0,frame_14665.jpeg
1.645543804268033e+18,-4026.0,5166.0,6094.0,frame_14666.jpeg
1.6455438043212127e+18,-3202.0,1466.0,5933.0,frame_14667.jpeg
1.6455438043701107e+18,-3276.0,1823.0,5578.0,frame_14668.jpeg
1.6455438044165243e+18,-3121.0,3675.0,6028.0,frame_14669.jpeg
1.645543804469619e+18,-3477.0,433.0,6925.0,frame_14670.jpeg
1.6455438045149816e+18,-4252.0,-2110.0,6786.0,frame_14671.jpeg
1.6455438045693514e+18,-3447.0,-1676.0,7009.0,frame_14672.jpeg
1.6455438046069294e+18,-4883.0,2389.0,6022.0,frame_14673.jpeg
1.645543804669989e+18,-6381.0,6001.0,4225.0,frame_14674.jpeg
1.6455438047223544e+18,-5712.0,4844.0,4523.0,frame_14675.jpeg
1.6455438047706455e+18,-5115.0,5351.0,4067.0,frame_14676.jpeg
1.645543804816224e+18,-5323.0,3472.0,4485.0,frame_14677.jpeg
1.645543804872417e+18,-4432.0,4022.0,5646.0,frame_14678.jpeg
1.6455438049158876e+18,-4002.0,2095.0,5728.0,frame_14679.jpeg
1.6455438049704297e+18,-2745.0,98.0,5522.0,frame_14680.jpeg
1.6455438050218204e+18,-4040.0,-2876.0,4159.0,frame_14681.jpeg
1.645543805075109e+18,-5451.0,8582.0,7938.0,frame_14682.jpeg
1.645543805118048e+18,-5440.0,3761.0,8364.0,frame_14683.jpeg
1.6455438051727713e+18,-5476.0,3583.0,7708.0,frame_14684.jpeg
1.645543805221951e+18,-3883.0,2725.0,4115.0,frame_14685.jpeg
1.645543805275034e+18,-4943.0,1420.0,4522.0,frame_14686.jpeg
1.645543805317776e+18,-4881.0,4005.0,6476.0,frame_14687.jpeg
1.645543805372513e+18,-2539.0,3640.0,5352.0,frame_14688.jpeg
1.6455438054175462e+18,-2945.0,-1070.0,6053.0,frame_14689.jpeg
1.6455438054704284e+18,-3221.0,1710.0,5114.0,frame_14690.jpeg
1.6455438055220746e+18,-6425.0,-597.0,10558.0,frame_14691.jpeg
1.6455438055700977e+18,-5287.0,2675.0,6548.0,frame_14692.jpeg
1.6455438056223416e+18,-4775.0,1709.0,5532.0,frame_14693.jpeg
1.645543805671474e+18,-4030.0,-885.0,2601.0,frame_14694.jpeg
1.6455438057203548e+18,-5710.0,318.0,5359.0,frame_14695.jpeg
1.645543805773759e+18,-4740.0,-1473.0,5204.0,frame_14696.jpeg
1.645543805820879e+18,-5642.0,-1347.0,5916.0,frame_14697.jpeg
1.645543805871389e+18,-4415.0,-778.0,3114.0,frame_14698.jpeg
1.645543805913926e+18,-5893.0,-654.0,4937.0,frame_14699.jpeg
1.6455430774117117e+18,-3794.0,3856.0,6039.0,frame_147.jpeg
1.645543805973729e+18,-7545.0,-4175.0,7921.0,frame_14700.jpeg
1.6455438060202045e+18,-7425.0,349.0,6132.0,frame_14701.jpeg
1.645543806071544e+18,-6845.0,551.0,4389.0,frame_14702.jpeg
1.6455438061092045e+18,-6405.0,1444.0,2362.0,frame_14703.jpeg
1.6455438061753172e+18,-6078.0,-2422.0,288.0,frame_14704.jpeg
1.645543806219841e+18,-6503.0,-2154.0,1694.0,frame_14705.jpeg
1.6455438062737764e+18,-6013.0,355.0,4728.0,frame_14706.jpeg
1.645543806322433e+18,-6179.0,-2070.0,4990.0,frame_14707.jpeg
1.6455438063749565e+18,-7813.0,-3430.0,5063.0,frame_14708.jpeg
1.6455438064219779e+18,-7954.0,-3486.0,4138.0,frame_14709.jpeg
1.6455438064703045e+18,-6354.0,1559.0,2988.0,frame_14710.jpeg
1.6455438065245174e+18,-7126.0,-974.0,4537.0,frame_14711.jpeg
1.6455438065711992e+18,-7668.0,-2080.0,3870.0,frame_14712.jpeg
1.645543806623034e+18,-5768.0,-1182.0,2290.0,frame_14713.jpeg
1.6455438066699866e+18,-5264.0,-4.0,2196.0,frame_14714.jpeg
1.6455438067231475e+18,-7598.0,-4492.0,2793.0,frame_14715.jpeg
1.6455438067653908e+18,-6575.0,-1594.0,4749.0,frame_14716.jpeg
1.6455438068242877e+18,-6906.0,-3198.0,4481.0,frame_14717.jpeg
1.6455438068704796e+18,-8302.0,-2290.0,3240.0,frame_14718.jpeg
1.6455438069229012e+18,-6690.0,609.0,339.0,frame_14719.jpeg
1.6455438069734784e+18,-6619.0,124.0,583.0,frame_14720.jpeg
1.645543807028324e+18,-6542.0,660.0,3237.0,frame_14721.jpeg
1.6455438070697772e+18,-6051.0,741.0,3234.0,frame_14722.jpeg
1.6455438071236472e+18,-6513.0,-5073.0,2259.0,frame_14723.jpeg
1.6455438071890547e+18,-7960.0,-3338.0,2968.0,frame_14724.jpeg
1.6455438072085156e+18,-6701.0,-3218.0,1730.0,frame_14725.jpeg
1.6455438073271572e+18,-6470.0,-2749.0,1931.0,frame_14726.jpeg
1.6455438073271572e+18,-6470.0,-2749.0,1931.0,frame_14727.jpeg
1.6455438073819456e+18,-6343.0,-2375.0,2337.0,frame_14728.jpeg
1.6455438074374984e+18,-6796.0,-2657.0,3030.0,frame_14729.jpeg
