timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6455451261332552e+18,5560.0,5137.0,-4450.0,frame_10048.jpeg
1.6455451261807803e+18,-3758.0,8915.0,-3839.0,frame_10049.jpeg
1.6455451262322104e+18,-2935.0,7556.0,-3742.0,frame_10050.jpeg
1.6455451262814118e+18,1053.0,5670.0,-4295.0,frame_10051.jpeg
1.6455451263373094e+18,-1922.0,7698.0,-6643.0,frame_10052.jpeg
1.645545126386783e+18,2391.0,2927.0,-5166.0,frame_10053.jpeg
1.6455451264329196e+18,9262.0,109.0,-6098.0,frame_10054.jpeg
1.6455451264860204e+18,6278.0,4207.0,-2933.0,frame_10055.jpeg
1.645545126533877e+18,-4836.0,10392.0,-2552.0,frame_10056.jpeg
1.6455451265871332e+18,-2886.0,8746.0,-3765.0,frame_10057.jpeg
1.6455451266345267e+18,-2265.0,7468.0,-5171.0,frame_10058.jpeg
1.6455451266874404e+18,-188.0,7150.0,-6803.0,frame_10059.jpeg
1.6455451267332823e+18,324.0,6403.0,-4257.0,frame_10060.jpeg
1.64554512678693e+18,5262.0,3372.0,-3687.0,frame_10061.jpeg
1.6455451268348966e+18,7004.0,1582.0,-5500.0,frame_10062.jpeg
1.6455451268868052e+18,3806.0,4016.0,-4295.0,frame_10063.jpeg
1.6455451269346506e+18,-772.0,8565.0,-3017.0,frame_10064.jpeg
1.6455451269859054e+18,-1873.0,7926.0,-4168.0,frame_10065.jpeg
1.6455451270366963e+18,-2195.0,7477.0,-4536.0,frame_10066.jpeg
1.645545127085824e+18,572.0,7323.0,-6397.0,frame_10067.jpeg
1.645545127130279e+18,277.0,5442.0,-6143.0,frame_10068.jpeg
1.6455451271874836e+18,11195.0,-1254.0,-5775.0,frame_10069.jpeg
1.645545127234445e+18,7579.0,3543.0,-3741.0,frame_10070.jpeg
1.6455451272881882e+18,-7175.0,9604.0,-3706.0,frame_10071.jpeg
1.6455451273330135e+18,-6448.0,10317.0,-3767.0,frame_10072.jpeg
1.645545127386232e+18,-1904.0,6839.0,-2845.0,frame_10073.jpeg
1.645545127429444e+18,2502.0,3743.0,-2022.0,frame_10074.jpeg
1.6455451274864005e+18,6166.0,2071.0,-4886.0,frame_10075.jpeg
1.645545127532578e+18,5775.0,2201.0,-5858.0,frame_10076.jpeg
1.6455451275874522e+18,5369.0,24.0,-7931.0,frame_10077.jpeg
1.6455451276410324e+18,7315.0,1275.0,-5351.0,frame_10078.jpeg
1.6455451276865308e+18,4731.0,6756.0,-1955.0,frame_10079.jpeg
1.645545127732925e+18,-4699.0,11753.0,-2984.0,frame_10080.jpeg
1.6455451277864658e+18,-2180.0,8911.0,-3056.0,frame_10081.jpeg
1.6455451278321795e+18,1044.0,7638.0,-4212.0,frame_10082.jpeg
1.6455451278872146e+18,434.0,6960.0,-4355.0,frame_10083.jpeg
1.6455451279344433e+18,-1046.0,9644.0,-2170.0,frame_10084.jpeg
1.6455451279867523e+18,8095.0,2147.0,-3181.0,frame_10085.jpeg
1.6455451280377487e+18,4705.0,-701.0,-6722.0,frame_10086.jpeg
1.645545128088078e+18,7600.0,1635.0,-9441.0,frame_10087.jpeg
1.6455451281378125e+18,6313.0,4701.0,-3718.0,frame_10088.jpeg
1.6455451281867917e+18,-5951.0,11792.0,-1612.0,frame_10089.jpeg
1.645545128237963e+18,-813.0,7355.0,-3302.0,frame_10090.jpeg
1.6455451282851845e+18,1988.0,6718.0,-3420.0,frame_10091.jpeg
1.6455451283347497e+18,-897.0,8635.0,-4504.0,frame_10092.jpeg
1.6455451283855145e+18,-1699.0,9097.0,-5077.0,frame_10093.jpeg
1.645545128438053e+18,5776.0,3615.0,-2992.0,frame_10094.jpeg
1.645545128488197e+18,5770.0,868.0,-5480.0,frame_10095.jpeg
1.645545128537273e+18,3113.0,2807.0,-6583.0,frame_10096.jpeg
1.6455451285879388e+18,602.0,4275.0,-6988.0,frame_10097.jpeg
1.6455451286367375e+18,4128.0,3653.0,-7385.0,frame_10098.jpeg
1.6455451286870372e+18,4354.0,2552.0,-6827.0,frame_10099.jpeg
1.6455446281614587e+18,-1060.0,6351.0,-5047.0,frame_101.jpeg
1.6455451287406646e+18,3225.0,4099.0,-6796.0,frame_10100.jpeg
1.645545128784005e+18,1430.0,3445.0,-7338.0,frame_10101.jpeg
1.645545128837704e+18,3331.0,4852.0,-5667.0,frame_10102.jpeg
1.645545128891369e+18,5756.0,4078.0,-4921.0,frame_10103.jpeg
1.645545128937799e+18,6196.0,1342.0,-6360.0,frame_10104.jpeg
1.6455451289858947e+18,5941.0,4001.0,-4111.0,frame_10105.jpeg
1.6455451290378058e+18,-1801.0,10129.0,-1927.0,frame_10106.jpeg
1.6455451290835694e+18,-2122.0,9454.0,-2607.0,frame_10107.jpeg
1.645545129140063e+18,-2572.0,8988.0,-4593.0,frame_10108.jpeg
1.6455451291837358e+18,947.0,6857.0,-3611.0,frame_10109.jpeg
1.645545129238576e+18,4280.0,2775.0,-5715.0,frame_10110.jpeg
1.6455451292875423e+18,3233.0,2113.0,-7157.0,frame_10111.jpeg
1.6455451293350945e+18,6583.0,1698.0,-6489.0,frame_10112.jpeg
1.6455451293797752e+18,7700.0,1245.0,-6040.0,frame_10113.jpeg
1.6455451294397655e+18,3520.0,5914.0,-4358.0,frame_10114.jpeg
1.6455451294823286e+18,723.0,9495.0,-1569.0,frame_10115.jpeg
1.6455451295393633e+18,-385.0,8412.0,-605.0,frame_10116.jpeg
1.6455451295838748e+18,1458.0,8174.0,563.0,frame_10117.jpeg
1.645545129639417e+18,1416.0,9292.0,-6815.0,frame_10118.jpeg
1.6455451296871841e+18,-908.0,9283.0,-3213.0,frame_10119.jpeg
1.6455451297542426e+18,199.0,9016.0,-2823.0,frame_10120.jpeg
1.6455451297883354e+18,4235.0,3805.0,-2450.0,frame_10121.jpeg
1.6455451298379494e+18,3142.0,2398.0,-5095.0,frame_10122.jpeg
1.64554512988955e+18,4398.0,2929.0,-6810.0,frame_10123.jpeg
1.6455451299402657e+18,3672.0,4631.0,-6260.0,frame_10124.jpeg
1.6455451299974625e+18,4886.0,4032.0,-5724.0,frame_10125.jpeg
1.6455451300333376e+18,8518.0,-379.0,-7165.0,frame_10126.jpeg
1.6455451300891876e+18,1642.0,6450.0,-4052.0,frame_10127.jpeg
1.6455451301392957e+18,-193.0,8174.0,-4357.0,frame_10128.jpeg
1.6455451301904072e+18,-588.0,7016.0,-3170.0,frame_10129.jpeg
1.6455451302353275e+18,16.0,7502.0,-2000.0,frame_10130.jpeg
1.6455451302808776e+18,158.0,7440.0,-4845.0,frame_10131.jpeg
1.6455451303365745e+18,-1346.0,7359.0,-5487.0,frame_10132.jpeg
1.6455451303900564e+18,-183.0,8019.0,-3996.0,frame_10133.jpeg
1.6455451304401354e+18,6487.0,2317.0,-3573.0,frame_10134.jpeg
1.6455451304898125e+18,4423.0,1389.0,-6042.0,frame_10135.jpeg
1.6455451305409093e+18,3370.0,2400.0,-7827.0,frame_10136.jpeg
1.6455451305905884e+18,5488.0,3252.0,-6037.0,frame_10137.jpeg
1.6455451306381018e+18,2324.0,4678.0,-6265.0,frame_10138.jpeg
1.6455451306869686e+18,-3127.0,6522.0,-7165.0,frame_10139.jpeg
1.6455451307416097e+18,462.0,6930.0,-4221.0,frame_10140.jpeg
1.645545130790098e+18,9262.0,1209.0,-6335.0,frame_10141.jpeg
1.6455451308372705e+18,2032.0,3572.0,-7453.0,frame_10142.jpeg
1.6455451308911744e+18,-1743.0,6694.0,-2767.0,frame_10143.jpeg
1.6455451309371338e+18,1205.0,6147.0,-3391.0,frame_10144.jpeg
1.6455451309909558e+18,736.0,4060.0,-6935.0,frame_10145.jpeg
1.6455451310374638e+18,-4882.0,7758.0,-6393.0,frame_10146.jpeg
1.6455451310874e+18,-41.0,6359.0,-5037.0,frame_10147.jpeg
1.6455451311379976e+18,247.0,4788.0,-6548.0,frame_10148.jpeg
1.6455451311922307e+18,27.0,5262.0,-6461.0,frame_10149.jpeg
1.645545131245319e+18,1573.0,4822.0,-5703.0,frame_10150.jpeg
1.645545131290295e+18,-1521.0,5687.0,-5966.0,frame_10151.jpeg
1.6455451313435868e+18,-2810.0,7312.0,-5843.0,frame_10152.jpeg
1.6455451313901379e+18,375.0,6077.0,-5114.0,frame_10153.jpeg
1.645545131443436e+18,1296.0,5929.0,-5745.0,frame_10154.jpeg
1.6455451314892086e+18,1963.0,5420.0,-5604.0,frame_10155.jpeg
1.6455451315434337e+18,1115.0,6059.0,-5518.0,frame_10156.jpeg
1.645544628211041e+18,-412.0,5608.0,-4694.0,frame_102.jpeg
1.645544628260377e+18,-434.0,5856.0,-5744.0,frame_103.jpeg
1.6455451431521838e+18,3019.0,6267.0,-3576.0,frame_10388.jpeg
1.6455451432039828e+18,1389.0,7458.0,-3583.0,frame_10389.jpeg
1.6455451432538685e+18,416.0,7556.0,-3796.0,frame_10390.jpeg
1.6455451433109064e+18,1109.0,7167.0,-3285.0,frame_10391.jpeg
1.6455451433582141e+18,1733.0,7001.0,-3138.0,frame_10392.jpeg
1.6455451434040824e+18,2294.0,6596.0,-3131.0,frame_10393.jpeg
1.6455451434586145e+18,3657.0,6715.0,-3619.0,frame_10394.jpeg
1.645545143502947e+18,3825.0,5901.0,-3442.0,frame_10395.jpeg
1.6455451435581412e+18,4787.0,4647.0,-2791.0,frame_10396.jpeg
1.6455451435981023e+18,4287.0,7743.0,-4180.0,frame_10397.jpeg
1.6455451436587144e+18,1940.0,7878.0,-3046.0,frame_10398.jpeg
1.6455451437079183e+18,2280.0,6662.0,-2241.0,frame_10399.jpeg
1.6455446283097464e+18,-219.0,5042.0,-5319.0,frame_104.jpeg
1.6455451437590113e+18,2081.0,8433.0,-2497.0,frame_10400.jpeg
1.6455451438077686e+18,2072.0,7431.0,-1851.0,frame_10401.jpeg
1.6455451438586304e+18,4346.0,7709.0,-3215.0,frame_10402.jpeg
1.6455451439081897e+18,5444.0,6450.0,-2647.0,frame_10403.jpeg
1.6455451439591923e+18,3199.0,7005.0,-1881.0,frame_10404.jpeg
1.6455451440049792e+18,4110.0,5555.0,-1248.0,frame_10405.jpeg
1.6455451440598326e+18,4638.0,6845.0,-3494.0,frame_10406.jpeg
1.645545144104079e+18,1205.0,8112.0,-3060.0,frame_10407.jpeg
1.6455451441582615e+18,3907.0,5917.0,-4071.0,frame_10408.jpeg
1.6455451442072701e+18,3314.0,7357.0,-2949.0,frame_10409.jpeg
1.6455451442628641e+18,4418.0,7521.0,-3041.0,frame_10410.jpeg
1.6455451443062725e+18,4191.0,5934.0,-1724.0,frame_10411.jpeg
1.645545144348049e+18,5253.0,4626.0,-2205.0,frame_10412.jpeg
1.6455451444048484e+18,3923.0,5443.0,-4795.0,frame_10413.jpeg
1.6455451444429711e+18,3043.0,7353.0,-3515.0,frame_10414.jpeg
1.6455451444429711e+18,3043.0,7353.0,-3515.0,frame_10415.jpeg
1.6455451445840154e+18,2650.0,7737.0,-3398.0,frame_10416.jpeg
1.6455451445981391e+18,2400.0,7855.0,-2399.0,frame_10417.jpeg
1.6455451446350413e+18,2765.0,7626.0,-2166.0,frame_10418.jpeg
1.6455451446350413e+18,2765.0,7626.0,-2166.0,frame_10419.jpeg
1.6455451448013187e+18,3161.0,7365.0,-1972.0,frame_10420.jpeg
1.6455451448139994e+18,3291.0,7145.0,-1690.0,frame_10421.jpeg
1.6455451448151795e+18,2943.0,7249.0,-1345.0,frame_10422.jpeg
1.645545144957087e+18,2653.0,7456.0,-1279.0,frame_10423.jpeg
1.6455451449589635e+18,1880.0,7479.0,-2841.0,frame_10424.jpeg
1.6455451449707886e+18,2908.0,6684.0,-2155.0,frame_10425.jpeg
1.6455451450694717e+18,4079.0,7467.0,-5839.0,frame_10426.jpeg
1.6455451450698417e+18,3733.0,7415.0,-5642.0,frame_10427.jpeg
1.6455451450698417e+18,3733.0,7415.0,-5642.0,frame_10428.jpeg
1.6455451450698417e+18,3733.0,7415.0,-5642.0,frame_10429.jpeg
1.6455451450698417e+18,3733.0,7415.0,-5642.0,frame_10430.jpeg
1.6455451450698417e+18,3733.0,7415.0,-5642.0,frame_10431.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10432.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10433.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10434.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10435.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10436.jpeg
1.6455451455664415e+18,3396.0,7332.0,-5075.0,frame_10437.jpeg
1.6455451456608067e+18,2652.0,6766.0,-3170.0,frame_10438.jpeg
1.6455451457104553e+18,8150.0,3092.0,-1686.0,frame_10439.jpeg
1.6455451457440182e+18,1507.0,7941.0,-918.0,frame_10440.jpeg
1.6455451458277965e+18,1699.0,8566.0,-781.0,frame_10441.jpeg
1.645545145858222e+18,4242.0,6437.0,-1887.0,frame_10442.jpeg
1.6455451458792212e+18,4363.0,6353.0,-1922.0,frame_10443.jpeg
1.6455451459666033e+18,4459.0,6664.0,-2196.0,frame_10444.jpeg
1.6455451460086618e+18,3023.0,8730.0,-3194.0,frame_10445.jpeg
1.6455451460808246e+18,3197.0,8276.0,-2106.0,frame_10446.jpeg
1.64554514610729e+18,3910.0,7522.0,-282.0,frame_10447.jpeg
1.64554514610729e+18,3910.0,7522.0,-282.0,frame_10448.jpeg
1.64554514610729e+18,3910.0,7522.0,-282.0,frame_10449.jpeg
1.64554514610729e+18,3910.0,7522.0,-282.0,frame_10450.jpeg
1.6455451464464061e+18,4622.0,7401.0,-158.0,frame_10451.jpeg
1.6455451464464061e+18,4622.0,7401.0,-158.0,frame_10452.jpeg
1.6455451464464061e+18,4622.0,7401.0,-158.0,frame_10453.jpeg
1.6455451464587612e+18,6666.0,5549.0,-1349.0,frame_10454.jpeg
1.6455451465144986e+18,-1448.0,11395.0,-1033.0,frame_10455.jpeg
1.6455451465629568e+18,435.0,10129.0,217.0,frame_10456.jpeg
1.645545146601601e+18,565.0,9974.0,249.0,frame_10457.jpeg
1.6455451466653604e+18,8470.0,3877.0,1453.0,frame_10458.jpeg
1.645545146709286e+18,2907.0,8149.0,-381.0,frame_10459.jpeg
1.6455451467595553e+18,6040.0,7289.0,834.0,frame_10460.jpeg
1.6455451468119214e+18,5469.0,5125.0,-918.0,frame_10461.jpeg
1.6455451468541181e+18,4098.0,5352.0,-2299.0,frame_10462.jpeg
1.6455451469088105e+18,10115.0,3381.0,280.0,frame_10463.jpeg
1.6455451469627822e+18,11832.0,2401.0,2263.0,frame_10464.jpeg
1.6455451470034721e+18,10826.0,3461.0,2946.0,frame_10465.jpeg
1.6455451470613015e+18,2531.0,7898.0,-1020.0,frame_10466.jpeg
1.6455451471230856e+18,1662.0,9194.0,1312.0,frame_10467.jpeg
1.6455451471621788e+18,6974.0,4811.0,3302.0,frame_10468.jpeg
1.645545147213899e+18,5803.0,5040.0,1700.0,frame_10469.jpeg
1.6455451472629724e+18,6761.0,3684.0,-576.0,frame_10470.jpeg
1.6455451473141345e+18,5853.0,5307.0,-2422.0,frame_10471.jpeg
1.6455451473626913e+18,8911.0,3892.0,754.0,frame_10472.jpeg
1.645545147406603e+18,5753.0,5382.0,-1099.0,frame_10473.jpeg
1.6455451474629112e+18,3254.0,9398.0,1839.0,frame_10474.jpeg
1.6455451475100444e+18,3900.0,7336.0,-354.0,frame_10475.jpeg
1.6455451475624366e+18,7027.0,4328.0,798.0,frame_10476.jpeg
1.645545147608305e+18,6737.0,5387.0,1943.0,frame_10477.jpeg
1.6455451476595523e+18,6925.0,4696.0,-746.0,frame_10478.jpeg
1.645545147717507e+18,6678.0,4668.0,-856.0,frame_10479.jpeg
1.645545147761371e+18,5691.0,7344.0,979.0,frame_10480.jpeg
1.6455451478126223e+18,6505.0,4006.0,597.0,frame_10481.jpeg
1.6455451478625585e+18,5278.0,4062.0,-2249.0,frame_10482.jpeg
1.645545147906657e+18,4959.0,5495.0,-2290.0,frame_10483.jpeg
1.6455451479615196e+18,7819.0,5222.0,-1192.0,frame_10484.jpeg
1.645545148007966e+18,10581.0,-268.0,6874.0,frame_10485.jpeg
1.6455451480616968e+18,1922.0,9753.0,5994.0,frame_10486.jpeg
1.645545148108007e+18,4752.0,5131.0,-1853.0,frame_10487.jpeg
1.6455451481623846e+18,4300.0,6496.0,-558.0,frame_10488.jpeg
1.6455451482110833e+18,6347.0,7201.0,-508.0,frame_10489.jpeg
1.6455451482621427e+18,6537.0,5405.0,-814.0,frame_10490.jpeg
1.645545148313811e+18,6317.0,4609.0,-196.0,frame_10491.jpeg
1.6455451483638643e+18,6385.0,4726.0,-483.0,frame_10492.jpeg
1.6455451484162163e+18,5274.0,6106.0,-573.0,frame_10493.jpeg
1.6455451484630134e+18,5605.0,5684.0,-1500.0,frame_10494.jpeg
1.645545148512062e+18,3520.0,8920.0,-1501.0,frame_10495.jpeg
1.6455451485629517e+18,7861.0,6031.0,938.0,frame_10496.jpeg
1.645545148612616e+18,5123.0,4735.0,744.0,frame_10497.jpeg
1.6455451486629507e+18,3029.0,5635.0,-4277.0,frame_10498.jpeg
1.645545148714578e+18,5561.0,6915.0,13.0,frame_10499.jpeg
1.645544628361855e+18,-2146.0,7452.0,-5252.0,frame_105.jpeg
1.6455451487630188e+18,5764.0,6144.0,-1484.0,frame_10500.jpeg
1.6455451488132147e+18,3820.0,6830.0,-1841.0,frame_10501.jpeg
1.6455451488635146e+18,5163.0,6153.0,-1797.0,frame_10502.jpeg
1.6455451489121836e+18,5270.0,6013.0,-1188.0,frame_10503.jpeg
1.6455451489635615e+18,4517.0,6114.0,-1882.0,frame_10504.jpeg
1.6455451490117315e+18,3326.0,7772.0,-1861.0,frame_10505.jpeg
1.6455451490643858e+18,4771.0,6015.0,-1994.0,frame_10506.jpeg
1.6455451491129152e+18,5149.0,5918.0,-1736.0,frame_10507.jpeg
1.645545149164021e+18,6770.0,5041.0,-1754.0,frame_10508.jpeg
1.645545149213219e+18,1602.0,10082.0,391.0,frame_10509.jpeg
1.6455451492599076e+18,3517.0,8796.0,982.0,frame_10510.jpeg
1.6455451493129193e+18,-1254.0,7711.0,-4258.0,frame_10511.jpeg
1.645545149359211e+18,9587.0,3880.0,680.0,frame_10512.jpeg
1.6455451494079764e+18,6169.0,5796.0,-2015.0,frame_10513.jpeg
1.6455451494606167e+18,2239.0,9283.0,1684.0,frame_10514.jpeg
1.6455451495133158e+18,6429.0,5898.0,-310.0,frame_10515.jpeg
1.645545149561155e+18,10465.0,1561.0,-2135.0,frame_10516.jpeg
1.64554514961142e+18,4805.0,5103.0,-3849.0,frame_10517.jpeg
1.6455451496598436e+18,-352.0,11319.0,1517.0,frame_10518.jpeg
1.6455451497130458e+18,7703.0,6072.0,1458.0,frame_10519.jpeg
1.6455451497640568e+18,6823.0,3431.0,-4364.0,frame_10520.jpeg
1.6455451498115843e+18,6371.0,4419.0,-4281.0,frame_10521.jpeg
1.6455451498652198e+18,-2409.0,11489.0,3381.0,frame_10522.jpeg
1.6455451499126712e+18,4960.0,6587.0,1958.0,frame_10523.jpeg
1.6455451499577262e+18,8173.0,4408.0,-1017.0,frame_10524.jpeg
1.645545150015763e+18,4053.0,5395.0,-3672.0,frame_10525.jpeg
1.6455451500655946e+18,4879.0,6173.0,-2671.0,frame_10526.jpeg
1.6455451501126336e+18,7950.0,4689.0,-1451.0,frame_10527.jpeg
1.6455451501686525e+18,2904.0,6463.0,-2240.0,frame_10528.jpeg
1.6455451502122396e+18,5195.0,9111.0,3270.0,frame_10529.jpeg
1.64554515026489e+18,3924.0,7043.0,-2143.0,frame_10530.jpeg
1.645545150314328e+18,6806.0,1561.0,-5976.0,frame_10531.jpeg
1.6455451503675843e+18,2653.0,7759.0,-535.0,frame_10532.jpeg
1.6455451504128123e+18,4481.0,7963.0,-505.0,frame_10533.jpeg
1.6455451504632584e+18,6659.0,6022.0,-1165.0,frame_10534.jpeg
1.6455451505167764e+18,2503.0,6090.0,-4356.0,frame_10535.jpeg
1.6455451505674847e+18,5950.0,6428.0,-57.0,frame_10536.jpeg
1.6455451506130414e+18,4313.0,5973.0,-3329.0,frame_10537.jpeg
1.6455451506677937e+18,3745.0,6079.0,-2834.0,frame_10538.jpeg
1.6455451507131968e+18,6360.0,6019.0,-1642.0,frame_10539.jpeg
1.6455451507677194e+18,6715.0,4678.0,-2208.0,frame_10540.jpeg
1.6455451508130156e+18,4897.0,5228.0,-2811.0,frame_10541.jpeg
1.6455451508628964e+18,4445.0,7143.0,-1665.0,frame_10542.jpeg
1.6455451509140795e+18,4372.0,7024.0,-2313.0,frame_10543.jpeg
1.6455451509671964e+18,5621.0,5246.0,-1780.0,frame_10544.jpeg
1.6455451510128724e+18,6390.0,5289.0,-2085.0,frame_10545.jpeg
1.645545151068136e+18,5632.0,7975.0,-2479.0,frame_10546.jpeg
1.645545151114519e+18,5704.0,9128.0,-2502.0,frame_10547.jpeg
1.6455446284111647e+18,-1632.0,7089.0,-5111.0,frame_106.jpeg
1.645544628462409e+18,-577.0,6148.0,-4874.0,frame_107.jpeg
1.645544628516001e+18,-777.0,6638.0,-4989.0,frame_108.jpeg
1.6455446285634307e+18,-622.0,6419.0,-4976.0,frame_109.jpeg
1.6455446286090926e+18,-916.0,6467.0,-5153.0,frame_110.jpeg
1.6455446286611973e+18,-689.0,6535.0,-4830.0,frame_111.jpeg
1.645544628710692e+18,-622.0,6448.0,-4906.0,frame_112.jpeg
1.6455446287627625e+18,-623.0,6502.0,-5079.0,frame_113.jpeg
1.6455446797740895e+18,-5625.0,932.0,7834.0,frame_1132.jpeg
1.6455446798237983e+18,-5670.0,735.0,6708.0,frame_1133.jpeg
1.6455446798739965e+18,-5394.0,769.0,6029.0,frame_1134.jpeg
1.6455446799237043e+18,-6073.0,372.0,5911.0,frame_1135.jpeg
1.6455446799735903e+18,-6015.0,662.0,6008.0,frame_1136.jpeg
1.6455446800304486e+18,-6024.0,642.0,6143.0,frame_1137.jpeg
1.645544680075376e+18,-5750.0,531.0,6105.0,frame_1138.jpeg
1.6455446801217308e+18,-5613.0,495.0,5949.0,frame_1139.jpeg
1.6455446288143665e+18,-428.0,6447.0,-4891.0,frame_114.jpeg
1.645544680177181e+18,-5768.0,620.0,5737.0,frame_1140.jpeg
1.6455446802201823e+18,-5781.0,497.0,5669.0,frame_1141.jpeg
1.6455446802757576e+18,-6034.0,399.0,5518.0,frame_1142.jpeg
1.6455446803220716e+18,-6094.0,343.0,5637.0,frame_1143.jpeg
1.6455446803739284e+18,-6234.0,479.0,5761.0,frame_1144.jpeg
1.6455446804190377e+18,-6060.0,481.0,5811.0,frame_1145.jpeg
1.6455446804784307e+18,-6076.0,772.0,5671.0,frame_1146.jpeg
1.645544680524062e+18,-6013.0,610.0,5383.0,frame_1147.jpeg
1.6455446805763517e+18,-5830.0,748.0,5485.0,frame_1148.jpeg
1.645544680634633e+18,-5979.0,442.0,5568.0,frame_1149.jpeg
1.6455446288596398e+18,-196.0,6467.0,-4999.0,frame_115.jpeg
1.645544680678349e+18,-5854.0,390.0,5864.0,frame_1150.jpeg
1.6455446807036408e+18,-6028.0,268.0,5893.0,frame_1151.jpeg
1.6455446807036408e+18,-6028.0,268.0,5893.0,frame_1152.jpeg
1.6455446809363817e+18,-6041.0,258.0,5901.0,frame_1153.jpeg
1.6455446809363817e+18,-6041.0,258.0,5901.0,frame_1154.jpeg
1.6455446809363817e+18,-6041.0,258.0,5901.0,frame_1155.jpeg
1.6455446809413637e+18,-6102.0,284.0,5893.0,frame_1156.jpeg
1.6455446810337756e+18,-6149.0,310.0,5878.0,frame_1157.jpeg
1.645544681083531e+18,-7652.0,-1039.0,4089.0,frame_1158.jpeg
1.6455446811304207e+18,-6965.0,-2037.0,1962.0,frame_1159.jpeg
