timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.646147086354737e+18,-3211.0,7529.0,-799.0,frame_100.jpeg
1.6461470864017032e+18,-3228.0,7536.0,-800.0,frame_101.jpeg
1.6461470864597596e+18,-3250.0,7526.0,-832.0,frame_102.jpeg
1.6461470865025554e+18,-3199.0,7534.0,-808.0,frame_103.jpeg
1.6461470865572518e+18,-3249.0,7581.0,-815.0,frame_104.jpeg
1.6461470866033846e+18,-3222.0,7559.0,-810.0,frame_105.jpeg
1.6461470866554819e+18,-3228.0,7548.0,-813.0,frame_106.jpeg
1.6461470867064983e+18,-3205.0,7542.0,-765.0,frame_107.jpeg
1.6461470867565504e+18,-3223.0,7530.0,-832.0,frame_108.jpeg
1.646147086801346e+18,-3284.0,7522.0,-839.0,frame_109.jpeg
1.6461470868582472e+18,-3247.0,7519.0,-833.0,frame_110.jpeg
1.6461476354432095e+18,-1353.0,4002.0,-7674.0,frame_11068.jpeg
1.646147635489935e+18,-1426.0,3764.0,-7057.0,frame_11069.jpeg
1.646147635541704e+18,-714.0,3476.0,-6903.0,frame_11070.jpeg
1.6461476355857756e+18,-1269.0,3405.0,-6832.0,frame_11071.jpeg
1.646147635644527e+18,-1425.0,3907.0,-7231.0,frame_11072.jpeg
1.6461476356902208e+18,-1760.0,3933.0,-7421.0,frame_11073.jpeg
1.6461476357407547e+18,-886.0,3835.0,-7187.0,frame_11074.jpeg
1.6461476357867282e+18,-1081.0,3610.0,-7011.0,frame_11075.jpeg
1.6461476358413215e+18,-1509.0,3559.0,-7190.0,frame_11076.jpeg
1.6461476358952724e+18,-1301.0,3769.0,-7572.0,frame_11077.jpeg
1.6461476359422387e+18,-1119.0,3536.0,-7468.0,frame_11078.jpeg
1.6461476359966134e+18,-1155.0,3469.0,-7365.0,frame_11079.jpeg
1.6461476360390508e+18,-1112.0,3413.0,-7393.0,frame_11080.jpeg
1.646147636095225e+18,-852.0,3419.0,-7501.0,frame_11081.jpeg
1.646147636138429e+18,-946.0,3387.0,-7402.0,frame_11082.jpeg
1.646147636195244e+18,-845.0,3393.0,-7340.0,frame_11083.jpeg
1.646147636240991e+18,-1021.0,3433.0,-7555.0,frame_11084.jpeg
1.6461476362929436e+18,-1186.0,3566.0,-7504.0,frame_11085.jpeg
1.6461476363416883e+18,-1006.0,3431.0,-7069.0,frame_11086.jpeg
1.6461476363925363e+18,-861.0,3228.0,-6885.0,frame_11087.jpeg
1.6461476364419305e+18,-949.0,3654.0,-8109.0,frame_11088.jpeg
1.6461476364925432e+18,-720.0,3278.0,-8473.0,frame_11089.jpeg
1.646147636542367e+18,-975.0,3153.0,-7417.0,frame_11090.jpeg
1.6461476365935808e+18,-832.0,3083.0,-7237.0,frame_11091.jpeg
1.6461476366383895e+18,-956.0,3274.0,-7371.0,frame_11092.jpeg
1.6461476366920794e+18,-297.0,3286.0,-6979.0,frame_11093.jpeg
1.6461476367399373e+18,32.0,3950.0,-6967.0,frame_11094.jpeg
1.6461476367918922e+18,44.0,4308.0,-7888.0,frame_11095.jpeg
1.6461476368407457e+18,471.0,5075.0,-6831.0,frame_11096.jpeg
1.646147636893313e+18,-2371.0,4542.0,-7160.0,frame_11097.jpeg
1.6461476369400236e+18,-1264.0,4325.0,-6328.0,frame_11098.jpeg
1.6461476369931983e+18,-1762.0,4003.0,-7951.0,frame_11099.jpeg
1.6461470869036915e+18,-3278.0,7514.0,-820.0,frame_111.jpeg
1.6461476370405622e+18,-1586.0,3089.0,-6642.0,frame_11100.jpeg
