timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6461488078912284e+18,-3695.0,3366.0,-6470.0,frame_100.jpeg
1.6461488529496123e+18,-5488.0,3927.0,-4750.0,frame_1000.jpeg
1.6461488530006372e+18,-5522.0,3871.0,-4709.0,frame_1001.jpeg
1.6461488530452882e+18,-5706.0,3933.0,-5001.0,frame_1002.jpeg
1.6461488531017052e+18,-5375.0,3867.0,-4761.0,frame_1003.jpeg
1.646148853145103e+18,-5779.0,3839.0,-4961.0,frame_1004.jpeg
1.6461488531975974e+18,-5324.0,3858.0,-4720.0,frame_1005.jpeg
1.6461488532506102e+18,-5708.0,3913.0,-4888.0,frame_1006.jpeg
1.6461488532999683e+18,-5518.0,3752.0,-4809.0,frame_1007.jpeg
1.6461488533465203e+18,-5519.0,3885.0,-4835.0,frame_1008.jpeg
1.6461488533955735e+18,-5580.0,3947.0,-4722.0,frame_1009.jpeg
1.6461488079417185e+18,-3811.0,3394.0,-6517.0,frame_101.jpeg
1.6461488534442516e+18,-5517.0,3787.0,-4798.0,frame_1010.jpeg
1.6461488535002074e+18,-5655.0,3811.0,-4834.0,frame_1011.jpeg
1.646148853548393e+18,-5455.0,3805.0,-4762.0,frame_1012.jpeg
1.646148853599581e+18,-5691.0,3838.0,-4817.0,frame_1013.jpeg
1.6461488536459356e+18,-5595.0,3771.0,-4785.0,frame_1014.jpeg
1.646148853698395e+18,-5626.0,3786.0,-4859.0,frame_1015.jpeg
1.646148853746361e+18,-5568.0,3837.0,-4744.0,frame_1016.jpeg
1.6461488538014418e+18,-5505.0,3921.0,-4704.0,frame_1017.jpeg
1.6461488538500342e+18,-5627.0,3774.0,-4856.0,frame_1018.jpeg
1.6461488539028974e+18,-5597.0,3705.0,-4877.0,frame_1019.jpeg
1.6461488079911107e+18,-3832.0,3239.0,-6595.0,frame_102.jpeg
1.6461488539419095e+18,-5528.0,3851.0,-4844.0,frame_1020.jpeg
1.6461488539960346e+18,-5531.0,3884.0,-4764.0,frame_1021.jpeg
1.6461488540478162e+18,-5587.0,3871.0,-4782.0,frame_1022.jpeg
1.6461488541010867e+18,-5572.0,3794.0,-4875.0,frame_1023.jpeg
1.6461488541458913e+18,-5493.0,3862.0,-4820.0,frame_1024.jpeg
1.6461488542011973e+18,-5601.0,3844.0,-4804.0,frame_1025.jpeg
1.646148854249646e+18,-5608.0,3797.0,-4827.0,frame_1026.jpeg
1.6461488542980467e+18,-5594.0,3804.0,-4819.0,frame_1027.jpeg
1.6461488543523144e+18,-5597.0,3834.0,-4886.0,frame_1028.jpeg
1.6461488543983657e+18,-5548.0,3739.0,-4904.0,frame_1029.jpeg
1.646148808042203e+18,-3871.0,3178.0,-6650.0,frame_103.jpeg
1.6461488544509714e+18,-5495.0,3917.0,-4837.0,frame_1030.jpeg
1.6461488544960394e+18,-5463.0,3898.0,-4847.0,frame_1031.jpeg
1.646148854549601e+18,-5426.0,3879.0,-4855.0,frame_1032.jpeg
1.6461488545992425e+18,-5408.0,3891.0,-4885.0,frame_1033.jpeg
1.6461488546523507e+18,-5491.0,3849.0,-4903.0,frame_1034.jpeg
1.6461488547006065e+18,-5448.0,3787.0,-4869.0,frame_1035.jpeg
1.646148854750974e+18,-5512.0,3819.0,-4889.0,frame_1036.jpeg
1.6461488547982525e+18,-5616.0,3782.0,-4875.0,frame_1037.jpeg
1.6461488548524124e+18,-5451.0,3772.0,-4945.0,frame_1038.jpeg
1.646148854900599e+18,-5565.0,3885.0,-4857.0,frame_1039.jpeg
1.646148808090425e+18,-3881.0,3179.0,-6644.0,frame_104.jpeg
1.6461488549485814e+18,-5506.0,3826.0,-4856.0,frame_1040.jpeg
1.6461488550032852e+18,-5579.0,3828.0,-4895.0,frame_1041.jpeg
1.646148855056728e+18,-5423.0,3850.0,-4833.0,frame_1042.jpeg
1.6461488550968271e+18,-5573.0,3942.0,-4855.0,frame_1043.jpeg
1.646148808143268e+18,-3922.0,3292.0,-6568.0,frame_105.jpeg
1.6461488081901757e+18,-3874.0,3292.0,-6538.0,frame_106.jpeg
1.6461488082418268e+18,-3854.0,3346.0,-6591.0,frame_107.jpeg
1.6461488082911386e+18,-3917.0,3380.0,-6408.0,frame_108.jpeg
1.6461488083396431e+18,-3864.0,3416.0,-6467.0,frame_109.jpeg
1.6461488083882604e+18,-3964.0,3442.0,-6555.0,frame_110.jpeg
1.6461488581540283e+18,-8467.0,2470.0,-1081.0,frame_1104.jpeg
1.6461488582037304e+18,-9017.0,2334.0,-911.0,frame_1105.jpeg
1.646148858255764e+18,-8412.0,2393.0,-991.0,frame_1106.jpeg
1.646148858298735e+18,-8083.0,2504.0,-754.0,frame_1107.jpeg
1.6461488583603484e+18,-7505.0,2436.0,-1114.0,frame_1108.jpeg
1.646148858406211e+18,-7166.0,2229.0,-1312.0,frame_1109.jpeg
1.646148808444225e+18,-3834.0,3446.0,-6438.0,frame_111.jpeg
1.6461488584551383e+18,-7183.0,1866.0,-1454.0,frame_1110.jpeg
1.6461488585042726e+18,-7390.0,1596.0,-1273.0,frame_1111.jpeg
1.6461488585557066e+18,-7620.0,1325.0,-1271.0,frame_1112.jpeg
1.6461488586005548e+18,-7825.0,1300.0,-1086.0,frame_1113.jpeg
1.646148858655698e+18,-8203.0,1351.0,-1109.0,frame_1114.jpeg
1.6461488587040835e+18,-8430.0,1456.0,-959.0,frame_1115.jpeg
1.6461488587551795e+18,-8391.0,1353.0,-755.0,frame_1116.jpeg
1.6461488588035284e+18,-8451.0,1544.0,-809.0,frame_1117.jpeg
1.6461488588549302e+18,-8361.0,1593.0,-779.0,frame_1118.jpeg
1.6461488589052554e+18,-8141.0,1567.0,-796.0,frame_1119.jpeg
1.646148808489524e+18,-3943.0,3499.0,-6435.0,frame_112.jpeg
1.646148858955987e+18,-8051.0,1611.0,-855.0,frame_1120.jpeg
1.6461488590087583e+18,-7984.0,1644.0,-869.0,frame_1121.jpeg
1.6461488590581588e+18,-8026.0,1659.0,-872.0,frame_1122.jpeg
1.6461488591102444e+18,-8063.0,1559.0,-903.0,frame_1123.jpeg
1.6461488591558016e+18,-8131.0,1537.0,-860.0,frame_1124.jpeg
1.6461488592046172e+18,-8261.0,1553.0,-896.0,frame_1125.jpeg
1.6461488592535462e+18,-8265.0,1583.0,-923.0,frame_1126.jpeg
1.6461488593036544e+18,-8239.0,1625.0,-912.0,frame_1127.jpeg
1.6461488593496271e+18,-8193.0,1683.0,-990.0,frame_1128.jpeg
1.6461488594056625e+18,-8058.0,1679.0,-968.0,frame_1129.jpeg
1.646148808540345e+18,-3885.0,3480.0,-6389.0,frame_113.jpeg
1.6461488594568614e+18,-8137.0,1670.0,-983.0,frame_1130.jpeg
1.6461488595097772e+18,-8203.0,1700.0,-1002.0,frame_1131.jpeg
1.6461488595536973e+18,-8569.0,1729.0,-1019.0,frame_1132.jpeg
1.64614885960464e+18,-9267.0,1527.0,-1139.0,frame_1133.jpeg
