timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6455430750568876e+18,-975.0,6184.0,-5285.0,frame_100.jpeg
1.645543120115005e+18,-4243.0,734.0,6967.0,frame_1000.jpeg
1.6455431201593766e+18,-3873.0,565.0,8002.0,frame_1001.jpeg
1.64554312021453e+18,-4315.0,519.0,7379.0,frame_1002.jpeg
1.6455431202609976e+18,-3960.0,1070.0,8749.0,frame_1003.jpeg
1.6455431203155318e+18,-3669.0,669.0,7461.0,frame_1004.jpeg
1.6455431203646963e+18,-3050.0,629.0,7386.0,frame_1005.jpeg
1.64554312041653e+18,-3208.0,588.0,7673.0,frame_1006.jpeg
1.6455431204642148e+18,-3612.0,425.0,7509.0,frame_1007.jpeg
1.6455431205176525e+18,-3072.0,350.0,7743.0,frame_1008.jpeg
1.645543120566079e+18,-3895.0,338.0,7385.0,frame_1009.jpeg
1.6455430751026196e+18,-983.0,6192.0,-5268.0,frame_101.jpeg
1.6455431206162452e+18,-3532.0,224.0,7166.0,frame_1010.jpeg
1.6455431206650609e+18,-3548.0,829.0,7322.0,frame_1011.jpeg
1.6455431207152732e+18,-3997.0,1416.0,6897.0,frame_1012.jpeg
1.6455431207643116e+18,-3619.0,1394.0,6869.0,frame_1013.jpeg
1.6455431208216448e+18,-3381.0,1276.0,7282.0,frame_1014.jpeg
1.6455431208665152e+18,-4650.0,1757.0,7554.0,frame_1015.jpeg
1.6455431209168061e+18,-5394.0,2096.0,7293.0,frame_1016.jpeg
1.6455431209657329e+18,-6508.0,2686.0,6629.0,frame_1017.jpeg
1.645543121016987e+18,-6079.0,2079.0,5533.0,frame_1018.jpeg
1.6455431210657533e+18,-6894.0,2382.0,5044.0,frame_1019.jpeg
1.6455430751581222e+18,-983.0,6180.0,-5307.0,frame_102.jpeg
1.6455431211159828e+18,-5863.0,1701.0,3711.0,frame_1020.jpeg
1.6455431211653307e+18,-7945.0,2099.0,2350.0,frame_1021.jpeg
1.6455431212165883e+18,-7790.0,2360.0,1190.0,frame_1022.jpeg
1.6455431212614894e+18,-7721.0,2375.0,-247.0,frame_1023.jpeg
1.6455431213168745e+18,-6757.0,2904.0,-1583.0,frame_1024.jpeg
1.6455431213659026e+18,-6705.0,3228.0,-1628.0,frame_1025.jpeg
1.6455431214147894e+18,-7766.0,3414.0,-1655.0,frame_1026.jpeg
1.645543121461856e+18,-7044.0,3979.0,-1961.0,frame_1027.jpeg
1.645543121517904e+18,-6629.0,4383.0,-1059.0,frame_1028.jpeg
1.6455431215651878e+18,-6309.0,4764.0,-66.0,frame_1029.jpeg
1.6455430752117722e+18,-992.0,6169.0,-5323.0,frame_103.jpeg
1.6455431216154506e+18,-6278.0,5146.0,-446.0,frame_1030.jpeg
1.6455431216656712e+18,-1612.0,5914.0,-4012.0,frame_1031.jpeg
1.6455431217157407e+18,-1823.0,5472.0,-2463.0,frame_1032.jpeg
1.645543121766465e+18,-4035.0,6716.0,-1584.0,frame_1033.jpeg
1.6455431218178767e+18,-4496.0,6652.0,-422.0,frame_1034.jpeg
1.645543121865268e+18,-6117.0,6620.0,613.0,frame_1035.jpeg
1.6455431219120015e+18,-6109.0,6664.0,1195.0,frame_1036.jpeg
1.6455431219673633e+18,-6084.0,6395.0,1365.0,frame_1037.jpeg
1.6455431220105057e+18,-6136.0,6665.0,1711.0,frame_1038.jpeg
1.6455431220651287e+18,-5552.0,6477.0,2093.0,frame_1039.jpeg
1.6455430752573396e+18,-994.0,6172.0,-5292.0,frame_104.jpeg
1.6455431221276723e+18,-5189.0,6246.0,2004.0,frame_1040.jpeg
1.6455431221690478e+18,-5391.0,6770.0,2615.0,frame_1041.jpeg
1.6455430753080435e+18,-989.0,6167.0,-5295.0,frame_105.jpeg
1.645543075352701e+18,-983.0,6160.0,-5299.0,frame_106.jpeg
1.6455430754083052e+18,-986.0,6164.0,-5327.0,frame_107.jpeg
1.6455436058769385e+18,-7993.0,2532.0,-418.0,frame_10703.jpeg
1.645543605918881e+18,-8025.0,2463.0,-246.0,frame_10704.jpeg
1.64554360597293e+18,-8025.0,2574.0,-198.0,frame_10705.jpeg
1.6455436060186127e+18,-7952.0,2546.0,-169.0,frame_10706.jpeg
1.6455436060720591e+18,-7937.0,2706.0,-319.0,frame_10707.jpeg
1.6455436061186857e+18,-7768.0,2661.0,-343.0,frame_10708.jpeg
1.6455436061710623e+18,-7766.0,2686.0,-421.0,frame_10709.jpeg
1.6455436062237263e+18,-7771.0,2640.0,-592.0,frame_10710.jpeg
1.6455436062728768e+18,-7776.0,2626.0,-683.0,frame_10711.jpeg
1.645543606324557e+18,-7844.0,2657.0,-632.0,frame_10712.jpeg
1.645543606370442e+18,-7820.0,2563.0,-506.0,frame_10713.jpeg
1.645543606423152e+18,-7810.0,2557.0,-457.0,frame_10714.jpeg
1.6455436064714895e+18,-7965.0,2659.0,-517.0,frame_10715.jpeg
1.6455436065198254e+18,-7940.0,2705.0,-457.0,frame_10716.jpeg
1.6455436065711772e+18,-7892.0,2656.0,-435.0,frame_10717.jpeg
1.645543606625211e+18,-7782.0,2628.0,-460.0,frame_10718.jpeg
1.6455436066671654e+18,-7767.0,2692.0,-332.0,frame_10719.jpeg
1.6455436067222792e+18,-7912.0,2617.0,-73.0,frame_10720.jpeg
1.6455436067769426e+18,-7994.0,2643.0,-83.0,frame_10721.jpeg
1.6455436068257444e+18,-7994.0,2685.0,-213.0,frame_10722.jpeg
1.6455436068835308e+18,-8028.0,2747.0,-324.0,frame_10723.jpeg
1.645543606926575e+18,-7879.0,2791.0,-383.0,frame_10724.jpeg
1.6455436069718676e+18,-7740.0,2713.0,-417.0,frame_10725.jpeg
1.6455436070275679e+18,-7768.0,2839.0,-579.0,frame_10726.jpeg
1.645543607074932e+18,-7789.0,2922.0,-666.0,frame_10727.jpeg
1.6455436071237496e+18,-7732.0,2915.0,-698.0,frame_10728.jpeg
1.6455436071758513e+18,-7656.0,2822.0,-735.0,frame_10729.jpeg
1.6455436072254287e+18,-7654.0,2816.0,-725.0,frame_10730.jpeg
1.645543607271955e+18,-7746.0,2906.0,-723.0,frame_10731.jpeg
1.6455436073253084e+18,-7791.0,2953.0,-639.0,frame_10732.jpeg
1.645543607374816e+18,-7792.0,2944.0,-582.0,frame_10733.jpeg
1.6455436074257966e+18,-7760.0,2979.0,-620.0,frame_10734.jpeg
1.645543607474002e+18,-7800.0,2947.0,-546.0,frame_10735.jpeg
1.6455436075255053e+18,-7722.0,2962.0,-541.0,frame_10736.jpeg
1.6455436075706173e+18,-7797.0,3011.0,-598.0,frame_10737.jpeg
1.6455436076256264e+18,-7792.0,2984.0,-576.0,frame_10738.jpeg
1.6455436076759918e+18,-7809.0,3040.0,-655.0,frame_10739.jpeg
1.6455436077262676e+18,-7688.0,3101.0,-816.0,frame_10740.jpeg
1.6455436077728625e+18,-7291.0,3203.0,-660.0,frame_10741.jpeg
1.645543607826707e+18,-7401.0,2836.0,-227.0,frame_10742.jpeg
1.6455436078736197e+18,-7881.0,2882.0,-69.0,frame_10743.jpeg
1.6455436079276728e+18,-8219.0,2865.0,-46.0,frame_10744.jpeg
1.6455436079754614e+18,-8416.0,2874.0,70.0,frame_10745.jpeg
1.645543608025907e+18,-9144.0,3167.0,177.0,frame_10746.jpeg
1.645543608073007e+18,-9264.0,3082.0,117.0,frame_10747.jpeg
1.6455436081273275e+18,-9785.0,3029.0,85.0,frame_10748.jpeg
1.6455436081728855e+18,-10086.0,3266.0,16.0,frame_10749.jpeg
1.6455430754576745e+18,-974.0,6156.0,-5309.0,frame_108.jpeg
1.6455430755084913e+18,-935.0,6158.0,-5346.0,frame_109.jpeg
1.6455430755551867e+18,-989.0,6144.0,-5398.0,frame_110.jpeg
1.6455430756063798e+18,-969.0,6130.0,-5311.0,frame_111.jpeg
1.6455430756536215e+18,-954.0,6158.0,-5336.0,frame_112.jpeg
1.645543075710108e+18,-932.0,6118.0,-5365.0,frame_113.jpeg
1.64554307575331e+18,-957.0,6130.0,-5342.0,frame_114.jpeg
1.6455430758087951e+18,-924.0,6134.0,-5372.0,frame_115.jpeg
1.6455430758582764e+18,-911.0,6146.0,-5359.0,frame_116.jpeg
1.6455430759103452e+18,-932.0,6138.0,-5328.0,frame_117.jpeg
1.6455430759587018e+18,-922.0,6146.0,-5372.0,frame_118.jpeg
1.645543076007525e+18,-949.0,6155.0,-5296.0,frame_119.jpeg
1.6455430760589553e+18,-930.0,6184.0,-5317.0,frame_120.jpeg
1.6455430761074473e+18,-897.0,6212.0,-5246.0,frame_121.jpeg
1.645543076158678e+18,-918.0,6235.0,-5295.0,frame_122.jpeg
1.6455430762072965e+18,-860.0,6257.0,-5205.0,frame_123.jpeg
1.6455430762573274e+18,-868.0,6265.0,-5245.0,frame_124.jpeg
1.6455430763080307e+18,-832.0,6289.0,-5238.0,frame_125.jpeg
1.645543076362339e+18,-819.0,6313.0,-5187.0,frame_126.jpeg
1.6455431331348275e+18,-3835.0,4667.0,-5531.0,frame_1260.jpeg
1.6455431331769068e+18,-4055.0,4433.0,-5772.0,frame_1261.jpeg
1.6455431332333926e+18,-3881.0,3974.0,-6168.0,frame_1262.jpeg
1.6455431332719562e+18,-3862.0,4102.0,-6080.0,frame_1263.jpeg
