timestamp,a_right_backPose,b_right_backPose,c_right_backPose,File Name
1.6450217129819387e+18,-3635.0,4622.0,-5902.0,frame_100.jpeg
1.6450217130348321e+18,-3586.0,4637.0,-5802.0,frame_101.jpeg
1.6450217130868897e+18,-3624.0,4628.0,-5724.0,frame_102.jpeg
1.6450217131324498e+18,-3670.0,4651.0,-5712.0,frame_103.jpeg
1.6450217131863777e+18,-3744.0,4655.0,-5795.0,frame_104.jpeg
1.6450217132355182e+18,-3662.0,4666.0,-5744.0,frame_105.jpeg
1.6450217132875917e+18,-3607.0,4673.0,-5720.0,frame_106.jpeg
1.6450217133333903e+18,-3676.0,4650.0,-5692.0,frame_107.jpeg
1.645021713387368e+18,-3767.0,4633.0,-5687.0,frame_108.jpeg
1.6450217134352932e+18,-3747.0,4646.0,-5730.0,frame_109.jpeg
1.6450217134885565e+18,-3737.0,4691.0,-5583.0,frame_110.jpeg
1.645021713535237e+18,-3761.0,4614.0,-5543.0,frame_111.jpeg
1.6450217135874826e+18,-3793.0,4610.0,-5718.0,frame_112.jpeg
1.645021713635298e+18,-3788.0,4623.0,-5771.0,frame_113.jpeg
1.645022277943052e+18,-7547.0,3409.0,-545.0,frame_11385.jpeg
1.6450222779891023e+18,-7531.0,3366.0,-554.0,frame_11386.jpeg
1.6450222780427707e+18,-7593.0,3433.0,-599.0,frame_11387.jpeg
1.6450222780933276e+18,-7456.0,3516.0,-607.0,frame_11388.jpeg
1.6450222781429466e+18,-7454.0,3586.0,-580.0,frame_11389.jpeg
1.645022278188674e+18,-7457.0,3594.0,-569.0,frame_11390.jpeg
1.645022278243592e+18,-7518.0,3472.0,-579.0,frame_11391.jpeg
1.6450222782936256e+18,-7548.0,3410.0,-641.0,frame_11392.jpeg
1.6450222783436728e+18,-7545.0,3423.0,-628.0,frame_11393.jpeg
1.64502227839393e+18,-7551.0,3400.0,-621.0,frame_11394.jpeg
1.645022278443053e+18,-7570.0,3361.0,-595.0,frame_11395.jpeg
1.645022278494241e+18,-7540.0,3399.0,-585.0,frame_11396.jpeg
